DOI,Título,Autores,Año,Citas,Revista
10.1016/j.patter.2020.100175,The Bird Is Not the Migration Data: Insights from an Artwork Exploring Machine-Animal Collaboration,Eryk Salvaggio,2021,0,Patterns
10.1016/j.patter.2020.100085,Three Strategies to Overcome Data-Sharing Challenges to Improve the Social Determinants of Health,Daniel Wu and Nestor Davidson and Kara Walker and Bill Yock and Abhas Jha,2020,0,Patterns
10.1016/j.patter.2020.100123,Machine Learning Maps Research Needs in COVID-19 Literature,Anhvinh Doanvo and Xiaolu Qian and Divya Ramjee and Helen Piontkivska and Angel Desai and Maimuna Majumder,2020,21,Patterns
10.1016/j.patter.2022.100561,Health advertising on Facebook: Privacy and policy considerations,Andrea Downing and Eric Perakslis,2022,1,Patterns
10.1016/j.patter.2020.100168,Describing Dataset Archetypes,Leigh Dodds,2020,0,Patterns
10.1016/j.patter.2021.100253,Toward audience-aware argument generation,Milad Alshomary and Henning Wachsmuth,2021,0,Patterns
10.1016/j.patter.2022.100471,"Relevance, redundancy, and complementarity trade-off (RRCT): A principled, generic, robust feature-selection tool",Athanasios Tsanas,2022,4,Patterns
10.1016/j.patter.2021.100413,Walking on the thin intersectional lines of disciplines,Elishai Ezra Tsur and Travis DeWolf and Lazar Supic,2022,0,Patterns
10.1016/j.patter.2020.100031,From Ethnomethodologist to Data Lover: How I Became a Keen Advocate for Using Administrative Data,Betsy Stanko,2020,1,Patterns
10.1016/j.patter.2020.100033,"Lots of Lovely Numbers, but Why Does Everyone Make It So Difficult?",John Pullinger,2020,0,Patterns
10.1016/j.patter.2020.100055,Off the Staff: An Experiment in Visualizing Notes from Music Scores,Nicholas Rougeux,2020,0,Patterns
10.1016/j.patter.2020.100092,A Learning-Based Model to Evaluate Hospitalization Priority in COVID-19 Pandemics,Yichao Zheng and Yinheng Zhu and Mengqi Ji and Rongpin Wang and Xinfeng Liu and Mudan Zhang and Jun Liu and Xiaochun Zhang and Choo Hui Qin and Lu Fang and Shaohua Ma,2020,14,Patterns
10.1016/j.patter.2022.100613,A transformer-based deep-learning approach for classifying brain metastases into primary organ sites using clinical whole-brain MRI images,Qing Lyu and Sanjeev V. Namjoshi and Emory McTyre and Umit Topaloglu and Richard Barcus and Michael D. Chan and Christina K. Cramer and Waldemar Debinski and Metin N. Gurcan and Glenn J. Lesser and Hui-Kuan Lin and Reginald F. Munden and Boris C. Pasche and Kiran K.S. Sai and Roy E. Strowd and Stephen B. Tatter and Kounosuke Watabe and Wei Zhang and Ge Wang and Christopher T. Whitlow,2022,1,Patterns
10.1016/j.patter.2022.100653,Integrating supercomputing and artificial intelligence for life science,Jiahua Rao and Shuangjia Zheng and Yuedong Yang,2022,0,Patterns
10.1016/j.patter.2022.100660,Data science enables X-ray vision,David A. Santos and Binbin Lin and Justin L. Andrews,2022,0,Patterns
