DOI,Título,Autores,Año,Citas,Revista
10.1177/1059712310384281,Positive assortment for peer review,C Athena Aktipis and Sharon L Thompson-Schill,2010,3,Adaptive Behavior
10.1177/1059712313488426,Extended homeostatic adaptation model with metabolic causation in plasticity mechanism—toward constructing a dynamic neural network model for mental imagery,Hiroyuki Iizuka and Hideyuki Ando and Taro Maeda,2013,7,Adaptive Behavior
10.1177/1059712315607363,A neural model of binocular saccade planning and vergence control,Wasif Muhammad and Michael W Spratling,2015,11,Adaptive Behavior
10.1177/1059712314546054,Bridge to Fukui,Kazuyuki Murase,2014,0,Adaptive Behavior
10.1177/1059712306072337,Emotional Behavior: A Resource Management Approach,Saman Harati Zadeh and Saeed Bagheri Shouraki and Ramin Halavati,2006,7,Adaptive Behavior
10.1177/1059712318793836,Process Externalism and mental causation: setting metaphysical bounds on cognitive science,Camilo Ramirez Motoa,2019,0,Adaptive Behavior
10.1177/1059712319843267,Slimes and cyborgs: stretching the boundaries of life,Mark Miller and Kathryn Nave,2020,1,Adaptive Behavior
10.1177/105971230601400306,How Learning Affects the Evolution of Strong Reciprocity,Juan Pablo Calderón and Roberto Zarama,2006,3,Adaptive Behavior
10.1177/1059712311426800,Sequential analyses of foraging behavior and attack speed in ambush and widely foraging lizards,Eric J McElroy and Lance D McBrayer and Steven C Williams and Roger A Anderson and Stephen M Reilly,2012,10,Adaptive Behavior
10.1177/1059712310385875,"A swarm cognition realization of attention, action selection, and spatial memory",Pedro Santana and Luís Correia,2010,9,Adaptive Behavior
10.1177/1059712314537090,Mixed human/entity games and the anomalous effects of misattributing strategic agency,Seth Frey,2014,2,Adaptive Behavior
10.1177/1059712319867907,Lost in words,Randall D Beer,2020,3,Adaptive Behavior
10.1177/1059712313488789,Mental imagery in the navigation domain: a computational model of sensory-motor simulation mechanisms,Fabian Chersi and Francesco Donnarumma and Giovanni Pezzulo,2013,20,Adaptive Behavior
10.1177/1059712313491295,Dreaming of electric sheep? Exploring the functions of dream-like mechanisms in the development of mental imagery simulations,Henrik Svensson and Serge Thill and Tom Ziemke,2013,13,Adaptive Behavior
10.1177/1059712310383914,Gauging the value of good data: Informational embodiment quantification,Chris Thornton,2010,3,Adaptive Behavior
10.1177/10597123211031720,Epilogue to “Questioning Life and Cognition” by John Stewart,Tom Froese,2021,1,Adaptive Behavior
10.1177/1059712314544177,Building bodies and brains,Henrik Hautop Lund,2014,1,Adaptive Behavior
10.1177/105971230000800301,"Exploration, Navigation and Cognitive Mapping",Horatiu Voicu and Nestor Schmajuk,2000,10,Adaptive Behavior
10.1177/1059712309340849,"Model the Real, Artificial, or Stylized Iguana? Artificial Life and Adaptive Behavior Can Be Linked Through Pattern-Oriented Modeling",Volker Grimm and Steven F. Railsback,2009,0,Adaptive Behavior
10.1177/1059712306072338,Adaptation of Controllers for Image-Based Homing,Markos Zampoglou and Matthew Szenher and Barbara Webb,2006,9,Adaptive Behavior
10.1177/1059712320930418,Experimental capabilities and limitations of a position-based control algorithm for swarm robotics,Yating Zheng and Cristián Huepe and Zhangang Han,2022,4,Adaptive Behavior
10.1177/105971230000800202,Learning and Unlearning Mechanisms in Animats and Animals,Tony Savage and Tom Ziemke,2000,1,Adaptive Behavior
10.1177/1059712309342487,Incremental Learning and Memory Consolidation of Whole Body Human Motion Primitives,Dana Kulić and Yoshihiko Nakamura,2009,5,Adaptive Behavior
10.1177/1059712319859650,Safe reinforcement learning using risk mapping by similarity,Jonathan Serrano-Cuevas and Eduardo F Morales and Pablo Hernández-Leal,2020,0,Adaptive Behavior
10.1177/1059712309340853,"Never Mind the Iguana, What About the Tortoise? Models in Adaptive Behavior",Phil Husbands,2009,4,Adaptive Behavior
10.1177/1059712315588613,State-dependent behavioral theory and the evolution of play,Nicholas Grunloh and Marc Mangel,2015,4,Adaptive Behavior
10.1177/105971230401200305,A Model of Adaptation in Collaborative Multi-Agent Systems,Kristina Lerman,2004,7,Adaptive Behavior
10.1177/10597123211031016,"Perceiving at a distance: enaction, exteriority and possibility – a tribute to John Stewart",Charles Lenay,2021,0,Adaptive Behavior
10.1177/105971230000800205,"An Architecture for Learning ""Potential Field"" Cognitive Maps with an Application to Mobile Robotics",Anthony G. Pipe,2000,10,Adaptive Behavior
10.1177/1059712318811900,Empathy from a “4E cognition” perspective: the problem of lynching,Laura Milena Segovia Nieto and Andrés Fernando Ramírez Velandia,2019,1,Adaptive Behavior
10.1177/1059712319836401,Habeas corpus: the ins and outs of autopoiesis,Inman Harvey,2020,1,Adaptive Behavior
10.1177/1059712318824697,Affordance-based altruistic robotic architecture for human–robot collaboration,Mert Imre and Erhan Oztop and Yukie Nagai and Emre Ugur,2019,5,Adaptive Behavior
10.1177/1059712316685875,An adaptive framework for mobile robot navigation,Mehmet Serdar Güzel and Mehmet Kara and Mehmet Sıtkı Beyazkılıç,2017,5,Adaptive Behavior
10.1177/1059712316664187,Can my robotic home cleaner be happy? Issues about emotional expression in non-bio-inspired robots,Andrea Bonarini,2016,11,Adaptive Behavior
10.1177/1059712309340851,Tool-Makers Versus Tool-Users: Division of Labor,Inman Harvey,2009,0,Adaptive Behavior
10.1177/1059712311403631,Flexible and multistable pattern generation by evolving constrained plastic neurocontrollers,Thierry Hoinville and Cecilia Tapia Siles and Patrick Hénaff,2011,7,Adaptive Behavior
10.1177/1059712317719967,On the statistical properties of operant settings and their contribution to the evaluation of sensitivity to reinforcement,Pier-Olivier Caron,2017,1,Adaptive Behavior
10.1177/1059712313509653,"Commentary on Turing instabilities and symbolic material culture by Froese, Woodward and Ikegami",Derek Hodgson,2014,1,Adaptive Behavior
10.1177/1059712318819485,Editorial introduction to the special issue: 4E cognition research in Colombia,Maria Clara Garavito and Jorge Dávila-González,2019,0,Adaptive Behavior
