DOI,Título,Autores,Año,Citas,Revista
10.3390/mti4020028,Semantic Priming of Colored Signs in the Peripheral Vision during Electronic Text Reading,Snežana Stupar-Rutenfrans and Jaap Elzes and John van den Elst,2020,0,Multimodal Technologies and Interaction
10.3390/mti6060041,Designing with Genius Loci: An Approach to Polyvocality in Interactive Heritage Interpretation,Violeta Tsenova and Gavin Wood and David Kirk,2022,0,Multimodal Technologies and Interaction
10.3390/mti5100060,Heart Rate Sharing at the Workplace,Valtteri Wikström and Mari Falcon and Silja Martikainen and Jana Pejoska and Eva Durall and Merja Bauters and Katri Saarikivi,2021,1,Multimodal Technologies and Interaction
10.3390/mti6120103,Identifying and Addressing Needs of Heterogeneous User Groups—A Case Study from the Banking Sector,Kathrin Pollmann and Doris Janssen and Nora Fronemann and Milena Velić and Philippe Bouillé and Béatrice Foucault and Nathalie Bégoc Bécam,2022,0,Multimodal Technologies and Interaction
10.3390/mti6070049,Vocational Training in Virtual Reality: A Case Study Using the 4C/ID Model,Miriam Mulders,2022,3,Multimodal Technologies and Interaction
10.3390/mti3020042,Websites with Multimedia Content: A Heuristic Evaluation of the Medical/Anatomical Museums,Matina Kiourexidou and Nikos Antonopoulos and Eugenia Kiourexidou and Maria Piagkou and Rigas Kotsakis and Konstantinos Natsis,2019,9,Multimodal Technologies and Interaction
10.3390/mti5090054,Methods for Detoxification of Texts for the Russian Language,Daryna Dementieva and Daniil Moskovskiy and Varvara Logacheva and David Dale and Olga Kozlova and Nikita Semenov and Alexander Panchenko,2021,1,Multimodal Technologies and Interaction
10.3390/mti7010003,Multimodal Augmented Reality Applications for Training of Traffic Procedures in Aviation,Birgit Moesl and Harald Schaffernak and Wolfgang Vorraber and Reinhard Braunstingl and Ioana Victoria Koglbauer,2022,0,Multimodal Technologies and Interaction
10.3390/mti4040069,Positive Design for Children with Atopic Dermatitis—Enhanced Problem-Solving and Possibility-Driven Approach in the Context of Chronic Disease,Veronika Weiß and Michael Minge and Bernhard Preim and Steffi Hußlein,2020,0,Multimodal Technologies and Interaction
10.3390/mti5050025,Haptic Actuation Plate for Multi-Layered In-Vehicle Control Panel,Patrick Coe and Grigori Evreinov and Hasse Sinivaara and Arto Hippula and Roope Raisamo,2021,2,Multimodal Technologies and Interaction
10.3390/mti2030044,Curating Inclusive Cities through Food and Art,Tammy Hulbert,2018,0,Multimodal Technologies and Interaction
