DOI,Título,Autores,Año,Citas,Revista
10.3389/frai.2022.859700,Editorial: Unleashing Innovation on Precision Public Health–Highlights From the MCBIOS and MAQC 2021 Joint Conference,Ramin Homayouni and Huixiao Hong and Prashanti Manda and Bindu Nanduri and Inimary T. Toby,2022,0,Frontiers in Artificial Intelligence
10.3389/frai.2022.811073,Transfer Across Different Machines by Transfer Function Estimation,Omri Matania and Renata Klein and Jacob Bortman,2022,2,Frontiers in Artificial Intelligence
10.3389/frai.2021.643770,Characterising Online News Comments: A Multi-Dimensional Cruise Through Online Registers,Katharina Ehret and Maite Taboada,2021,0,Frontiers in Artificial Intelligence
10.3389/frai.2022.796741,Beyond the Benchmarks: Toward Human-Like Lexical Representations,Suzanne Stevenson and Paola Merlo,2022,0,Frontiers in Artificial Intelligence
10.3389/frai.2022.765695,Collocations in Parsing and Translation,Eric Wehrli,2022,0,Frontiers in Artificial Intelligence
10.3389/frai.2021.543176,CNN-Based LCD Transcription of Blood Pressure From a Mobile Phone Camera,Samruddhi S. Kulkarni and Nasim Katebi and Camilo E. Valderrama and Peter Rohloff and Gari D. Clifford,2021,2,Frontiers in Artificial Intelligence
10.3389/frai.2020.561801,Machine Learning Approaches Reveal That the Number of Tests Do Not Matter to the Prediction of Global Confirmed COVID-19 Cases,Md Hasinur Rahaman Khan and Ahmed Hossain,2021,4,Frontiers in Artificial Intelligence
10.3389/frai.2022.976838,Exploring gender biases in ML and AI academic research through systematic literature review,Sunny Shrestha and Sanchari Das,2022,1,Frontiers in Artificial Intelligence
10.3389/frai.2022.905104,Bridging the Gap of AutoGraph Between Academia and Industry: Analyzing AutoGraph Challenge at KDD Cup 2020,Zhen Xu and Lanning Wei and Huan Zhao and Rex Ying and Quanming Yao and Wei-Wei Tu and Isabelle Guyon,2022,0,Frontiers in Artificial Intelligence
10.3389/frai.2021.672050,Reliable and Interpretable Mortality Prediction With Strong Foresight in COVID-19 Patients: An International Study From China and Germany,Tao Bai and Xue Zhu and Xiang Zhou and Denise Grathwohl and Pengshuo Yang and Yuguo Zha and Yu Jin and Hui Chong and Qingyang Yu and Nora Isberner and Dongke Wang and Lei Zhang and K. Martin Kortüm and Jun Song and Leo Rasche and Hermann Einsele and Kang Ning and Xiaohua Hou,2021,2,Frontiers in Artificial Intelligence
