DOI,Título,Autores,Año,Citas,Revista
10.3390/make1010018,Evaluation of ARIMA Models for Human–Machine Interface State Sequence Prediction,Harsh V. P. Singh and Qusay H. Mahmoud,2019,2,Machine Learning and Knowledge Extraction
10.3390/make1010003,Category Maps Describe Driving Episodes Recorded with Event Data Recorders,Hirokazu Madokoro and Kazuhito Sato and Nobuhiro Shimoi,2018,0,Machine Learning and Knowledge Extraction
10.3390/make2030010,Focal Liver Lesion Detection in Ultrasound Image Using Deep Feature Fusions and Super Resolution,Rafid Mostafiz and Mohammad Rahman and A. Islam and Saeid Belkasim,2020,7,Machine Learning and Knowledge Extraction
10.3390/make5010003,Detecting Arabic Cyberbullying Tweets Using Machine Learning,Alanoud Mohammed Alduailaj and Aymen Belghith,2023,0,Machine Learning and Knowledge Extraction
10.3390/make1010031,A Near Real-Time Automatic Speaker Recognition Architecture for Voice-Based User Interface,Parashar Dhakal and Praveen Damacharla and Ahmad Javaid and Vijay Devabhaktuni,2019,33,Machine Learning and Knowledge Extraction
10.3390/make4020021,The Case of Aspect in Sentiment Analysis: Seeking Attention or Co-Dependency?,Anastazia Žunić and Padraig Corcoran and Irena Spasić,2022,0,Machine Learning and Knowledge Extraction
10.3390/make4030033,Data Mining Algorithms for Operating Pressure Forecasting of Crude Oil Distribution Pipelines to Identify Potential Blockages,Agus Santoso and Fransisco Danang Wijaya and Noor Akhmad Setiawan and Joko Waluyo,2022,0,Machine Learning and Knowledge Extraction
10.3390/make5010001,Multimodal AutoML via Representation Evolution,Blaž Škrlj and Matej Bevec and Nada Lavrač,2022,0,Machine Learning and Knowledge Extraction
10.3390/make4020024,Quality Criteria and Method of Synthesis for Adversarial Attack-Resistant Classifiers,Anastasia Gurina and Vladimir Eliseev,2022,0,Machine Learning and Knowledge Extraction
10.3390/make2040026,Real-Time Hybrid Simulation with Deep Learning Computational Substructures: System Validation Using Linear Specimens,Elif Ecem Bas and Mohamed A. Moustafa,2020,8,Machine Learning and Knowledge Extraction
10.3390/make3040044,Deep Self-Organizing Map of Convolutional Layers for Clustering and Visualizing Image Data,Christos Ferles and Yannis Papanikolaou and Stylianos P. Savaidis and Stelios A. Mitilineos,2021,2,Machine Learning and Knowledge Extraction
10.3390/make2030015,"Digit Recognition Based on Specialization, Decomposition and Holistic Processing",Michael Joseph and Khaled Elleithy,2020,0,Machine Learning and Knowledge Extraction
10.3390/make4020018,Estimating the Best Time to View Cherry Blossoms Using Time-Series Forecasting Method,Tomonari Horikawa and Munenori Takahashi and Masaki Endo and Shigeyoshi Ohno and Masaharu Hirota and Hiroshi Ishikawa,2022,0,Machine Learning and Knowledge Extraction
10.3390/make4010004,A Survey of Near-Data Processing Architectures for Neural Networks,Mehdi Hassanpour and Marc Riera and Antonio González,2022,1,Machine Learning and Knowledge Extraction
10.3390/make4010013,Robust Reinforcement Learning: A Review of Foundations and Recent Advances,Janosch Moos and Kay Hansel and Hany Abdulsamad and Svenja Stark and Debora Clever and Jan Peters,2022,2,Machine Learning and Knowledge Extraction
10.3390/make1010025,The Number of Topics Optimization: Clustering Approach,Fedor Krasnov and Anastasiia Sen,2019,14,Machine Learning and Knowledge Extraction
10.3390/make4040049,FeaSel-Net: A Recursive Feature Selection Callback in Neural Networks,Felix Fischer and Alexander Birk and Peter Somers and Karsten Frenner and Cristina Tarín and Alois Herkommer,2022,0,Machine Learning and Knowledge Extraction
10.3390/make4020022,TabFairGAN: Fair Tabular Data Generation with Generative Adversarial Networks,Amirarsalan Rajabi and Ozlem Ozmen Garibay,2022,3,Machine Learning and Knowledge Extraction
10.3390/make3010011,A Combined Short Time Fourier Transform and Image Classification Transformer Model for Rolling Element Bearings Fault Diagnosis in Electric Motors,Christos T. Alexakos and Yannis L. Karnavas and Maria Drakaki and Ioannis A. Tziafettas,2021,11,Machine Learning and Knowledge Extraction
10.3390/make2040022,Concept Discovery for The Interpretation of Landscape Scenicness,Pim Arendsen and Diego Marcos and Devis Tuia,2020,2,Machine Learning and Knowledge Extraction
10.3390/make3040038,A Critical Study on Stability Measures of Feature Selection with a Novel Extension of Lustgarten Index,Rikta Sen and Ashis Kumar Mandal and Basabi Chakraborty,2021,2,Machine Learning and Knowledge Extraction
10.3390/make5010005,Learning Sentence-Level Representations with Predictive Coding,Vladimir Araujo and Marie-Francine Moens and Alvaro Soto,2023,0,Machine Learning and Knowledge Extraction
10.3390/make5010004,IPPT4KRL: Iterative Post-Processing Transfer for Knowledge Representation Learning,Weihang Zhang and Ovidiu Șerban and Jiahao Sun and Yike Guo,2023,0,Machine Learning and Knowledge Extraction
10.3390/make1010016,The Winning Solution to the IEEE CIG 2017 Game Data Mining Competition,Anna Guitart and Pei Chen and África Periáñez,2018,4,Machine Learning and Knowledge Extraction
10.3390/make1010009,"A Machine Learning Perspective on Personalized Medicine: An Automized, Comprehensive Knowledge Base with Ontology for Pattern Recognition",Frank Emmert-Streib and Matthias Dehmer,2018,23,Machine Learning and Knowledge Extraction
10.3390/make1010006,Why Topology for Machine Learning and Knowledge Extraction?,Massimo Ferri,2018,10,Machine Learning and Knowledge Extraction
10.3390/make3010002,Understand Daily Fire Suppression Resource Ordering and Assignment Patterns by Unsupervised Learning,Yu Wei and Matthew P. Thompson and Erin J. Belval and David E. Calkin and Jude Bayham,2020,3,Machine Learning and Knowledge Extraction
10.3390/make1010010,Particle Swarm Optimization: A Survey of Historical and Recent Developments with Hybridization Perspectives,Saptarshi Sengupta and Sanchita Basak and Richard Peters,2018,244,Machine Learning and Knowledge Extraction
10.3390/make5010020,Human Action Recognition-Based IoT Services for Emergency Response Management,Talal H. Noor,2023,0,Machine Learning and Knowledge Extraction
10.3390/make3030037,Explainable Artificial Intelligence for Human Decision Support System in the Medical Domain,Samanta Knapič and Avleen Malhi and Rohit Saluja and Kary Främling,2021,23,Machine Learning and Knowledge Extraction
10.3390/make2020008,Exploiting Weak Ties in Incomplete Network Datasets Using Simplified Graph Convolutional Neural Networks,Neda H. Bidoki and Alexander V. Mantzaris and Gita Sukthankar,2020,2,Machine Learning and Knowledge Extraction
10.3390/make1040061,Multi-Label Classification with Optimal Thresholding for Multi-Composition Spectroscopic Analysis,Luyun Gan and Brosnan Yuen and Tao Lu,2019,2,Machine Learning and Knowledge Extraction
10.3390/make1030054,Understanding Statistical Hypothesis Testing: The Logic of Statistical Inference,Frank Emmert-Streib and Matthias Dehmer,2019,26,Machine Learning and Knowledge Extraction
10.3390/make1020041,Exploration Using Without-Replacement Sampling of Actions Is Sometimes Inferior,Stephen W. Carden and S. Dalton Walker,2019,0,Machine Learning and Knowledge Extraction
10.3390/make3020023,Single-Core Multiscale Residual Network for the Super Resolution of Liquid Metal Specimen Images,Keqing Ning and Zhihao Zhang and Kai Han and Siyu Han and Xiqing Zhang,2021,0,Machine Learning and Knowledge Extraction
10.3390/make1010020,Recent Advances in Supervised Dimension Reduction: A Survey,Guoqing Chao and Yuan Luo and Weiping Ding,2019,54,Machine Learning and Knowledge Extraction
10.3390/make1010026,Model Selection Criteria on Beta Regression for Machine Learning,Patrícia Espinheira and Luana da Silva and Alisson Silva and Raydonal Ospina,2019,13,Machine Learning and Knowledge Extraction
10.3390/make1010023,Discovery of Relevant Response in Infected Potato Plants from Time Series of Gene Expression Data,Dragan Gamberger and Tjaša Stare and Dragana Miljkovic and Kristina Gruden and Nada Lavrač,2019,0,Machine Learning and Knowledge Extraction
10.3390/make4030034,VLA-SMILES: Variable-Length-Array SMILES Descriptors in Neural Network-Based QSAR Modeling,Antonina L. Nazarova and Aiichiro Nakano,2022,0,Machine Learning and Knowledge Extraction
10.3390/make1030053,A Matrix Factorization Algorithm for Efficient Recommendations in Social Rating Networks Using Constrained Optimization,Nicholas Ampazis and Theodoros Emmanouilidis and Flora Sakketou,2019,3,Machine Learning and Knowledge Extraction
10.3390/make1020037,Enhancing Domain-Specific Supervised Natural Language Intent Classification with a Top-Down Selective Ensemble Model,Gard B. Jenset and Barbara McGillivray,2019,3,Machine Learning and Knowledge Extraction
10.3390/make2020006,The Importance of Loss Functions for Increasing the Generalization Abilities of a Deep Learning-Based Next Frame Prediction Model for Traffic Scenes,Sandra Aigner and Marco Körner,2020,2,Machine Learning and Knowledge Extraction
10.3390/make1040059,Towards Image Classification with Machine Learning Methodologies for Smartphones,Lili Zhu and Petros Spachos,2019,10,Machine Learning and Knowledge Extraction
10.3390/make3010003,Robust Learning with Implicit Residual Networks,Viktor Reshniak and Clayton G. Webster,2020,1,Machine Learning and Knowledge Extraction
10.3390/make4030028,Certifiable Unlearning Pipelines for Logistic Regression: An Experimental Study,Ananth Mahadevan and Michael Mathioudakis,2022,0,Machine Learning and Knowledge Extraction
10.3390/make3010014,From the Digital Data Revolution toward a Digital Society: Pervasiveness of Artificial Intelligence,Frank Emmert-Streib,2021,6,Machine Learning and Knowledge Extraction
10.3390/make2030016,A Hybrid Artificial Neural Network to Estimate Soil Moisture Using SWAT+ and SMAP Data,Katherine H. Breen and Scott C. James and Joseph D. White and Peter M. Allen and Jeffery G. Arnold,2020,4,Machine Learning and Knowledge Extraction
10.3390/make1010001,Introduction to MAchine Learning &amp; Knowledge Extraction (MAKE),Andreas Holzinger,2017,40,Machine Learning and Knowledge Extraction
