DOI,Título,Autores,Año,Citas,Revista
10.1142/s2196888821500019,Modeling Cascading Failures in Stock Markets by a Pretopological Framework,Ngoc Kim Khanh Nguyen and Marc Bui,2021,0,Vietnam Journal of Computer Science
10.1007/s40595-014-0015-8,Applying authentication and network security to in-cloud enterprise resource planning system,Bao Rong Chang and Hsiu-Fen Tsai and Yun-Che Tsai and Yi-Sheng Chang,2014,0,Vietnam Journal of Computer Science
10.1142/s2196888820500128,Simulation of Intelligence Evolution in Object-Oriented Systems,Bálint Fazekas and Attila Kiss,2020,0,Vietnam Journal of Computer Science
10.1142/s2196888820500189,The Role of Mapping Curve in Swarm-Like Opinion Formation,Tomasz M. Gwizdałła,2020,0,Vietnam Journal of Computer Science
10.1007/s40595-014-0020-y,Adaptive reversible data hiding with pyramidal structure,Yuh-Yih Lu and Hsiang-Cheh Huang,2014,4,Vietnam Journal of Computer Science
10.1142/s219688881999001x,Author Index Volume 6 (2019),,2019,0,Vietnam Journal of Computer Science
10.1142/s2196888821500044,Moroccan Data-Driven Spelling Normalization Using Character Neural Embedding,Ridouane Tachicart and Karim Bouzoubaa,2021,2,Vietnam Journal of Computer Science
10.1142/s2196888820500086,Evaluation of Advanced Ensemble Learning Techniques for Android Malware Detection,Md. Shohel Rana and Andrew H. Sung,2020,6,Vietnam Journal of Computer Science
10.1007/s40595-014-0037-2,Reduction of function evaluation in differential evolution using nearest neighbor comparison,Hoang Anh Pham,2015,16,Vietnam Journal of Computer Science
10.1007/s40595-016-0082-0,Authority estimation within social networks using regression analysis,Kristína Machová and Jaroslav Štefaník,2017,0,Vietnam Journal of Computer Science
10.1142/s2196888820500153,Improving Youngsters’ Resilience Through Video Game-Based Interventions,R. Menendez-Ferreira and J. Torregrosa and A. Panizo-Lledot and A. Gonzalez-Pardo and David Camacho,2020,1,Vietnam Journal of Computer Science
10.1007/s40595-018-0106-z,From the Editor,Ngoc Thanh Nguyen,2018,0,Vietnam Journal of Computer Science
10.1007/s40595-018-0117-9,Evaluation of educational applications in terms of communication delay between tablets with Bluetooth or Wi-Fi Direct,Keiichi Endo and Gakuto Fujioka and Ayame Onoyama and Dai Okano and Yoshinobu Higami and Shinya Kobayashi,2018,0,Vietnam Journal of Computer Science
10.1142/s2196888822500099,A Procedure for the Correction of Back-to-Front Degradations in Archival Manuscripts with Preservation of the Original Appearance,Pasquale Savino and Anna Tonazzini,2022,0,Vietnam Journal of Computer Science
