DOI,Título,Autores,Año,Citas,Revista
10.3233/web-160333,Predicting political conflicts from polarized social media,Masoud Makrehchi,2016,0,Web Intelligence
10.3233/web-170361,Impact of social influence on trust management within communities of agents,Reda Yaich and Olivier Boissier and Gauthier Picard and Philippe Jaillon,2017,1,Web Intelligence
10.3233/web-170367,Using online data sources to make query suggestions for children,Maria Soledad Pera and Yiu-Kai Ng,2017,0,Web Intelligence
10.3233/web-170359,"Virtual communities, a typology",Pierre Maret and Rajendra Akerkar and Laurent Vercouter,2017,0,Web Intelligence
10.3233/web-210452,A hybrid threat model for system-centric and attack-centric for effective security design in SDLC,Ganesh Viswanathan and Prabhu J,2021,0,Web Intelligence
10.3233/web-200435,Research on distributed data stream mining algorithms based on matrix weighted association rules,Dong Xu,2020,1,Web Intelligence
10.3233/web-150305,Preface,Yue Xu and Gabriella Pasi,2015,0,Web Intelligence
10.3233/web-210463,Research on complex attribute big data classification based on iterative fuzzy clustering algorithm,Li Qian,2021,0,Web Intelligence
10.3233/web-150325,Multi-mode Natural Language Processing for human-robot interaction,Jiongkun Xie and Xiaoping Chen and Jianmin Ji,2015,2,Web Intelligence
10.3233/web-210479,MLIM: A CTR prediction model describing evolution law of user interest,Zilong Jiang and Wei Deng and Wei Dai,2022,0,Web Intelligence
10.3233/web-170351,Discovery of dependency relations in sequential data flow,Abdulelah Aldahami and Yuefeng Li and Taizan Chan,2017,0,Web Intelligence
10.3233/web-180380,Special issue: Mobile web data analytics (part I),Zili Zhang and Li Liu and Li Li and Xiangliang Zhang,2018,0,Web Intelligence
10.3233/web-160335,Accurate and efficient query clustering via top ranked search results,Yuan Hong and Jaideep Vaidya and Haibing Lu and Wen Ming Liu,2016,3,Web Intelligence
10.3233/web-220019,The mobile edge computing task offloading in wireless networks based on improved genetic algorithm,Zhanlei Shang and Chenxu Zhao,2022,0,Web Intelligence
10.3233/web-220081,An efficient load balancing technique using CAViaR-HHO enabled VM migration and replica management in cloud computing,Shelly Shiju George and R. Suji Pramila,2023,0,Web Intelligence
10.3233/web-180392,Special issue: Trust management,Babak Esfandiari and Jan-Philipp Steghöfer,2018,0,Web Intelligence
10.3233/web-180384,Recognizing diseases from physiological time series data,Danni Wang and Lin Zhou and Li Liu,2018,0,Web Intelligence
10.3233/web-150326,Learning and relearning of target decision strategies in continuous coordinated cleaning tasks with shallow coordination1,Keisuke Yoneda and Ayumi Sugiyama and Chihiro Kato and Toshiharu Sugawara,2015,8,Web Intelligence
10.3233/web-170362,Tracking millions of query intents with StarrySky and its applications,Qi Ye and Feng Wang and Bo Li and Zhimin Liu and Gang Li,2017,0,Web Intelligence
10.3233/web-150317,Review mining for estimating users’ ratings and weights for product aspects,Feng Wang and Li Chen,2015,4,Web Intelligence
10.3233/web-160339,Uncertainty reasoning for smart homes: An ontological decision network based approach,Abdul-Wahid Mohammed and Yang Xu and Ming Liu and Brighter Agyemang,2016,2,Web Intelligence
10.3233/web-160338,Query aspects approach to web search,Daniel Crabtree and Xiaoying Gao and Peter Andreae,2016,0,Web Intelligence
10.3233/web-190402,The universal theory of passionarity,Alexander V. Sosnitsky,2019,3,Web Intelligence
10.3233/web-210464,Research on information classification and storage in cloud computing data center based on group collaboration intelligent clustering,Linlin Zhang and Sujuan Zhang,2021,0,Web Intelligence
10.3233/web-210470,A secure encryption method of communication channel based on cloud computing technology,Weiwei Wu,2021,0,Web Intelligence
10.3233/web-210472,Research on dynamic and secure storage of financial data based on cloud platform,Jingyi Li,2022,1,Web Intelligence
10.3233/web-210483,Secure retrieval method of network space data based on block chain technology,Yaping Gao and Huimin Wang,2022,0,Web Intelligence
10.3233/web-210489,Financial risk evaluation method of blockchain digital currency based on CART algorithm,Xiuling Fan and Haiyang Lv,2022,0,Web Intelligence
10.3233/web-210484,Intelligent retrieval method of library document information based on hidden topic mining,Yujie An and Yuwei Yan,2022,0,Web Intelligence
10.3233/web-180372,Mining heterogeneous terrorist attack network using personalized PageRank,Akash Anil and Sanasam Ranbir Singh and Ranjan Sarmah,2018,1,Web Intelligence
10.3233/web-220046,Aquila optimized feedback artificial tree for detection of fake news and impact identification,B. Venkateswarlu and V. Viswanath Shenoi and Praveen Tumuluru,2022,0,Web Intelligence
10.3233/web-150308,Assisting web document retrieval with topic identification in tourism domain,Rajendra Prasath and Vijai Kumar and Sudeshna Sarkar,2015,4,Web Intelligence
10.3233/web-210448,Active learning strategies for solving the cold user problem in model-based recommender systems,Tomas Geurts and Stelios Giannikis and Flavius Frasincar,2021,1,Web Intelligence
10.3233/web-150321,Modelling human emotion in interactive environments: Physiological ensemble and grounded approaches for synthetic agents,Pedro A. Nogueira and Rui Rodrigues and Eugénio Oliveira and Lennart E. Nacke,2015,5,Web Intelligence
10.3233/web-200439,Knowledge discovery and management on online social networks and media,Xiaohui Tao and Haoran Xie and Yongrui (Louie) Qin and Xujuan Zhou and Yi Cai,2020,1,Web Intelligence
10.3233/web-150312,Card-type tool to support divergent thinking for embodying benefits of inconvenience,Yuichi Hasebe and Hiroshi Kawakami and Toshihiro Hiraoka and Kosuke Naito,2015,6,Web Intelligence
10.3233/web-220036,A detection method of wormhole attack in power communication sensor networks based on hops,Jie Yuan and Binyuan Yan,2022,0,Web Intelligence
10.3233/web-190413,Detecting depression from Internet behaviors by time-frequency features,Changye Zhu and Baobin Li and Ang Li and Tingshao Zhu,2019,5,Web Intelligence
