DOI,Título,Autores,Año,Citas,Revista
10.1142/s1469026802000439,CO-EVOLUTION IN SOCIAL INTERACTIONS,HIROSHI SATO and AKIRA NAMATAME,2002,1,International Journal of Computational Intelligence and Applications
10.1142/s1469026804001197,TEXTURE SEGMENTATION USING SEMI-SUPERVISED SUPPORT VECTOR MACHINES,SAEID SANEI,2004,2,International Journal of Computational Intelligence and Applications
10.1142/s1469026809002643,CALENDAR OF EVENTS,,2009,0,International Journal of Computational Intelligence and Applications
10.1142/s1469026814500242,PERFORMANCE EVALUATION OF PARALLEL GENETIC AND PARTICLE SWARM OPTIMIZATION ALGORITHMS WITHIN THE MULTICORE ARCHITECTURE,A. S. RADHAMANI and E. BABURAJ,2014,1,International Journal of Computational Intelligence and Applications
10.1142/s1469026801000378,CALENDAR OF EVENTS,,2001,0,International Journal of Computational Intelligence and Applications
10.1142/s1469026803000859,FUZZY LOGIC IN WEB DATA MINING FOR WEBSITE ASSESSMENT,XUE LI,2003,2,International Journal of Computational Intelligence and Applications
10.1142/s1469026816830017,Calendar of Events,,2016,0,International Journal of Computational Intelligence and Applications
10.1142/s1469026815500078,Probabilistic Self-Organizing Map for Clustering and Visualizing non-i.i.d Data,Mustapha Lebbah and Rakia Jaziri and Younès Bennani and Jean-Hugues Chenot,2015,6,International Journal of Computational Intelligence and Applications
10.1142/s1469026809002564,NEURAL NETWORK-BASED INTERPOLATION AND EXTRAPOLATION OF WIND TUNNEL TEST DATA,S. THAMARAI SELVI and E. MAHENDRAN and S. RAMA,2009,2,International Journal of Computational Intelligence and Applications
10.1142/s1469026806001952,CALIBRATION OF AN ARTIFICIAL MOUTH FOR AUTOMATIC PERFORMANCE OF A TRUMPET USING A GENETIC ALGORITHM,JAMES BILITSKI,2006,0,International Journal of Computational Intelligence and Applications
10.1142/s146902681650005x,Noise Robust Speech Recognition Using Deep Belief Networks,Mahboubeh Farahat and Ramin Halavati,2016,3,International Journal of Computational Intelligence and Applications
10.1142/s1469026806001939,ENHANCED FRAME-BASED VIDEO CODING TO SUPPORT CONTENT-BASED FUNCTIONALITIES,PRABHUDEV HOSUR and ROLANDO CARRASCO,2006,0,International Journal of Computational Intelligence and Applications
10.1142/s1469026814500047,ADAPTIVE ZONING DESIGN BY SUPERVISED LEARNING USING MULTI-OBJECTIVE OPTIMIZATION,F. M. MANGINI and G. PIRLO,2014,1,International Journal of Computational Intelligence and Applications
10.1142/s1469026802000634,APPROXIMATE INFORMATION FILTERING WITH MULTIPLE CLASSIFICATION HIERARCHIES,HEINER STUCKENSCHMIDT,2002,11,International Journal of Computational Intelligence and Applications
10.1142/s1469026805001714,MULTIOBJECTIVE OPTIMIZATION OF PROCESS PLANT USING GENETIC ALGORITHM,L. GOVINDARAJAN and T. KARUNANITHI,2005,1,International Journal of Computational Intelligence and Applications
10.1142/s1469026806002039,A MEMETIC ALGORITHM FOR PERFORMING MEMORY ASSIGNMENT IN DUAL-BANK DSPS,G. GRÉWAL and S. COROS and M. VENTRESCA,2006,0,International Journal of Computational Intelligence and Applications
10.1142/s1469026808002478,AUTHOR INDEX VOLUME 7 (2008),,2008,0,International Journal of Computational Intelligence and Applications
10.1142/s1469026806001903,FUZZY STATE AGGREGATION AND POLICY HILL CLIMBING FOR STOCHASTIC ENVIRONMENTS,DEAN C. WARDELL and GILBERT L. PETERSON,2006,2,International Journal of Computational Intelligence and Applications
10.1142/s1469026810002835,KNOWLEDGE-BASED METHODS FOR OPTIMUM APPROXIMATION OF GEOMETRIC DILUTION OF PRECISION,M. R. MOSAVI,2010,2,International Journal of Computational Intelligence and Applications
10.1142/s1469026806002106,SYSTEMATIC DESIGN PROCEDURE OF TS-TYPE FUZZY CONTROLLERS,A. SOUKKOU and A. KHELLAF and S. LEULMI,2006,2,International Journal of Computational Intelligence and Applications
