DOI,Título,Autores,Año,Citas,Revista
10.1504/ijapr.2015.075943,Performance comparison of second order statistics texture features for variety identification of paddy seeds,"Archana A. Chaugule, Suresh N. Mali",2015,1,International Journal of Applied Pattern Recognition
10.1504/ijapr.2016.082245,Modelling land water composition scene for maritime traffic surveillance,"Shaoning Pang, Jing Zhao, Bruce Hartill, Abdolhossein Sarrafzadeh",2016,3,International Journal of Applied Pattern Recognition
10.1504/ijapr.2014.065771,A blind watermarking algorithm for fingerprint images based on contourlet transform,"Kishore Kumar N.K., V.S. Sheeba",2014,0,International Journal of Applied Pattern Recognition
10.1504/ijapr.2015.069541,Visual object tracking using Gaussian process and sparse representation,"Samira Ghareh Gozlou, Morteza Ghareh Gozlou",2015,1,International Journal of Applied Pattern Recognition
10.1504/ijapr.2018.092522,A comparison of three spectral features for phone recognition in sub-optimal environments,"Sushanta Kabir Dutta, L. Joyprakash Singh",2018,2,International Journal of Applied Pattern Recognition
10.1504/ijapr.2018.090520,Real-time based human-fall detection from an indoor video surveillance,"Rajesh Kumar Tripathi, Subhash Chand Agrawal, Anand Singh Jalal",2018,0,International Journal of Applied Pattern Recognition
10.1504/ijapr.2017.089398,A Pashtu speakers database using accent and dialect approach,"id Munir Shah, Shahzad Ahmed Memon, Khalil ur Rehman Khoumbati, Muhammad Moinuddin",2017,2,International Journal of Applied Pattern Recognition
10.1504/ijapr.2019.104279,Using empirical mode decomposition and Kullback-Leibler distance for online handwritten signature verification,"Toufik Hafs, Layachi Bennacer, Hanene Brahmia, Mohamed Boughazi, Amine Nait Ali",2019,0,International Journal of Applied Pattern Recognition
10.1504/ijapr.2014.065766,A cancellation method of additive external noise and state dependent noise in sound environment systems,"Akira Ikuta, Nazmul H. Siddique",2014,0,International Journal of Applied Pattern Recognition
10.1504/ijapr.2021.117207,A comprehensive survey on the reduction of the semantic gap in content-based image retrieval,"Jayant Jagtap, Nilesh Bhosle",2021,1,International Journal of Applied Pattern Recognition
10.1504/ijapr.2022.10043516,Identification of Typewritten and Handwritten Conjunct Gujarati Characters using Artificial Neural Network,Bharat Patel,2022,0,International Journal of Applied Pattern Recognition
10.1504/ijapr.2021.10040334,A comprehensive survey on the reduction of the semantic gap in content-based image retrieval,"Nilesh Bhosle, Jayant Jagtap",2021,0,International Journal of Applied Pattern Recognition
10.1504/ijapr.2022.10046327,Automation of noise sampling in deep reinforcement learning,"Varun Gupta, Namit Dubey, Abhas Kanungo, Kunal Karda",2022,0,International Journal of Applied Pattern Recognition
10.1504/ijapr.2019.10026051,Player skill estimation for soccer match prediction,"Vojtěch Jindra, Juan Pablo Maldonado López",2019,0,International Journal of Applied Pattern Recognition
10.1504/ijapr.2020.10033789,Vehicle tracking and speed estimation using view-independent traffic cameras,"N. Kavitha, D.N. Chandrappa",2020,0,International Journal of Applied Pattern Recognition
10.1504/ijapr.2018.10016100,Authorship attribution of short texts using multi-layer perceptron,"Pratyush Das, Nilan Saha, Himadri Nath Saha",2018,2,International Journal of Applied Pattern Recognition
10.1504/ijapr.2019.10026047,Deep neural network-based phoneme classification of standard Khasi dialect in continuous speech,"L. Joyprakash Singh, Bronson Syiem",2019,0,International Journal of Applied Pattern Recognition
