DOI,Título,Autores,Año,Citas,Revista
10.4018/ijsda.2013100102,MVClustViz,"Sagar S. De, Minati Mishra, Satchidananda Dehuri",2013,0,International Journal of System Dynamics Applications
10.4018/ijsda.2013100104,CAM,"Fady Medhat, Rabie A. Ramadan, Ihab Talkhan",2013,1,International Journal of System Dynamics Applications
10.4018/ijsda.2015010102,Shale Gas and Import Dependency,"Ruben Moorlag, Erik Pruyt, Willem L Auping, Jan H. Kwakkel",2015,2,International Journal of System Dynamics Applications
10.4018/ijsda.2013010105,A Novel Quota Sampling Algorithm for Generating Representative Random Samples given Small Sample Size,"Ahmed M. Fouad, Mohamed Saleh, Amir F. Atiya",2013,2,International Journal of System Dynamics Applications
10.4018/ijsda.2012100102,Capturing Structural Complexity of Innovation Diffusion through System Dynamics,Sanjay Bhushan,2012,4,International Journal of System Dynamics Applications
10.4018/ijsda.2012100105,New Optimal Solutions for Real-Time Reconfigurable Periodic Asynchronous Operating System Tasks with Minimizations of Response Time,"Hamza Gharsellaoui, Mohamed Khalgui, Samir Ben Ahmed",2012,2,International Journal of System Dynamics Applications
10.4018/ijsda.2012010102,UML-Based Design and Validation of Intelligent Agents-Based Reconfigurable Embedded Control Systems,"Amen Ben Hadj Ali, Mohamed Khalgui, Samir Ben Ahmed",2012,3,International Journal of System Dynamics Applications
10.4018/ijsda.20130101,n.m.,,2013,0,International Journal of System Dynamics Applications
10.4018/ijsda.2015040101,"Illumination, Pose and Occlusion Invariant Face Recognition from Range Images Using ERFI Model","Suranjan Ganguly, Debotosh Bhattacharjee, Mita Nasipuri",2015,4,International Journal of System Dynamics Applications
10.4018/ijsda.2015040105,Word-Level Script Identification Using Texture Based Features,"Pawan Kumar Singh, Ram Sarkar, Mita Nasipuri",2015,0,International Journal of System Dynamics Applications
10.4018/ijsda.20211001oa22,An Approach in Big Data Analytics to Improve the Velocity of Unstructured Data Using MapReduce,,2021,1,International Journal of System Dynamics Applications
10.4018/ijsda.20211001oa24,A Multi-Replica Centered Commit Protocol for Distributed Real-Time and Embedded Applications,,2021,0,International Journal of System Dynamics Applications
10.4018/ijsda.20211001oa16,Sentiment Analysis of Multilingual Tweets based on Natural Language Processing (NLP),,2021,0,International Journal of System Dynamics Applications
10.4018/ijsda.20221101.oa2,Hybrid Computational Intelligence System for Fashion Design,Priti Srinivas Sajja,2021,0,International Journal of System Dynamics Applications
10.4018/ijsda.2022.11.3,n.m.,,2022,0,International Journal of System Dynamics Applications
10.4018/ijsda.302634,Performance Accretion in Delay Compensation of Networked Control System Using Markov Approach-Based Randomness Estimation in Smith Predictor,"Ratish Kumar, Rajiv Kumar, Madhav Ji Nigam",2022,0,International Journal of System Dynamics Applications
10.4018/ijsda.304444,Usable-Security Assessment of Healthcare Software System Through Fuzzy ANP-TOPSIS Method,"Adil Hussain Seh, Masood Ahmad, Mohd Nadeem, Abhishek Kumar Pandey, Alka Agrawal, Rajeev Kumar, Raees Ahmad Khan",2022,0,International Journal of System Dynamics Applications
10.4018/ijsda.2020070101,Continuous Technological Improvement Using Systems Engineering Principles to Achieve Sustainability,Brian J. Galli,2020,3,International Journal of System Dynamics Applications
10.4018/ijsda.2012010103,Statistical Methods and Artificial Neural Networks Techniques in Electromyography,"Ahmad Taher Azar, Valentina E. Balas",2012,8,International Journal of System Dynamics Applications
10.4018/ijsda.2012070102,Applications of ANFIS and Fuzzy Algorithms for Improvement of the DTC Performance for the Three Phase Saturated Model of Induction Motor,Mohamed M. Ismail,2012,12,International Journal of System Dynamics Applications
10.4018/ijsda.2014070106,Neural Networks Predictive Controller Using an Adaptive Control Rate,"Ahmed Mnasser, Faouzi Bouani, Mekki Ksouri",2014,10,International Journal of System Dynamics Applications
10.4018/ijsda.2017070101,Three Phase Induction Motor's Stator Turns Fault Analysis Based on Artificial Intelligence,"H. A. Taha Hussein, M. E. Ammar, M. A. Moustafa Hassan",2017,14,International Journal of System Dynamics Applications
10.4018/ijsda.2018040103,Adaptive Neuro-Fuzzy Sliding Mode Controller,"Sana Bouzaida, Anis Sakly",2018,6,International Journal of System Dynamics Applications
10.4018/ijsda.2017010104,Enhancement of Turbo-Generators Phase Backup Protection Using Adaptive Neuro Fuzzy Inference System,"Mohamed Salah El-Din Ahmed Abdel Aziz, Mohamed Elsamahy, Mohamed A. Moustafa Hassan, Fahmy M. A. Bendary",2017,8,International Journal of System Dynamics Applications
10.4018/ijsda.2020070102,Fuzzy Modelling and Chaos Control in the Photogravitational Magnetic Binary Problem With Potential From a Belt,Mohd Arif,2020,2,International Journal of System Dynamics Applications
10.4018/ijsda.2018010103,Food Security Indicators for Subsistence Farmers Sustainability,"Isdore Paterson Guma, Agnes Semwanga Rwashana, Benedict Oyo",2018,14,International Journal of System Dynamics Applications
10.4018/ijsda.2020100107,Towards Ensemble Learning for Tracking Food Insecurity From News Articles,"Andrew Lukyamuzi, John Ngubiri, Washington Okori",2020,2,International Journal of System Dynamics Applications
10.4018/ijsda.2019100101,Modeling the Customer Value Generation in the Industry's Supply Chain,"Milton M. Herrera, Lina A. Carvajal-Prieto, Mauricio Uriona-Maldonado, Fernando Ojeda",2019,2,International Journal of System Dynamics Applications
10.4018/ijsda.2019010103,A Systems Approach for Modeling Interactions Among the Sustainable Development Goals Part 2,"David Zelinka, Bernard Amadei",2019,15,International Journal of System Dynamics Applications
10.4018/ijsda.20211001.oa17,The Impact of Human Resource Planning (HRP) in Achieving the Strategic Goal of the Firm With the Moderating Role of Organizational Innovation,Jehad Bani Hani,2021,1,International Journal of System Dynamics Applications
10.4018/ijsda.20211001.oa20,Dynamic Modelling and Performance Optimization-Based Sliding Mode Control of Process Drying in a Convective Tunnel Dryer,"Hatem Oueslati, Salah Ben Mabrouk, Abdelkader Mami",2021,0,International Journal of System Dynamics Applications
10.4018/ijsda.20211001.oa11,Technological and Disruptive Innovations in a Nation's Industrialization and Leadership Development,"Jeffrey Yi-Lin Forrest, Zhen Li, Roger A. Solano, David J. Doorn",2021,0,International Journal of System Dynamics Applications
10.4018/ijsda.20211001oa21,Factors Influencing of SSCM Performance of Indian Insurance Industry,,2021,0,International Journal of System Dynamics Applications
10.4018/ijsda.20211001oa09,Computational framework of Various Semi-active Control Strategies for Road Vehicles Thorough Bondgraphs,,2021,0,International Journal of System Dynamics Applications
10.4018/ijsda.20180401,n.m.,,2018,0,International Journal of System Dynamics Applications
10.4018/ijsda.2021040106,Modelling Uptake Sensitivities of Connected and Automated Vehicle Technologies,"Gillian Harrison, Simon P. Shepherd, Haibo Chen",2021,0,International Journal of System Dynamics Applications
10.4018/ijsda.20200101,n.m.,,2020,0,International Journal of System Dynamics Applications
10.4018/ijsda.2020100104,Dynamical Analysis of a Novel 4-D Hyper-Chaotic System With One Non-Hyperbolic Equilibrium Point and Application in Secure Communication,"Pushali Trikha, Lone Seth Jahanzaib",2020,0,International Journal of System Dynamics Applications
10.4018/ijsda.2017100106,Transient Stability Enhancement for 20 MW PV Power Plant via Incremental Conductance Controller,"Rania Gamal Mohamed, Mohamed Ahmed Ebrahim, Fahmy Metwally Bendary, Saied Abd ALAziz Osman",2017,12,International Journal of System Dynamics Applications
10.4018/ijsda.2017100101,Function Projective Dual Synchronization with Uncertain Parameters of Hyperchaotic Systems,"A. Almatroud Othman, M.S.M. Noorani, M. Mossa Al-sawalha",2017,4,International Journal of System Dynamics Applications
10.4018/ijsda.2020100103,A New Design of a Functional H Filter for Linear Singular Systems With an Additional Unknown Input and Bounded Disturbances,"Hamzaoui Fatma, Khadhraoui Malek, Messaoud Hassani",2020,1,International Journal of System Dynamics Applications
10.4018/ijsda.20171001,n.m.,,2017,0,International Journal of System Dynamics Applications
10.4018/ijsda.2017010102,Causal Analyses of Public Debt and Structural Adjustment,John Pastor Ansah,2017,7,International Journal of System Dynamics Applications
10.4018/ijsda.20210401,n.m.,,2021,0,International Journal of System Dynamics Applications
10.4018/ijsda.20211001oa03,Usable-Security Assessment of Healthcare Software System through Fuzzy ANP-TOPSIS Method,,2021,0,International Journal of System Dynamics Applications
10.4018/ijsda.20190401,n.m.,,2019,0,International Journal of System Dynamics Applications
