DOI,Título,Autores,Año,Citas,Revista
10.4316/aece.2014.01016,FEM Analysis of Brushless DC Servomotor with Fractional Number of Slots per Pole,G. BALUTA and A. GRAUR and R. PENTIUC and C. DIACONESCU and C. POPA,2014,2,Advances in Electrical and Computer Engineering
10.4316/aece.2017.04009,Genetically Optimization of an Asymmetrical Fuzzy Logic Based Photovoltaic Maximum Power Point Tracking Controller,A. AL-GIZI and S. AL-CHLAIHAWI and M. LOUZAZNI and A. CRACIUNESCU,2017,4,Advances in Electrical and Computer Engineering
10.4316/aece.2016.02007,MAC Protocol for Data Gathering in Wireless Sensor Networks with the Aid of Unmanned Aerial Vehicles,A.-V. VLADUTA and M. L. PURA and I. BICA,2016,11,Advances in Electrical and Computer Engineering
10.4316/aece.2012.04004,Ordered Statistics Vertex Extraction and Tracing Algorithm (OSVETA),B. VASIC,2012,9,Advances in Electrical and Computer Engineering
10.4316/aece.2018.02004,Generic Approach for Interpretation of PCA Results - Use Case on Learner's Activity in Social Media Tools,M. C. MIHAESCU and P. S. POPESCU and M. L. MOCANU,2018,1,Advances in Electrical and Computer Engineering
10.4316/aece.2008.02009,Static Test Compaction for VLSI Tests An Evolutionary Approach,D. LOGOFATU,2008,2,Advances in Electrical and Computer Engineering
10.4316/aece.2013.04011,Vector Functionally-Oriented Processors with Vertical Parallelism for Operations on Quaternions,Y. KLYATCHENKO and V. TARASENKO and J. BOYARINOVA and Y. KALYNOVSKIY,2013,0,Advances in Electrical and Computer Engineering
10.4316/aece.2010.02007,About the Coupling Factor Influence on the Ground Fault Current Distribution on Overhead Transmission Lines,M. VINTAN,2010,3,Advances in Electrical and Computer Engineering
10.4316/aece.2011.03014,Content-Based Image Retrieval Method using the Relative Location of Multiple ROIs,J. LEE and J. NANG,2011,16,Advances in Electrical and Computer Engineering
10.4316/aece.2019.01012,Adaptive Quality Control Scheme Based on VBR Characteristics to Improve QoE of UHD Streaming Service,M. KIM and K. CHUNG,2019,2,Advances in Electrical and Computer Engineering
10.4316/aece.2009.02012,Rotor Pole Shape Optimization of Permanent Magnet Brushless DC Motors Using the Reduced Basis Technique,A. JABBARI and M. SHAKERI and A. S. GHOLAMIAN,2009,8,Advances in Electrical and Computer Engineering
10.4316/aece.2013.04021,Software Tool for Real-Time Power Quality Analysis,A. MIRON and M. D. CHINDRIS and A. C. CZIKER,2013,5,Advances in Electrical and Computer Engineering
10.4316/aece.2015.04009,FEM Analysis of a New Electromechanical Converter with Rolling Rotor and Axial Air-Gap,C. UNGUREANU and A. GRAUR,2015,5,Advances in Electrical and Computer Engineering
10.4316/aece.2010.04018,Adaptive Passivity-Based Control of PEM Fuel Cell/Battery Hybrid Power Source for Stand-Alone Applications,A. TOFIGHI and A. KALANTAR,2010,7,Advances in Electrical and Computer Engineering
10.4316/aece.2015.02006,Consistency Analysis of Ultrasound Echoes within a Dual Symmetric Path Inspection Framework,C. VASILE and G. STAMATESCU and V. SGARCIU and C. IOANA,2015,0,Advances in Electrical and Computer Engineering
10.4316/aece.2016.03002,An Enhanced Rule-Based Web Scanner Based on Similarity Score,M. LEE and Y. LEE and H. YOON,2016,0,Advances in Electrical and Computer Engineering
10.4316/aece.2017.03003,Decoupled Speed and Torque Control of IPMSM Drives Using a Novel Load Torque Estimator,M. ZAKY and E. ELATTAR and M. METWALY,2017,1,Advances in Electrical and Computer Engineering
