DOI,Título,Autores,Año,Citas,Revista
10.1007/s41066-021-00283-1,A new similarity measure between picture fuzzy sets with applications to pattern recognition and clustering problems,Rakhi Gupta and Satish Kumar,2022,4,Granular Computing
10.1007/s41066-021-00259-1,Generalized intuitionistic fuzzy c-means clustering algorithm using an adaptive intuitionistic fuzzification technique,Meenakshi Kaushal and Q. M. Danish Lohani,2022,3,Granular Computing
10.1007/s41066-019-00184-4,A series of generalized induced Einstein aggregation operators and their application to group decision-making process based on Pythagorean fuzzy numbers,Khaista Rahman,2021,15,Granular Computing
10.1007/s41066-021-00253-7,Novel score functions of generalized orthopair fuzzy membership grades with application to multiple attribute decision making,Feng Feng and Yujuan Zheng and Bingzhen Sun and Muhammad Akram,2022,46,Granular Computing
10.1007/s41066-021-00304-z,Pythagorean fuzzy entropy measure-based complex proportional assessment technique for solving multi-criteria healthcare waste treatment problem,Rishikesh Chaurasiya and Divya Jain,2022,10,Granular Computing
10.1007/s41066-018-00143-5,Intuitionistic high-order fuzzy time series forecasting method based on pi-sigma artificial neural networks trained by artificial bee colony,Erol Egrioglu and Ufuk Yolcu and Eren Bas,2019,38,Granular Computing
10.1007/s41066-019-00155-9,Barriers analysis for reverse logistics in Thailand’s palm oil industry using fuzzy multi-criteria decision-making method for prioritizing the solutions,Patchara Phochanikorn and Chunqiao Tan and Wen Chen,2020,19,Granular Computing
10.1007/s41066-018-0079-4,Correction to: A unified method of defuzzification for type-2 fuzzy numbers with its application to multiobjective decision making,Animesh Biswas and Arnab Kumar De,2018,0,Granular Computing
10.1007/s41066-018-0134-1,A new box selection criterion in interval Bernstein global optimization algorithm for MINLPs,Bhagyesh V. Patil and Ahmed Zidna,2020,0,Granular Computing
10.1007/s41066-016-0028-z,Approximation performance of the nonlinear hybrid fuzzy system based on variable universe,Guijun Wang and Yu Li and Xiaoping Li,2017,13,Granular Computing
10.1007/s41066-019-00207-0,Overlapping community detection in social networks with Voronoi and tolerance neighborhood-based method,Kushagra Trivedi and Sheela Ramanna,2021,0,Granular Computing
10.1007/s41066-016-0030-5,Fuzzy higher type information granules from an uncertainty measurement,Mauricio A. Sanchez and Juan R. Castro and Oscar Castillo and Olivia Mendoza and Antonio Rodriguez-Diaz and Patricia Melin,2017,56,Granular Computing
10.1007/s41066-020-00222-6,Data-Driven Granular Computing Systems and Applications,Ruidan Su and George Panoutsos and Xiaodong Yue,2021,2,Granular Computing
10.1007/s41066-019-00158-6,Multiple classifiers fusion and CNN feature extraction for handwritten digits recognition,Hui-huang Zhao and Han Liu,2020,50,Granular Computing
10.1007/s41066-017-0065-2,Multi-task learning for intelligent data processing in granular computing context,Han Liu and Mihaela Cocea and Weili Ding,2018,23,Granular Computing
10.1007/s41066-022-00339-w,Preferred hospitalization of COVID-19 patients using intuitionistic fuzzy set-based matching approach,Amalendu Si and Sujit Das and Samarjit Kar,2022,0,Granular Computing
10.1007/s41066-018-0088-3,Linguistic dynamic multicriteria decision making using symbolic linguistic computing models,Yeleny Zulueta-Veliz and Pedro J. Sanchez,2018,11,Granular Computing
10.1007/s41066-022-00347-w,"Realistic solution of fuzzy critical path problems, case study: the airport’s cargo ground operation systems",Fazlollah Abbasi and Tofigh Allahviranloo,2022,0,Granular Computing
10.1007/s41066-023-00372-3,Algebraic structure through interval-valued fuzzy signature based on interval-valued fuzzy sets,Sangeetha Palanisamy and Jayaraman Periyasamy,2023,0,Granular Computing
10.1007/s41066-021-00255-5,Fuzzy risk analysis using a new technique of ranking of generalized trapezoidal fuzzy numbers,Kartik Patra,2022,5,Granular Computing
10.1007/s41066-019-00192-4,Fuzzy decision making for medical diagnosis using arithmetic of generalised parabolic fuzzy numbers,Palash Dutta and Dhanesh Doley,2021,7,Granular Computing
10.1007/s41066-019-00173-7,An incremental attribute reduction approach based on knowledge granularity for incomplete decision systems,Chucai Zhang and Jianhua Dai,2020,7,Granular Computing
10.1007/s41066-018-00151-5,Neighborhood attribute reduction approach to partially labeled data,Keyu Liu and Eric C. C. Tsang and Jingjing Song and Hualong Yu and Xiangjian Chen and Xibei Yang,2020,7,Granular Computing
10.1007/s41066-021-00311-0,A perceptual computer for hierarchical portfolio selection based on interval type-2 fuzzy sets,Mohsen Karimi and Hooman Tahayori and Kayvan Tirdad and Alireza Sadeghian,2023,3,Granular Computing
10.1007/s41066-022-00318-1,Multiple attribute group decision-making based on novel probabilistic ordered weighted cosine similarity operators with Pythagorean fuzzy information,R. Verma and A. Mittal,2023,1,Granular Computing
10.1007/s41066-021-00298-8,Characterization of lattice-valued multiset finite automata,M. K. Dubey and Anand P. Singh and Mallika Dhingra,2022,2,Granular Computing
10.1007/s41066-022-00338-x,Developing a novel stock index trend predictor model by integrating multiple criteria decision-making with an optimized online sequential extreme learning machine,Sidharth Samal and Rajashree Dash,2022,1,Granular Computing
10.1007/s41066-021-00293-z,The differences between the horizontal membership function used in multidimensional fuzzy arithmetic and the inverse membership function used in gradual arithmetic,Andrzej Piegat and Marcin Pluciński,2022,0,Granular Computing
10.1007/s41066-021-00271-5,Basic type dominance and its use in measure-modeled uncertainty in decision making,Ronald R. Yager,2022,2,Granular Computing
10.1007/s41066-018-00153-3,Goal programming models for incomplete interval additive reciprocal preference relations with permutations,Mao-Jie Huang and Fang Liu and Ya-Nan Peng and Qin Yu,2020,8,Granular Computing
10.1007/s41066-016-0032-3,Granular computing: from granularity optimization to multi-granularity joint problem solving,Guoyin Wang and Jie Yang and Ji Xu,2017,80,Granular Computing
10.1007/s41066-018-0116-3,A visual analytics with evidential inference for big data: case study of chemical vapor deposition in solar company,Yu-Chien Ko and Yang-Yin Ting and Hamido Fujita,2019,8,Granular Computing
10.1007/s41066-021-00290-2,Q-rung orthopair fuzzy Frank aggregation operators and its application in multiple attribute decision-making with unknown attribute weights,Mijanur Rahaman Seikh and Utpal Mandal,2022,17,Granular Computing
10.1007/s41066-016-0036-z,Concept lattice reduction using different subset of attributes as information granules,Prem Kumar Singh and Cherukuri Aswani Kumar,2017,30,Granular Computing
10.1007/s41066-020-00251-1,A method for solving linear difference equation in Gaussian fuzzy environments,Mostafijur Rahaman and Sankar Prasad Mondal and Ebrahem A. Algehyne and Amiya Biswas and Shariful Alam,2022,8,Granular Computing
10.1007/s41066-020-00234-2,Discretized sequential pattern mining for behaviour classification,Scott Buffett,2021,1,Granular Computing
10.1007/s41066-019-00208-z,Gradual interval arithmetic and fuzzy interval arithmetic,Reda Boukezzoula and Laurent Foulloy and Didier Coquin and Sylvie Galichet,2021,7,Granular Computing
10.1007/s41066-015-0006-x,Managing multi-granularity linguistic information in qualitative group decision making: an overview,Zeshui Xu and Hai Wang,2016,144,Granular Computing
10.1007/s41066-018-0100-y,Portfolio optimization with perception-based risk measures in dynamic fuzzy asset management,Yuji Yoshida,2019,4,Granular Computing
10.1007/s41066-016-0037-y,Type-2 fuzzy linear systems,Marzieh Najariyan and Mehran Mazandarani and Robert John,2017,25,Granular Computing
10.1007/s41066-019-00187-1,A new approach of cubic interval-valued intuitionistic fuzzy subsemigroup and ideals,A. B. Azim and A. Ali and S. Ali and A. Fahmi and A. Siddiqa,2021,2,Granular Computing
10.1007/s41066-017-0043-8,Fuzzy information granulation towards interpretable sentiment analysis,Han Liu and Mihaela Cocea,2017,39,Granular Computing
10.1007/s41066-017-0038-5,GIFIHIA operator and its application to the selection of cold chain logistics enterprises,Shanshan Meng and Nan Liu and Yingdong He,2017,20,Granular Computing
10.1007/s41066-018-0113-6,Granule description based on positive and negative attributes,Huilai Zhi and Jinhai Li,2019,11,Granular Computing
10.1007/s41066-020-00224-4,Decision-making approach based on Pythagorean Dombi fuzzy soft graphs,Muhammad Akram and Gulfam Shahzadi,2021,12,Granular Computing
10.1007/s41066-023-00365-2,Fuzzy topological indices with application to cybercrime problem,Uzma Ahmad and Nasir Kaleem Khan and Arsham Borumand Saeid,2023,0,Granular Computing
10.1007/s41066-023-00368-z,Training Sigma-Pi neural networks with the grey wolf optimization algorithm,Cansu Sarıkaya and Eren Bas and Erol Egrioglu,2023,0,Granular Computing
10.1007/s41066-022-00357-8,Concept-wise granular computing for explainable artificial intelligence,Antonio Luca Alfeo and Mario G. C. A. Cimino and Guido Gagliardi,2022,0,Granular Computing
10.1007/s41066-018-0083-8,Induction of shadowed sets from fuzzy sets,Adeku Musa Ibrahim and Tamunokuro Opubo William-West,2019,11,Granular Computing
10.1007/s41066-019-00197-z,Three-way clustering method for incomplete information system based on set-pair analysis,Chunying Zhang and Ruiyan Gao and Hao Qin and Xiaoze Feng,2021,7,Granular Computing
10.1007/s41066-018-0111-8,Multi-granulation fuzzy decision-theoretic rough sets and bipolar-valued fuzzy decision-theoretic rough sets and their applications,Prasenjit Mandal and A. S. Ranadive,2019,9,Granular Computing
10.1007/s41066-018-0135-0,The paradigm of induced ordered weighted averaging aggregation process with application in uncertain linguistic evaluation,Lesheng Jin and Radko Mesiar and Ronald R. Yager,2020,5,Granular Computing
10.1007/s41066-020-00245-z,Rough approximation models via graphs based on neighborhood systems,Abd El Fattah El Atik and Ashraf Nawar and Mohammed Atef,2021,23,Granular Computing
10.1007/s41066-020-00229-z,A hybrid decision-making model under q-rung orthopair fuzzy Yager aggregation operators,Muhammad Akram and Gulfam Shahzadi,2021,40,Granular Computing
10.1007/s41066-019-00166-6,New approach to multiple attribute group decision-making based on Pythagorean fuzzy Einstein hybrid geometric operator,Khaista Rahman and Asad Ali,2020,21,Granular Computing
10.1007/s41066-021-00282-2,An approach to decision-making via picture fuzzy soft graphs,P. Chellamani and D. Ajay and Said Broumi and T. Antony Alphonse Ligori,2022,5,Granular Computing
10.1007/s41066-016-0034-1,Granular computing-based approach for classification towards reduction of bias in ensemble learning,Han Liu and Mihaela Cocea,2017,37,Granular Computing
10.1007/s41066-019-00163-9,Granular computing-based multi-level interactive attention networks for targeted sentiment analysis,Haihui Li and Ting Yuan and Haiming Wu and Yun Xue and Xiaohui Hu,2020,4,Granular Computing
10.1007/s41066-018-0133-2,"Optimization of type-1, interval type-2 and general type-2 fuzzy inference systems using a hierarchical genetic algorithm for modular granular neural networks",Patricia Melin and Daniela Sánchez,2019,14,Granular Computing
10.1007/s41066-018-0120-7,A new fuzzy learning vector quantization method for classification problems based on a granular approach,Jonathan Amezcua and Patricia Melin,2019,14,Granular Computing
10.1007/s41066-020-00219-1,Some novel aggregation operators for cubic picture fuzzy information: application in multi-attribute decision support problem,Shahzaib Ashraf and Saleem Abdullah and n.m. Muneeza,2021,7,Granular Computing
10.1007/s41066-019-00176-4,Novel distance measures for Pythagorean fuzzy sets with applications to pattern recognition problems,P. A. Ejegwa and J. A. Awolola,2021,37,Granular Computing
10.1007/s41066-019-00170-w,A novel equilibrium solution concept for intuitionistic fuzzy bi-matrix games considering proportion mix of possibility and necessity expectations,Imran Khan and Aparna Mehra,2020,11,Granular Computing
10.1007/s41066-018-0082-9,Generalized interval-valued Pythagorean fuzzy aggregation operators and their application to group decision-making,Khaista Rahman and Saleem Abdullah,2019,40,Granular Computing
