DOI,Título,Autores,Año,Citas,Revista
10.3389/fnbot.2021.739077,Research on a Segmentation Algorithm for the Tujia Brocade Images Based on Unsupervised Gaussian Mixture Clustering,Shuqi He,2021,0,Frontiers in Neurorobotics
10.3389/fnbot.2018.00079,CABots and Other Neural Agents,Christian Huyck and Ian Mitchell,2018,3,Frontiers in Neurorobotics
10.3389/fnbot.2014.00006,The effects of odor and body posture on perceived duration,Eliane Schreuder and Marco R. Hoeksma and Monique A. M. Smeets and Gün R. Semin,2014,9,Frontiers in Neurorobotics
10.3389/fnbot.2022.836799,Embodied Metarepresentations,Nicolás Hinrichs and Maryam Foradi and Tariq Yousef and Elisa Hartmann and Susanne Triesch and Jan Kaßel and Johannes Pein,2022,0,Frontiers in Neurorobotics
10.3389/fnbot.2017.00046,Navigation and Self-Semantic Location of Drones in Indoor Environments by Combining the Visual Bug Algorithm and Entropy-Based Vision,Darío Maravall and Javier de Lope and Juan P. Fuentes,2017,10,Frontiers in Neurorobotics
10.3389/fnbot.2022.790020,Semiactive Knee Orthotic Using a MR Damper and a Smart Insole to Control the Damping Force Sensing the Plantar Pressure,David Alvarado-Rivera and Paola A. Niño-Suárez and Leonel G. Corona-Ramírez,2022,0,Frontiers in Neurorobotics
10.3389/fnbot.2021.699221,Concurrent Modified Constant Modulus Algorithm and Decision Directed Scheme With Barzilai-Borwein Method,Tongtong Xu and Zheng Xiang and Hua Yang and Yun Chen and Jun Luo and Yutao Zhang,2021,0,Frontiers in Neurorobotics
10.3389/fnbot.2022.789842,An Adaptive Time-Varying Impedance Controller for Manipulators,Xu Liang and Tingting Su and Zhonghai Zhang and Jie Zhang and Shengda Liu and Quanliang Zhao and Junjie Yuan and Can Huang and Lei Zhao and Guangping He,2022,0,Frontiers in Neurorobotics
10.3389/fnbot.2017.00058,Joint Learning of Binocularly Driven Saccades and Vergence by Active Efficient Coding,Qingpeng Zhu and Jochen Triesch and Bertram E. Shi,2017,8,Frontiers in Neurorobotics
10.3389/fnbot.2022.853773,Improving the Robustness of Human-Machine Interactive Control for Myoelectric Prosthetic Hand During Arm Position Changing,Ang Ke and Jian Huang and Jing Wang and Jiping He,2022,0,Frontiers in Neurorobotics
10.3389/fnbot.2022.867028,Application of Deep Learning Technology in Strength Training of Football Players and Field Line Detection of Football Robots,Daliang Zhou and Gang Chen and Fei Xu,2022,0,Frontiers in Neurorobotics
10.3389/fnbot.2022.1061201,Recalibration of myoelectric control with active learning,Katarzyna Szymaniak and Agamemnon Krasoulis and Kianoush Nazarpour,2022,0,Frontiers in Neurorobotics
10.3389/fnbot.2021.707390,Damping Control and Experiment on Active Hydro-Pneumatic Suspension of Sprayer Based on Genetic Algorithm Optimization,Chaofan Qiao and Haojun Wen and Xinyue Liu and Guangyan Wang,2021,2,Frontiers in Neurorobotics
10.3389/fnbot.2018.00014,"Behind the Robot’s Smiles and Frowns: In Social Context, People Do Not Mirror Android’s Expressions But React to Their Informational Value",Galit Hofree and Paul Ruvolo and Audrey Reinert and Marian S. Bartlett and Piotr Winkielman,2018,10,Frontiers in Neurorobotics
10.3389/fnbot.2019.00102,Muscle Synergy Constraints Do Not Improve Estimates of Muscle Activity From Static Optimization During Gait for Unimpaired Children or Children With Cerebral Palsy,Benjamin R. Shuman and Marije Goudriaan and Kaat Desloovere and Michael H. Schwartz and Katherine M. Steele,2019,7,Frontiers in Neurorobotics
10.3389/fnbot.2021.691508,Peripheral Neuroergonomics – An Elegant Way to Improve Human-Robot Interaction?,Alessandro Del Vecchio and Claudio Castellini and Philipp Beckerle,2021,3,Frontiers in Neurorobotics
10.3389/fnbot.2021.715632,"Using a Robot to Treat Non-specific Low Back Pain: Results From a Two-Arm, Single-Blinded, Randomized Controlled Trial",Honorio Marín-Méndez and Patricia Marín-Novoa and Silvia Jiménez-Marín and Itziar Isidoro-Garijo and Mercedes Ramos-Martínez and Miriam Bobadilla and Eduardo Mirpuri and Alfredo Martínez,2021,0,Frontiers in Neurorobotics
10.3389/fnbot.2020.570358,Modeling the Synchronization of Multimodal Perceptions as a Basis for the Emergence of Deterministic Behaviors,Pierre Bonzon,2020,0,Frontiers in Neurorobotics
10.3389/fnbot.2010.00006,Reading as active sensing: a computational model of gaze planning during word recognition,Marcello Ferro,2010,4,Frontiers in Neurorobotics
10.3389/fnbot.2019.00072,Design and Evaluation of a Novel Experimental Setup for Upper Limb Intermuscular Coordination Studies,Jeong-Ho Park and Joon-Ho Shin and Hangil Lee and Chan Beom Park and Jinsook Roh and Hyung-Soon Park,2019,2,Frontiers in Neurorobotics
10.3389/fnbot.2020.555271,Intrinsically Motivated Exploration of Learned Goal Spaces,Adrien Laversanne-Finot and Alexandre Péré and Pierre-Yves Oudeyer,2021,3,Frontiers in Neurorobotics
10.3389/fnbot.2020.619350,Online Tuning of PID Controller Using a Multilayer Fuzzy Neural Network Design for Quadcopter Attitude Tracking Control,Daewon Park and Tien-Loc Le and Nguyen Vu Quynh and Ngo Kim Long and Sung Kyung Hong,2021,1,Frontiers in Neurorobotics
10.3389/fnbot.2021.763100,TFE: A Transformer Architecture for Occlusion Aware Facial Expression Recognition,Jixun Gao and Yuanyuan Zhao,2021,2,Frontiers in Neurorobotics
10.3389/fnbot.2021.671775,Learning Transferable Push Manipulation Skills in Novel Contexts,Rhys Howard and Claudio Zito,2021,2,Frontiers in Neurorobotics
10.3389/fnbot.2022.1059739,Variational deep embedding-based active learning for the diagnosis of pneumonia,Jian Huang and Wen Ding and Jiarun Zhang and Zhao Li and Ting Shu and Pekka Kuosmanen and Guanqun Zhou and Chuan Zhou and Gang Yu,2022,0,Frontiers in Neurorobotics
10.3389/fnbot.2020.591128,Perception-Action Coupling Target Tracking Control for a Snake Robot via Reinforcement Learning,Zhenshan Bing and Christian Lemke and Fabric O. Morin and Zhuangyi Jiang and Long Cheng and Kai Huang and Alois Knoll,2020,9,Frontiers in Neurorobotics
10.3389/fnbot.2019.00008,Tactile Sensing and Control of Robotic Manipulator Integrating Fiber Bragg Grating Strain-Sensor,Luca Massari and Calogero M. Oddo and Edoardo Sinibaldi and Renaud Detry and Joseph Bowkett and Kalind C. Carpenter,2019,22,Frontiers in Neurorobotics
10.3389/fnbot.2021.735177,Deep-Learning-Based Cerebral Artery Semantic Segmentation in Neurosurgical Operating Microscope Vision Using Indocyanine Green Fluorescence Videoangiography,Min-seok Kim and Joon Hyuk Cha and Seonhwa Lee and Lihong Han and Wonhyoung Park and Jae Sung Ahn and Seong-Cheol Park,2022,0,Frontiers in Neurorobotics
10.3389/fnbot.2022.814973,Continuous Semi-autonomous Prosthesis Control Using a Depth Sensor on the Hand,Miguel Nobre Castro and Strahinja Dosen,2022,0,Frontiers in Neurorobotics
10.3389/fnbot.2021.645731,Spontaneous Gait Transitions of Sprawling Quadruped Locomotion by Sensory-Driven Body–Limb Coordination Mechanisms,Shura Suzuki and Takeshi Kano and Auke J. Ijspeert and Akio Ishiguro,2021,3,Frontiers in Neurorobotics
