DOI,Título,Autores,Año,Citas,Revista
10.1145/3584731,A Genetic Programming-based Framework for Semi-automated Multi-agent Systems Engineering,Nicola Mc Donnell and Jim Duggan and Enda Howley,2023,0,ACM Transactions on Autonomous and Adaptive Systems
10.1145/2382570,n.m.,,2012,0,ACM Transactions on Autonomous and Adaptive Systems
10.1145/1352789,n.m.,,2008,0,ACM Transactions on Autonomous and Adaptive Systems
10.1145/1740600,n.m.,,2010,0,ACM Transactions on Autonomous and Adaptive Systems
10.1145/2451248.2451253,Learning user preferences for adaptive pervasive environments,Sarah Gallacher and Eliza Papadopoulou and Nick K. Taylor and M. Howard Williams,2013,10,ACM Transactions on Autonomous and Adaptive Systems
10.1145/2676689,n.m.,,2014,0,ACM Transactions on Autonomous and Adaptive Systems
10.1145/3320018,n.m.,,2019,0,ACM Transactions on Autonomous and Adaptive Systems
10.1145/1186778.1186782,A survey of autonomic communications,Simon Dobson and Spyros Denazis and Antonio Fernández and Dominique Gaïti and Erol Gelenbe and Fabio Massacci and Paddy Nixon and Fabrice Saffre and Nikita Schmidt and Franco Zambonelli,2006,435,ACM Transactions on Autonomous and Adaptive Systems
10.1145/2555613,Adaptive Epidemic Dynamics in Networks,Shouhuai Xu and Wenlian Lu and Li Xu and Zhenxin Zhan,2014,61,ACM Transactions on Autonomous and Adaptive Systems
10.1145/2819320,n.m.,,2015,0,ACM Transactions on Autonomous and Adaptive Systems
10.1145/2733379,Crowdsourcing through Cognitive Opportunistic Networks,Matteo Mordacchini and Andrea Passarella and Marco Conti and Stuart M. Allen and Martin J. Chorley and Gualtiero B. Colombo and Vlad Tanasescu and Roger M. Whitaker,2015,15,ACM Transactions on Autonomous and Adaptive Systems
10.1145/2994150,e-Sampling,Md Zakirul Alam Bhuiyan and Jie Wu and Guojun Wang and Tian Wang and Mohammad Mehedi Hassan,2017,71,ACM Transactions on Autonomous and Adaptive Systems
10.1145/2348832.2348836,A method fragments approach to methodologies for engineering self-organizing systems,Mariachiara Puviani and Giovanna Di Marzo Serugendo and Regina Frei and Giacomo Cabri,2012,9,ACM Transactions on Autonomous and Adaptive Systems
10.1145/2903146,A Game-Theoretic Approach for Elastic Distributed Data Stream Processing,Gabriele Mencagli,2016,18,ACM Transactions on Autonomous and Adaptive Systems
