DOI,Título,Autores,Año,Citas,Revista
10.1007/s11063-017-9672-9,A Novel Model-Based Approach for Medical Image Segmentation Using Spatially Constrained Inverted Dirichlet Mixture Models,Wentao Fan and Can Hu and Jixiang Du and Nizar Bouguila,2017,2,Neural Processing Letters
10.1007/s11063-014-9386-1,Neighborhood Guided Smoothed Emphasis for Real Adaboost Ensembles,Anas Ahachad and Adil Omari and Aníbal R. Figueiras-Vidal,2015,5,Neural Processing Letters
10.1007/s11063-013-9320-y,Bayesian Cell Force Estimation Considering Force Directions,Satoshi Kozawa and Yuichi Sakumura and Michinori Toriyama and Naoyuki Inagaki and Kazushi Ikeda,2015,0,Neural Processing Letters
10.1007/s11063-005-2157-2,Online State–Space Modeling Using Recurrent Multilayer Perceptrons with Unscented Kalman Filter,Jongsoo Choi and Tet Hin Yeap and Martin bouchard,2005,11,Neural Processing Letters
10.1007/s11063-005-3669-5,How Online Learning Approaches Ornstein Uhlenbeck Processes,Fredrik A. Dahl,2006,0,Neural Processing Letters
10.1007/s11063-019-10181-y,General and Improved Five-Step Discrete-Time Zeroing Neural Dynamics Solving Linear Time-Varying Matrix Equation with Unknown Transpose,Chaowei Hu and Yunong Zhang and Xiangui Kang,2020,2,Neural Processing Letters
10.1023/a:1023680629977,n.m.,Siu-Yeung Cho,2003,20,Neural Processing Letters
10.1007/s11063-006-9024-7,Integrated Biometric Verification System Using Soft Computing Approach,A. Wahab and G. S. Ng and A. Jonatan,2007,3,Neural Processing Letters
10.1007/s11063-017-9611-9,An Adaptive Extreme Learning Machine for Modeling NOx Emission of a 300 MW Circulating Fluidized Bed Boiler,Xia Li and Peifeng Niu and Guoqiang Li and Jianping Liu,2017,3,Neural Processing Letters
10.1007/s11063-021-10532-8,Finite-Time Synchronization for a Coupled Fuzzy Neutral-Type Rayleigh System,Famei Zheng,2021,1,Neural Processing Letters
10.1007/s11063-009-9125-1,A Novel Weightless Artificial Neural Based Multi-Classifier for Complex Classifications,P. Lorrentz and W. G. J. Howells and K. D. McDonald-Maier,2010,6,Neural Processing Letters
10.1023/a:1009622004201,n.m.,Marcos M. Campos and Gail A. Carpenter,2000,3,Neural Processing Letters
10.1023/a:1026215305227,n.m.,Ebrahim Soujeri and Huseyin Bilgekul,2003,5,Neural Processing Letters
10.1007/s11063-023-11216-1,Differential Neural Networks Prediction Using Slow and Fast Hybrid Learning: Application to Prognosis of Infectionsand Deaths of COVID-19 Dynamics,A. Poznyak and I. Chairez and A. Anyutin,2023,0,Neural Processing Letters
10.1007/s11063-021-10547-1,Named Entity Recognition by Using XLNet-BiLSTM-CRF,Rongen Yan and Xue Jiang and Depeng Dang,2021,9,Neural Processing Letters
10.1007/s11063-021-10671-y,Density Weighted Twin Support Vector Machines for Binary Class Imbalance Learning,Barenya Bikash Hazarika and Deepak Gupta,2022,15,Neural Processing Letters
10.1007/s11063-016-9539-5,Centroid Normal Direct Support Vector Machine,Xiang-xi Wen and Meng Xiang-ru and Liang Xiao-long and Kang Qiao-yan,2017,2,Neural Processing Letters
10.1007/s11063-021-10544-4,A Neural Network Based System for Efficient Semantic Segmentation of Radar Point Clouds,Alessandro Cennamo and Florian Kaestner and Anton Kummert,2021,2,Neural Processing Letters
10.1007/s11063-009-9122-4,A Self-Stabilizing Neural Algorithm for Total Least Squares Filtering,Kong Xiang-yu and Hu Chang-hua and Han Chong-zhao,2009,3,Neural Processing Letters
10.1007/s11063-010-9131-3,Hysteretic HNN MAI-Cancellation for CDMA Signals in Multipath Fading Channels,Ebrahim Soujeri,2010,0,Neural Processing Letters
10.1007/s11063-012-9242-0,Translation Invariance in the Polynomial Kernel Space and Its Applications in kNN Classification,György Kovács and András Hajdu,2013,1,Neural Processing Letters
10.1007/s11063-012-9240-2,Quantized Neural Modeling: Hybrid Quantized Architecture in Elman Networks,Penghua Li and Yi Chai and Qingyu Xiong,2013,4,Neural Processing Letters
10.1007/s11063-008-9080-2,Stability and Chaos of a Class of Learning Algorithms for ICA Neural Networks,Jian Cheng Lv and Kok Kiong Tan and Zhang Yi and Sunan Huang,2008,12,Neural Processing Letters
10.1007/s11063-022-11016-z,Refine-FPN: Instance Segmentation Based on a Non-local Multi-feature Aggregation Mechanism,Xiaolian Li and Lei Zhu and Wenwu Wang and Ke Yang,2022,0,Neural Processing Letters
10.1007/s11063-021-10723-3,A New Lyapunov Function Method to the Fixed-Time Cluster Synchronization of Directed Community Networks,Feilong Zhou and Xiaobing Nie,2022,1,Neural Processing Letters
