DOI,Título,Autores,Año,Citas,Revista
10.1016/j.artint.2010.12.004,Book review,Peter van Beek,2011,0,Artificial Intelligence
10.1016/s0004-3702(01)00117-5,Special Issue of the journal Artificial Intelligence on “AI &amp; Law”,Edwina L. Rissland and Kevin D. Ashley and R.Prescott Loui,2001,0,Artificial Intelligence
10.1016/s0004-3702(21)00063-1,Editorial Board,,2021,0,Artificial Intelligence
10.1016/s0004-3702(00)00038-2,Index,,2000,0,Artificial Intelligence
10.1016/j.artint.2008.11.001,Filtering algorithms for the multiset ordering constraint,Alan M. Frisch and Brahim Hnich and Zeynep Kiziltan and Ian Miguel and Toby Walsh,2009,2,Artificial Intelligence
10.1016/j.artint.2006.10.012,Knowledge representation and commonsense reasoning: Reviews of four books,Leora Morgenstern,2006,1,Artificial Intelligence
10.1016/j.artint.2010.08.002,When is it better not to look ahead?,Dana S. Nau and Mitja Luštrek and Austin Parker and Ivan Bratko and Matjaž Gams,2010,14,Artificial Intelligence
10.1016/s0004-3702(00)00078-3,A comparison of structural CSP decomposition methods,Georg Gottlob and Nicola Leone and Francesco Scarcello,2000,164,Artificial Intelligence
10.1016/j.artint.2021.103572,SAT Competition 2020,Nils Froleyks and Marijn Heule and Markus Iser and Matti Järvisalo and Martin Suda,2021,9,Artificial Intelligence
10.1016/j.artint.2022.103662,Multi-agent pathfinding with continuous time,Anton Andreychuk and Konstantin Yakovlev and Pavel Surynek and Dor Atzmon and Roni Stern,2022,8,Artificial Intelligence
10.1016/s0004-3702(01)00127-8,Computer Go: An AI oriented survey,Bruno Bouzy and Tristan Cazenave,2001,114,Artificial Intelligence
10.1016/s0004-3702(00)00059-x,"M. Shanahan, Solving the Frame Problem",Murray Shanahan,2000,0,Artificial Intelligence
10.1016/j.artint.2009.11.003,Book review,Carles Sierra,2010,0,Artificial Intelligence
10.1016/s0004-3702(12)00048-3,Editorial Board,,2012,0,Artificial Intelligence
10.1016/s0004-3702(16)30015-7,Editorial Board,,2016,0,Artificial Intelligence
10.1016/s0004-3702(16)30131-x,Editorial Board,,2017,0,Artificial Intelligence
10.1016/s0004-3702(00)00046-1,Index,,2000,0,Artificial Intelligence
10.1016/s0004-3702(04)00072-4,Author Index—Volume 156 (2004),,2004,0,Artificial Intelligence
10.1016/s0004-3702(03)00011-0,AI—A multiple book review,Ulrich Furbach,2003,1,Artificial Intelligence
10.1016/s0004-3702(03)00155-3,Editorial Board,,2003,0,Artificial Intelligence
10.1016/j.artint.2005.03.003,Book review,Christian Blum,2005,1,Artificial Intelligence
10.1016/s0004-3702(14)00014-9,Editorial Board,,2014,0,Artificial Intelligence
10.1016/s0004-3702(02)00226-6,On point-duration networks for temporal reasoning,I. Navarrete and A. Sattar and R. Wetprasit and R. Marin,2002,10,Artificial Intelligence
10.1016/j.artint.2014.12.004,Envisioning the qualitative effects of robot manipulation actions using simulation-based projections,Lars Kunze and Michael Beetz,2017,31,Artificial Intelligence
10.1016/j.artint.2010.11.020,Decision making with multiple objectives using GAI networks,C. Gonzales and P. Perny and J.Ph. Dubus,2011,16,Artificial Intelligence
10.1016/j.artint.2019.103197,Clause vivification by unit propagation in CDCL SAT solvers,Chu-Min Li and Fan Xiao and Mao Luo and Felip Manyà and Zhipeng Lü and Yu Li,2020,6,Artificial Intelligence
10.1016/s0004-3702(06)00042-7,Editorial Board,,2006,0,Artificial Intelligence
10.1016/s0004-3702(05)00054-8,Editorial Board,,2005,0,Artificial Intelligence
10.1016/s0004-3702(16)30005-4,Editorial Board,,2016,0,Artificial Intelligence
10.1016/s0004-3702(14)00108-8,Editorial Board,,2014,0,Artificial Intelligence
10.1016/s0004-3702(07)00055-0,Editorial Board,,2007,0,Artificial Intelligence
10.1016/s0004-3702(00)00060-6,Alternative foundations for Reiter's default logic,Thomas Linke and Torsten Schaub,2000,9,Artificial Intelligence
10.1016/s0004-3702(01)00075-3,"Review of The Computational Beauty of Nature by Gary William Flake☆☆MIT Press, Cambridge, MA, 1998. $52.00. ISBN 0-262-06200-3 (hard cover). $29.95. ISBN 0-262-56127-1 (paperback).",Melanie Moses and Stephanie Forrest,2001,1,Artificial Intelligence
10.1016/j.artint.2005.10.004,Response to review by Kyburg,Judea Pearl,2005,0,Artificial Intelligence
10.1016/j.artint.2010.02.004,Allocation and scheduling of Conditional Task Graphs,Michele Lombardi and Michela Milano,2010,8,Artificial Intelligence
10.1016/s0004-3702(00)00003-5,Flexible and scalable cost-based query planning in mediators: A transformational approach,José Luis Ambite and Craig A. Knoblock,2000,18,Artificial Intelligence
10.1016/j.artint.2010.04.014,McCarthy variations in a modal key,Johan van Benthem,2011,8,Artificial Intelligence
10.1016/j.artint.2014.03.003,On topology-related properties of abstract argumentation semantics. A correction and extension to Dynamics of argumentation systems: A division-based method,Pietro Baroni and Massimiliano Giacomin and Beishui Liao,2014,27,Artificial Intelligence
