DOI,Título,Autores,Año,Citas,Revista
10.3233/aic-150658,Using random sampling trees for automated planning,Vidal Alcázar and Susana Fernández and Daniel Borrajo and Manuela Veloso,2015,0,AI Communications
10.3233/aic-180606,A dashboard for controlling polarization in personalization,L. Elisa Celis and Sayash Kapoor and Farnood Salehi and Vijay Keswani and Nisheeth K. Vishnoi,2019,2,AI Communications
10.3233/aic-140625,A framework for fraud discovery via illicit agreements in energy markets,Radu-Casian Mihailescu and Sascha Ossowski,2015,1,AI Communications
10.3233/aic-130555,Social norms for self-policing multi-agent systems and virtual societies,Daniel Villatoro,2013,0,AI Communications
10.3233/aic-130571,Metaheuristic solutions to the “Job shop scheduling problem with sequence-dependent setup times”,Miguel A. González,2013,1,AI Communications
10.3233/aic-160717,Use of symbolic dynamic time warping in hierarchical clustering of urban fabric evolutions extracted from spatiotemporal topographic databases,Pierre Gançarski and Anne Puissant and François Petitjean,2016,0,AI Communications
10.3233/aic-160707,Feature selection for multiclass support vector machines,F.Z. Aazi and R. Abdesselam and B. Achchab and A. Elouardighi,2016,3,AI Communications
10.3233/aic-150688,Social Network Analysis in Applications,Katarzyna Musial and Piotr Brodka and Matteo Magnani,2015,0,AI Communications
10.3233/aic-180593,Fuzzy-genetic approach to context-aware recommender systems based on the hybridization of collaborative filtering and reclusive method techniques,Sonal Linda and Sonajharia Minz and K.K. Bharadwaj,2019,7,AI Communications
10.3233/aic-210273,Multiple refinement and integration network for Salient Object Detection,Chao Dai and Chen Pan and Wei He and Hanqi Sun,2022,0,AI Communications
10.3233/aic-2010-0470,𝒞𝒪𝒞𝒪𝒩ℱ: Conceptual language-based configuration,Diego Magro,2010,3,AI Communications
10.3233/aic-190627,The CADE-27 Automated theorem proving System Competition – CASC-27,Geoff Sutcliffe,2020,8,AI Communications
10.3233/aic-140624,Decentralized semantic coordination of interconnected entities via belief propagation,George Vouros,2015,0,AI Communications
10.3233/aic-160714,Do machine learning methods used in data mining enhance the potential of decision support systems? A review for the urban water sector,Antonia Hadjimichael and Joaquim Comas and Lluís Corominas,2016,27,AI Communications
10.3233/aic-2010-0478,Representation and monitoring of commitments and norms using OWL,Nicoletta Fornara and Marco Colombetti,2010,25,AI Communications
10.3233/aic-2008-0426,Automatic software verification for robotics,Jacopo Mantovani,2008,1,AI Communications
10.3233/aic-140649,Semantic-based approach for the discovery of Life Sciences web resources driven by rich user’s requirements,María Pérez Catalán,2014,0,AI Communications
10.3233/aic-2010-0463,CTL-RP: A computation tree logic resolution prover,Lan Zhang and Ullrich Hustadt and Clare Dixon,2010,1,AI Communications
10.3233/aic-140611,aTLP: A color-based model of uncertainty to evaluate the risk of decisions based on prototypes,Karina Gibert and Dante Conti,2015,3,AI Communications
10.3233/aic-130566,The data replication method for the classification with reject option,Ricardo Sousa and Jaime S. Cardoso,2013,5,AI Communications
