DOI,Título,Autores,Año,Citas,Revista
10.1080/18756891.2011.9727792,Incident Duration Prediction Based on Latent Gaussian Naive Bayesian classifier,Dawei Li and Lin Cheng and Jiangshan Ma,2011,2,International Journal of Computational Intelligence Systems
10.1080/18756891.2009.9727640,Accuracy Evaluation Of C4.5 And Naïve Bayes Classifiers Using Attribute Ranking Method,S. Sivakumari and R. Praveena Priyadarsini and P. Amudha,2009,0,International Journal of Computational Intelligence Systems
10.1080/18756891.2010.9727744,A Multi-Criteria Decision Model for Architecturing Competence in Human Performance Technology,Yasemin C. Erensal and Tuncay Gürbüz and Y. Esra Albayrak,2010,5,International Journal of Computational Intelligence Systems
10.1080/18756891.2011.9727834,Automatic Design of Robust Optimal Controller for Interval Plants using Genetic Programming and Kharitonov Theorem,Peng Chen and Yong-Zai Lu,2011,6,International Journal of Computational Intelligence Systems
10.1080/18756891.2011.9727892,Situational Factors of Influencing Drivers to Give Precedence to Jaywalking Pedestrians at Signalized Crosswalk,Xiaobei Jiang and Wuhong Wang and Yan Mao and Klaus Bengler and Heiner Bubb,2011,3,International Journal of Computational Intelligence Systems
10.1080/18756891.2011.9727864,Determination of the Skip-Stop Scheduling for a Congested Transit Line by Bilevel Genetic Algorithm,Huimin Niu,2011,25,International Journal of Computational Intelligence Systems
10.1080/18756891.2011.9727884,Application and evaluation about obstacle edge extraction technology in the parking assistant system,Feng Sang and Chen Xingbin and Chen Shuohua and Lu Xiao,2011,0,International Journal of Computational Intelligence Systems
10.1080/18756891.2008.9727614,Artificial Immune Networks: Models and Applications,Xian Shen and X. Z. Gao and Rongfang Bie,2008,0,International Journal of Computational Intelligence Systems
10.1080/18756891.2008.9727628,A Survey For Data Mining Frame Work For Polymer Matrix Composite Engineering Materials Design Applications,n.m. Doreswamy,2008,0,International Journal of Computational Intelligence Systems
10.1080/18756891.2011.9727761,Rough Sets as a Knowledge Discovery and Classification Tool for the Diagnosis of Students with Learning Disabilities,Tung-Kuang Wu and Shian-Chang Huang and Ying-Ru Meng and Wen-Yau Liang and Yu-Chi Lin,2011,2,International Journal of Computational Intelligence Systems
10.1080/18756891.2010.9727715,Power Distribution System Planning Evaluation by a Fuzzy Multi-Criteria Group Decision Support System,Tiefeng Zhang and Guangquan Zhang and Jun Ma and Jie Lu,2010,11,International Journal of Computational Intelligence Systems
10.1080/18756891.2011.9727842,On the Application of Evolutionary Computation Techniques in Designing Stream Cipher Systems,Wasan Shaker Awad,2011,2,International Journal of Computational Intelligence Systems
10.1080/18756891.2011.9727827,A Reputation Evaluation Approach Based on Fuzzy Relation,Meiyu Fang and Xiaolin Zheng and Deren Chen,2011,1,International Journal of Computational Intelligence Systems
10.1080/18756891.2010.9727756,Quantum Dynamic Mechanism-based Parallel Ant Colony Optimization Algorithm,Xiao-ming You and Sheng Liu and Yu-ming Wang,2010,5,International Journal of Computational Intelligence Systems
10.1080/18756891.2011.9727863,Adaptive Fuzzy Control for Path Tracking of Underactuated Ships Based on Dynamic Equilibrium State Theory,Dehui Qiu and Qinglin Wang and Jie Yang and Jinhua She,2011,4,International Journal of Computational Intelligence Systems
10.1080/18756891.2011.9727819,Design of 2-D Recursive Filters Using Self-adaptive Mutation Differential Evolution Algorithm,Lianghong Wu and Yaonan Wang and Xiaofang Yuan,2011,6,International Journal of Computational Intelligence Systems
10.1080/18756891.2011.9727891,Influence of Stretching-Segment Storage Length on Urban Traffic Flow in Signalized Intersection,Weiwei Guo and Wuhong Wang and Geert Wets and Dianhai Wang and Yan Mao and Xiaobei Jiang and Hongwei Guo,2011,4,International Journal of Computational Intelligence Systems
10.1080/18756891.2011.9727858,Laser Radar based Vehicle Localization in GPS Signal Blocked Areas,Ming Yang and Chunxiang Wang and Hui Fang and Bing Wang,2011,5,International Journal of Computational Intelligence Systems
10.1080/18756891.2009.9727638,Video Classification and Shot Detection for Video Retrieval Applications,M. Kalaiselvi Geetha and S. Palanivel,2009,3,International Journal of Computational Intelligence Systems
10.1080/18756891.2009.9727643,On the Supply of Superior Order-1 Building Blocks for a Class of Periodical Fitness Functions,Hongqiang Mo and Zhong Li and JinBae Park and YoungHoon Joo,2009,1,International Journal of Computational Intelligence Systems
10.1080/18756891.2011.9727758,Computational Intelligence in Decision Making,Tianrui Li and Pawan Lingras and Yuefeng Li and Joseph Herbert,2011,0,International Journal of Computational Intelligence Systems
10.1080/18756891.2014.963989,Solutions to Open Problems on Fuzzy Filters ofBL-algebras,Wang Wei and Arsham Borumand Saeid,2015,0,International Journal of Computational Intelligence Systems
10.1080/18756891.2011.9727822,Pollutants Time-Series Prediction using the Gamma Classifier,Itzamá López-Yáñez and Amadeo J. Argüelles-Cruz and Oscar Camacho-Nieto and Cornelio Yáñez-Márquez,2011,3,International Journal of Computational Intelligence Systems
10.1080/18756891.2010.9727755,LPBoost with Strong Classifiers,Yu K. Fang and Yan Fu and Chong J. Sun and Jun. L. Zhou,2010,0,International Journal of Computational Intelligence Systems
10.1080/18756891.2009.9727667,Granular RBF NN Approach and Statistical Methods Applied to Modelling and Forecasting High Frequency Data,Dusan Marcek and Milan Marcek and Jan Babel,2009,10,International Journal of Computational Intelligence Systems
10.1080/18756891.2011.9727812,A New Reliability Index Based On Fuzzy Process Capability Index for Travel Time in Multimodal Networks,Seda Ugurlu and Ihsan Kaya,2011,1,International Journal of Computational Intelligence Systems
