DOI,Título,Autores,Año,Citas,Revista
10.1109/tcds.2017.2708201,IEEE Computational Intelligence Society Information,,2017,0,IEEE Transactions on Cognitive and Developmental Systems
10.1109/tcds.2023.3245042,A novel multi-scale dilated convolution neural network with gating mechanism for decoding driving intentions based on EEG,Jianxiang Sun and Yadong Liu and Zeqi Ye and Dewen Hu,2023,0,IEEE Transactions on Cognitive and Developmental Systems
10.1109/tcds.2016.2538599,IEEE Computational Intelligence Society Information,,2016,0,IEEE Transactions on Cognitive and Developmental Systems
10.1109/tcds.2016.2628976,Special Issue on Multi-modal Integration and Development,,2016,1,IEEE Transactions on Cognitive and Developmental Systems
10.1109/tcds.2016.2537961,Table of Contents,,2016,0,IEEE Transactions on Cognitive and Developmental Systems
10.1109/tcds.2017.2686983,Orthogonal Principal Coefficients Embedding for Unsupervised Subspace Learning,Xinxing Xu and Shijie Xiao and Zhang Yi and Xi Peng and Yong Liu,2018,0,IEEE Transactions on Cognitive and Developmental Systems
10.1109/tcds.2016.2581307,Emergent Structuring of Interdependent Affordance Learning Tasks Using Intrinsic Motivation and Empirical Feature Selection,Emre Ugur and Justus Piater,2017,11,IEEE Transactions on Cognitive and Developmental Systems
10.1109/tcds.2022.3176459,Behavioral Optimization in a Robotic Serial Reaching Task using Predictive Information,Deniz Sen and Roy de Kleijn and George Kachergis,2022,0,IEEE Transactions on Cognitive and Developmental Systems
10.1109/tcds.2017.2735540,Observing and Modeling Developing Knowledge and Uncertainty During Cross-Situational Word Learning,George Kachergis and Chen Yu,2018,4,IEEE Transactions on Cognitive and Developmental Systems
10.1109/tcds.2018.2832844,An Incremental Self-Organizing Architecture for Sensorimotor Learning and Prediction,Luiza Mici and German I. Parisi and Stefan Wermter,2018,8,IEEE Transactions on Cognitive and Developmental Systems
10.1109/tcds.2022.3200839,A Cerebellum-Inspired Prediction and Correction Model for Motion Control of a Musculoskeletal Robot,Jinhan Zhang and Jiahao Chen and Wei Wu and Hong Qiao,2022,1,IEEE Transactions on Cognitive and Developmental Systems
10.1109/tcds.2019.2917030,Interactive Question-Posing System for Robot-Assisted Reminiscence From Personal Photographs,Yi-Luen Wu and Edwinn Gamborino and Li-Chen Fu,2020,3,IEEE Transactions on Cognitive and Developmental Systems
10.1109/tcds.2016.2550591,Nonparametric Bayesian Double Articulation Analyzer for Direct Language Acquisition From Continuous Speech Signals,Tadahiro Taniguchi and Shogo Nagasaka and Ryo Nakashima,2016,18,IEEE Transactions on Cognitive and Developmental Systems
10.1109/tcds.2016.2541162,Behavior-Based SSVEP Hierarchical Architecture for Telepresence Control of Humanoid Robot to Achieve Full-Body Movement,Jing Zhao and Wei Li and Xiaoqian Mao and Hong Hu and Linwei Niu and Genshe Chen,2017,26,IEEE Transactions on Cognitive and Developmental Systems
10.1109/tcds.2020.3013768,A Neural Dynamic Network Drives an Intentional Agent That Autonomously Learns Beliefs in Continuous Time,Jan Tekulve and Gregor Schoner,2022,1,IEEE Transactions on Cognitive and Developmental Systems
10.1109/tcds.2022.3148543,Morpho-evolution with learning using a controller archive as an inheritance mechanism,Leni K. Le Goff and Edgar Buchanan and Emma Hart and Agoston E. Eiben and Wei Li and Matteo De Carlo and Alan F. Winfield and Matthew F. Hale and Robert Woolley and Mike Angus and Jon Timmis and Andy M. Tyrrell,2022,1,IEEE Transactions on Cognitive and Developmental Systems
10.1109/tcds.2020.3040769,Discrete Interactions in Decentralized Multiagent Coordination: A Probabilistic Perspective,Ming Liu and Weiling Chang and Chao Li and Yuchun Ji and Ruiguang Li and Minyu Feng,2021,1,IEEE Transactions on Cognitive and Developmental Systems
10.1109/tcds.2020.3023196,Semiautomatic Behavioral Change-Point Detection: A Case Study Analyzing Children Interactions With a Social Agent,Vito Monteleone and Liliana Lo Presti and Marco La Cascia and Soizic Gauthier and Jean Xavier and Mohamed Zaoui and Alain Berthoz and David Cohen and Mohamed Chetouani and Salvatore Maria Anzalone,2021,0,IEEE Transactions on Cognitive and Developmental Systems
10.1109/tcds.2020.2965981,Supervised Hyperalignment for Multisubject fMRI Data Alignment,Muhammad Yousefnezhad and Alessandro Selvitella and Liangxiu Han and Daoqiang Zhang,2021,0,IEEE Transactions on Cognitive and Developmental Systems
10.1109/tcds.2016.2628973,IEEE Transactions on Cognitive and Developmental Systems information for authors,,2016,0,IEEE Transactions on Cognitive and Developmental Systems
10.1109/tcds.2017.2743270,"Special Issue on Neuro-Robotics Systems Sensing, Cognition, Learning and Control",,2017,0,IEEE Transactions on Cognitive and Developmental Systems
10.1109/tcds.2022.3165964,Special Issue on Emerging Topics on Development and Learning,Maria-Jose Escobar and Nicolas Navarro-Guerrero and Javier Ruiz-Del-Solar and Giulio Sandini,2022,0,IEEE Transactions on Cognitive and Developmental Systems
10.1109/tcds.2021.3050723,Augmented Memory Replay in Reinforcement Learning With Continuous Control,Mirza Ramicic and Andrea Bonarini,2022,1,IEEE Transactions on Cognitive and Developmental Systems
