DOI,Título,Autores,Año,Citas,Revista
10.1007/s11721-016-0119-0,Supervisory control theory applied to swarm robotics,Yuri K. Lopes and Stefan M. Trenkwalder and André B. Leal and Tony J. Dodd and Roderich Groß,2016,57,Swarm Intelligence
10.1007/s11721-016-0130-5,Editorial: Ten years of swarm intelligence,Marco Dorigo,2016,5,Swarm Intelligence
10.1007/s11721-018-0161-1,Balancing robot swarm cost and interference effects by varying robot quantity and size,Adam Schroeder and Brian Trease and Alessandro Arsie,2019,6,Swarm Intelligence
10.1007/s11721-019-00177-8,ANTS 2018 special issue: Editorial,Marco Dorigo and Mauro Birattari and Christian Blum and Anders L. Christensen and Andreagiovanni Reina and Vito Trianni,2019,0,Swarm Intelligence
10.1007/s11721-021-00204-7,Ant colony optimization for feasible scheduling of step-controlled smart grid generation,Jörg Bremer and Sebastian Lehnhoff,2021,0,Swarm Intelligence
10.1007/s11721-015-0108-8,Time-variant feedback processes in collective decision-making systems: influence and effect of dynamic neighborhood sizes,Gabriele Valentini and Heiko Hamann,2015,14,Swarm Intelligence
10.1007/s11721-010-0046-4,An integrated modelling approach for R5–X4 mutation and HAART therapy assessment,Anil Sorathiya and Andrea Bracciali and Pietro Liò,2010,0,Swarm Intelligence
10.1007/s11721-014-0093-3,Revisiting wavefront construction with collective agents: an approach to foraging,Olivier Simonin and François Charpillet and Eric Thierry,2014,10,Swarm Intelligence
10.1007/s11721-020-00181-3,Respecializing swarms by forgetting reinforced thresholds,Vera A. Kazakova and Annie S. Wu and Gita R. Sukthankar,2020,6,Swarm Intelligence
10.1007/s11721-015-0113-y,On the design of generalist strategies for swarms of simulated robots engaged in a task-allocation scenario,Elio Tuci and Alexandre Rabérin,2015,6,Swarm Intelligence
10.1007/s11721-021-00207-4,"Causes of variation of darkness in flocks of starlings, a computational model",A. Costanzo and H. Hildenbrandt and C. K. Hemelrijk,2022,1,Swarm Intelligence
10.1007/s11721-007-0003-z,Editorial,Marco Dorigo,2007,12,Swarm Intelligence
10.1007/s11721-010-0049-1,Termites as models of swarm cognition,J. Scott Turner,2011,56,Swarm Intelligence
10.1007/s11721-013-0082-y,Modular self-assembling and self-reconfiguring e-pucks,Lachlan Murray and Jon Timmis and Andy Tyrrell,2013,8,Swarm Intelligence
10.1007/s11721-017-0149-2,Local force cues for strength and stability in a distributed robotic construction system,Nathan Melenbrink and Justin Werfel,2018,9,Swarm Intelligence
10.1007/s11721-011-0060-1,Task partitioning in swarms of robots: an adaptive method for strategy selection,Giovanni Pini and Arne Brutschy and Marco Frison and Andrea Roli and Marco Dorigo and Mauro Birattari,2011,41,Swarm Intelligence
10.1007/s11721-008-0016-2,Self-organized flocking in mobile robot swarms,Ali E. Turgut and Hande Çelikkanat and Fatih Gökçe and Erol Şahin,2008,189,Swarm Intelligence
10.1007/s11721-011-0053-0,Self-organized cooperation between robotic swarms,Frederick Ducatelle and Gianni A. Di Caro and Carlo Pinciroli and Luca M. Gambardella,2011,74,Swarm Intelligence
10.1007/s11721-008-0018-0,Modelling a wireless connected swarm of mobile robots,Alan F. T. Winfield and Wenguo Liu and Julien Nembrini and Alcherio Martinoli,2008,45,Swarm Intelligence
10.1007/s11721-015-0114-x,Critical considerations on angle modulated particle swarm optimisers,Barend J. Leonard and Andries P. Engelbrecht and Christopher W. Cleghorn,2015,24,Swarm Intelligence
10.1007/s11721-009-0033-9,Editorial for the special issue on Particle Swarm Optimization,Riccardo Poli and Andries Engelbrecht and Jim Kennedy,2009,3,Swarm Intelligence
10.1007/s11721-007-0007-8,Moving targets: collective decisions and flexible choices in house-hunting ants,Nigel R. Franks and James W. Hooper and Mike Gumn and Tamsyn H. Bridger and James A. R. Marshall and Roderich Groß and Anna Dornhaus,2007,15,Swarm Intelligence
10.1007/s11721-009-0031-y,Estimation-based ant colony optimization and local search for the probabilistic traveling salesman problem,Prasanna Balaprakash and Mauro Birattari and Thomas Stützle and Zhi Yuan and Marco Dorigo,2009,40,Swarm Intelligence
10.1007/s11721-009-0026-8,"Performance evaluation of TRIBES, an adaptive particle swarm optimization algorithm",Yann Cooren and Maurice Clerc and Patrick Siarry,2009,49,Swarm Intelligence
