DOI,Título,Autores,Año,Citas,Revista
10.1145/2806893,A Process for Systematic Development of Symbolic Models for Activity Recognition,Kristina Yordanova and Thomas Kirste,2016,13,ACM Transactions on Interactive Intelligent Systems
10.1145/3132169,Active Learning and Visual Analytics for Stance Classification with ALVA,Kostiantyn Kucher and Carita Paradis and Magnus Sahlgren and Andreas Kerren,2017,18,ACM Transactions on Interactive Intelligent Systems
10.1145/3488057,“I don’t know what you mean by `I am anxious'”: A New Method for Evaluating Conversational Agent Responses to Standardized Mental Health Inputs for Anxiety and Depression,Tessa Eagle and Conrad Blau and Sophie Bales and Noopur Desai and Victor Li and Steve Whittaker,2022,1,ACM Transactions on Interactive Intelligent Systems
10.1145/3152888,Chronodes,Peter J. Polack Jr. and Shang-Tse Chen and Minsuk Kahng and Kaya De Barbaro and Rahul Basole and Moushumi Sharmin and Duen Horng Chau,2018,13,ACM Transactions on Interactive Intelligent Systems
10.1145/2499672,Triggering effective social support for online groups,Rohit Kumar and Carolyn P. Rosé,2014,10,ACM Transactions on Interactive Intelligent Systems
10.1145/2897739,Multimodal Analysis and Prediction of Persuasiveness in Online Social Multimedia,Sunghyun Park and Han Suk Shim and Moitreya Chatterjee and Kenji Sagae and Louis-Philippe Morency,2016,8,ACM Transactions on Interactive Intelligent Systems
10.1145/3312745,n.m.,,2019,0,ACM Transactions on Interactive Intelligent Systems
10.1145/3292532,n.m.,,2018,0,ACM Transactions on Interactive Intelligent Systems
10.1145/2133366.2133367,Introduction to the special issue on affective interaction in natural environments,Ginevra Castellano and Laurel D. Riek and Christopher Peters and Kostas Karpouzis and Jean-Claude Martin and Louis-Philippe Morency,2012,1,ACM Transactions on Interactive Intelligent Systems
10.1145/2866565,n.m.,,2016,0,ACM Transactions on Interactive Intelligent Systems
10.1145/3429448,QuestionComb: A Gamification Approach for the Visual Explanation of Linguistic Phenomena through Interactive Labeling,Rita Sevastjanova and Wolfgang Jentner and Fabian Sperrle and Rebecca Kehlbeck and Jürgen Bernard and Mennatallah El-assady,2021,4,ACM Transactions on Interactive Intelligent Systems
10.1145/2768208,The VideoMob Interactive Art Installation Connecting Strangers through Inclusive Digital Crowds,Emily Grenader and Danilo Gasques Rodrigues and Fernando Nos and Nadir Weibel,2015,3,ACM Transactions on Interactive Intelligent Systems
10.1145/2622617,Collaborative Language Models for Localized Query Prediction,Yi Fang and Ziad Al Bawab and Jean-Francois Crespo,2014,1,ACM Transactions on Interactive Intelligent Systems
10.1145/2670539,Introduction to the Special Issue on Machine Learning for Multiple Modalities in Interactive Systems and Robots,Heriberto Cuayáhuitl and Lutz Frommberger and Nina Dethlefs and Antoine Raux and Mathew Marge and Hendrik Zender,2014,2,ACM Transactions on Interactive Intelligent Systems
10.1145/2685395,Affectionate Interaction with a Small Humanoid Robot Capable of Recognizing Social Touch Behavior,Martin Cooney and Shuichi Nishio and Hiroshi Ishiguro,2015,9,ACM Transactions on Interactive Intelligent Systems
10.1145/2533670.2533671,In Memoriam,Anthony Jameson,2013,1,ACM Transactions on Interactive Intelligent Systems
10.1145/2499474.2499479,Introduction to the special section on eye gaze and conversation,Elisabeth André and Joyce Chai,2013,1,ACM Transactions on Interactive Intelligent Systems
10.1145/3150977,Enhancing Deep Learning with Visual Interactions,Eric Krokos and Hsueh-Chen Cheng and Jessica Chang and Bohdan Nebesh and Celeste Lyn Paul and Kirsten Whitley and Amitabh Varshney,2019,1,ACM Transactions on Interactive Intelligent Systems
10.1145/3338245,Being the Center of Attention,Dario Dotti and Mirela Popa and Stylianos Asteriadis,2020,1,ACM Transactions on Interactive Intelligent Systems
10.1145/3370928,Affect-Aware Word Clouds,Tugba Kulahcioglu and Gerard De Melo,2020,0,ACM Transactions on Interactive Intelligent Systems
10.1145/3402522,Special Issue on Data-Driven Personality Modeling for Intelligent Human-Computer Interaction,Shimei Pan and Oliver Brdiczka and Andrea Kleinsmith and Yangqiu Song,2020,0,ACM Transactions on Interactive Intelligent Systems
10.1145/3418529,A Real-time Interactive Visualizer for Large Classroom,Samit Bhattacharya and Viral Bharat Shah and Krishna Kumar and Ujjwal Biswas,2021,4,ACM Transactions on Interactive Intelligent Systems
