DOI,Título,Autores,Año,Citas,Revista
10.1016/s0925-2312(21)01911-1,Editorial Board,,2022,0,Neurocomputing
10.1016/s0925-2312(19)30781-7,Editorial Board,,2019,0,Neurocomputing
10.1016/j.neucom.2006.09.001,An integrate-and-fire-based auditory nerve model and its response to high-rate pulse train,Fei Chen and Yuan-Ting Zhang,2007,9,Neurocomputing
10.1016/j.neucom.2015.03.035,Model reduction of A class of Markov jump nonlinear systems with time-varying delays via projection approach,Xunyuan Yin and Zhaojian Li and Lixian Zhang and Changhong Wang and Wafa Shammakh and Bashir Ahmad,2015,18,Neurocomputing
10.1016/j.neucom.2012.10.014,Low-rank quadratic semidefinite programming,Ganzhao Yuan and Zhenjie Zhang and Bernard Ghanem and Zhifeng Hao,2013,3,Neurocomputing
10.1016/j.neucom.2013.11.003,Improving invariance in visual classification with biologically inspired mechanism,Tang Tang and Hong Qiao,2014,10,Neurocomputing
10.1016/j.neucom.2006.11.030,Graph theoretical representation of ANN architectures on regular two-dimensional grids for VLSI implementations,Stephan C. Stilkerich,2007,3,Neurocomputing
10.1016/s0925-2312(09)00131-3,Calendar of Meetings,,2009,0,Neurocomputing
10.1016/j.neucom.2016.03.004,Fuzzy observer-based output feedback control design of discrete-time nonlinear systems: An extended dimension approach,Qingzhong Gao and Dazhi Wang and Yan Zhao,2016,4,Neurocomputing
10.1016/j.neucom.2018.05.023,Soft orthogonal non-negative matrix factorization with sparse representation: Static and dynamic,Yong Chen and Hui Zhang and Rui Liu and Zhiwen Ye,2018,5,Neurocomputing
10.1016/j.neucom.2011.02.018,Structural learning of the Boltzmann machine and its application to life cycle management,Shamshul Bahar Yaakob and Junzo Watada and John Fulcher,2011,7,Neurocomputing
10.1016/s0925-2312(16)31240-1,Editorial Board,,2017,0,Neurocomputing
10.1016/j.neucom.2004.10.035,Implementing belief propagation in neural circuits,Aaron P. Shon and Rajesh P.N. Rao,2005,4,Neurocomputing
10.1016/j.neucom.2013.12.007,Regularized correntropy criterion based feature extraction for novelty detection,Hong-Jie Xing and Huan-Ru Ren,2014,10,Neurocomputing
10.1016/s0925-2312(18)30968-8,Editorial Board,,2018,0,Neurocomputing
10.1016/s0925-2312(15)01430-7,Editorial Board,,2016,0,Neurocomputing
10.1016/s0925-2312(02)00684-7,Calender of meetings,,2002,0,Neurocomputing
10.1016/j.neucom.2020.03.099,Special issue on advanced intelligent computing: Theory and applications,De-Shuang Huang,2020,0,Neurocomputing
10.1016/s0925-2312(02)00794-4,Semantic rewiring mechanism of neural cross-supramodal integration based on spatial and temporal properties of attention,T. Koshizen and So Yamada and Hiroshi Tsujino,2003,1,Neurocomputing
10.1016/j.neucom.2004.10.064,A possible mechanism of curvature coding in early vision,Rodrigo F. Oliveira and Luciano da Fontoura Costa and Antonio C. Roque,2005,1,Neurocomputing
