DOI,Título,Autores,Año,Citas,Revista
10.1016/s0167-9236(00)00128-7,Decision support in the new millennium,Frada Burstein and Tung Bui and David Arnott,2001,3,Decision Support Systems
10.1016/j.dss.2012.10.031,Mining consensus preference graphs from users' ranking data,Yen-Liang Chen and Li-Chen Cheng and Po-Hsiang Huang,2013,10,Decision Support Systems
10.1016/j.dss.2009.08.002,Recommender system based on workflow,Lu Zhen and George Q. Huang and Zuhua Jiang,2009,47,Decision Support Systems
10.1016/j.dss.2014.03.002,How to enable automated trading engines to cope with news-related liquidity shocks? Extracting signals from unstructured data,Sven S. Groth and Michael Siering and Peter Gomber,2014,10,Decision Support Systems
10.1016/s0167-9236(14)00262-0,Editorial Board,,2014,0,Decision Support Systems
10.1016/j.dss.2007.12.003,Recent advances in information technology and systems in the Internet-era: Introduction to the WITS'05 special issue for decision support systems,Taedong Han and Carson Woo and J. Leon Zhao,2008,2,Decision Support Systems
10.1016/s0167-9236(21)00230-x,IFC/Editorial Board,,2022,0,Decision Support Systems
10.1016/s0167-9236(04)00236-2,Agent-intermediated electronic markets in international freight transportation,B NAULT and A DEXTER,2004,0,Decision Support Systems
10.1016/s0167-9236(06)00174-6,Editorial Board,,2007,0,Decision Support Systems
10.1016/s0167-9236(04)00179-4,Editorial Board,,2004,0,Decision Support Systems
10.1016/s0167-9236(00)00126-3,Evaluation of a decision support system for credit management decisions,S Kanungo and S Sharma and P.K Jain,2001,19,Decision Support Systems
10.1016/j.dss.2007.09.002,A combinatorial procurement auction featuring bundle price revelation without free-riding,Robert W. Day and S. Raghavan,2008,8,Decision Support Systems
10.1016/s0167-9236(19)30085-5,IFC/Editorial Board,,2019,0,Decision Support Systems
10.1016/s0167-9236(04)00306-9,Subject index to volume 39,,2005,0,Decision Support Systems
10.1016/s0167-9236(14)00286-3,Editorial Board,,2015,0,Decision Support Systems
10.1016/s0167-9236(00)00145-7,A wireless data clustering method for multipoint queries,Yon Dohn Chung and Myoung Ho Kim,2001,7,Decision Support Systems
10.1016/s0167-9236(99)00077-9,Decentralized resource acquisition from autonomous markets in a QoS-capable environment,Spyros Lalis and Dimitris Papadakis and Manolis Marazakis,2000,0,Decision Support Systems
10.1016/j.dss.2016.11.003,A new web personalization decision-support artifact for utility-sensitive customer review analysis,Long Flory and Kweku-Muata Osei-Bryson and Manoj Thomas,2017,6,Decision Support Systems
10.1016/s0167-9236(02)00082-9,Collect now–consume later on innovative products in electronic commerce,Hardy Hanappi and Oliver Kump,2003,2,Decision Support Systems
10.1016/s0167-9236(99)00086-x,Special issue of decision supports systems — intelligent agents and digital community,J Yen,2000,3,Decision Support Systems
10.1016/s0167-9236(14)00211-5,Editorial Board,,2014,0,Decision Support Systems
10.1016/j.dss.2020.113367,Novice digital service designers' decision-making with decision aids — A comparison of taxonomy and tags,Xuanhui Liu and Karl Werder and Alexander Maedche,2020,2,Decision Support Systems
10.1016/j.dss.2019.05.010,The effects of progress cues and gender on online wait,Younghwa Lee and Andrew N.K. Chen,2019,2,Decision Support Systems
10.1016/j.dss.2013.08.009,Ontology-based scenario modeling and analysis for bank stress testing,Daning Hu and Jiaqi Yan and J. Leon Zhao and Zhimin Hua,2014,11,Decision Support Systems
10.1016/j.dss.2020.113321,Network projection-based edge classification framework for signed networks,Mukul Gupta and Rajhans Mishra,2020,3,Decision Support Systems
10.1016/s0167-9236(02)00008-8,On the discovery of process models from their instances,San-Yih Hwang and Wan-Shiou Yang,2002,40,Decision Support Systems
10.1016/j.dss.2013.09.008,Object typicality for effective Web of Things recommendations,Yi Cai and Raymond Y.K. Lau and Stephen S.Y. Liao and Chunping Li and Ho-Fung Leung and Louis C.K. Ma,2014,8,Decision Support Systems
10.1016/j.dss.2021.113671,A collaborative decision support system for multi-criteria automatic clustering,Mona Jabbari and Shaya Sheikh and Meysam Rabiee and Asil Oztekin,2022,1,Decision Support Systems
10.1016/j.dss.2020.113449,A social mechanism for task-oriented crowdsourcing recommendations,Yung-Ming Li and Chin-Yu Hsieh and Lien-Fa Lin and Chi-Hsuan Wei,2021,5,Decision Support Systems
10.1016/j.dss.2013.05.006,It is all about what we have: A discriminant analysis of organizations' decision to adopt open source software,Yan Li and Chuan-Hoo Tan and Xue Yang,2013,9,Decision Support Systems
10.1016/j.dss.2015.07.008,"Proposing a new friend recommendation method, FRUTAI, to enhance social media providers' performance",Zhou Zhang and Yuewen Liu and Wei Ding and Wei (Wayne) Huang and Qin Su and Ping Chen,2015,16,Decision Support Systems
10.1016/j.dss.2005.02.004,Incorporating sequential information into traditional classification models by using an element/position-sensitive SAM,Anita Prinzie and Dirk Van den Poel,2006,42,Decision Support Systems
10.1016/j.dss.2008.10.002,Communication flow orientation in business process modeling and its effect on redesign success: Results from a field study,Ned Kock and Jacques Verville and Azim Danesh-Pajou and Dorrie DeLuca,2009,59,Decision Support Systems
10.1016/j.dss.2005.05.005,Personalized local internet in the location-based mobile web search,Dae-Young Choi,2007,26,Decision Support Systems
10.1016/j.dss.2008.10.001,Identifying RFID-embedded objects in pervasive healthcare applications,Yu-Ju Tu and Wei Zhou and Selwyn Piramuthu,2009,123,Decision Support Systems
10.1016/j.dss.2015.03.010,An empirical study of how third-party websites influence the feedback mechanism between online Word-of-Mouth and retail sales,Wenqi Zhou and Wenjing Duan,2015,44,Decision Support Systems
10.1016/j.dss.2013.09.014,A DSS for bicriteria location problems,Sérgio Fernandes and M. Eugénia Captivo and João Clímaco,2014,16,Decision Support Systems
10.1016/j.dss.2012.05.041,A brain information-aided intelligent investment system,Tetsuya Shimokawa and Kanta Kinoshita and Kazuhiro Miyagawa and Tadanobu Misawa,2012,5,Decision Support Systems
10.1016/j.dss.2005.05.032,Information foraging on the web: The effects of “acceptable” Internet delays on multi-page information search behavior,Alan R. Dennis and Nolan J. Taylor,2006,33,Decision Support Systems
10.1016/s0167-9236(00)00078-6,Evaluation of tenders in information technology,T Rapcsák and Z Sági and T Tóth and L Kétszeri,2000,13,Decision Support Systems
10.1016/s0167-9236(07)00046-2,Contents,,2007,1,Decision Support Systems
10.1016/s0167-9236(02)00172-0,Author index to volume 34,,2003,0,Decision Support Systems
