DOI,Título,Autores,Año,Citas,Revista
10.1023/a:1007686007399,n.m.,Marco Botta and Roberto Piola,2000,9,Machine Learning
10.1023/a:1017980905332,n.m.,Yasuhiko Morimoto and Hiromu Ishii and Shinichi Morishita,2001,7,Machine Learning
10.1007/s10994-013-5400-5,Guest editor’s introduction: special issue of the ECML PKDD 2013 journal track,Hendrik Blockeel and Kristian Kersting and Siegfried Nijssen and Filip Železný,2013,1,Machine Learning
10.1007/s10994-007-5021-y,Competing with wild prediction rules,Vladimir Vovk,2007,1,Machine Learning
10.1007/s10994-020-05922-3,Guest editors’ introduction to the special issue on Discovery Science,Larisa Soldatova and Joaquin Vanschoren,2020,0,Machine Learning
10.1007/s10994-009-5130-x,Learning multi-linear representations of distributions for efficient inference,Dan Roth and Rajhans Samdani,2009,3,Machine Learning
10.1007/s10994-021-05969-w,Partially observable environment estimation with uplift inference for reinforcement learning based recommendation,Wenjie Shang and Qingyang Li and Zhiwei Qin and Yang Yu and Yiping Meng and Jieping Ye,2021,1,Machine Learning
10.1007/s10994-022-06145-4,Partitioned hybrid learning of Bayesian network structures,Jireh Huang and Qing Zhou,2022,0,Machine Learning
10.1007/s10994-021-06094-4,One-Stage Tree: end-to-end tree builder and pruner,Zhuoer Xu and Guanghui Zhu and Chunfeng Yuan and Yihua Huang,2022,0,Machine Learning
10.1007/s10994-015-5525-9,Stochastic feature mapping for PAC-Bayes classification,Xiong Li and Bin Wang and Yuncai Liu and Tai Sing Lee,2015,2,Machine Learning
10.1007/s10994-012-5306-7,Sequential approaches for learning datum-wise sparse representations,Gabriel Dulac-Arnold and Ludovic Denoyer and Philippe Preux and Patrick Gallinari,2012,7,Machine Learning
10.1007/s10994-005-0914-0,Online Multiclass Learning with k-Way Limited Feedback and an Application to Utterance Classification,Hiyan Alshawi,2005,0,Machine Learning
10.1007/s10994-008-5099-x,Upper bound for variational free energy of Bayesian networks,Kazuho Watanabe and Motoki Shiga and Sumio Watanabe,2009,7,Machine Learning
10.1007/s10994-019-05822-1,Distribution-free uncertainty quantification for kernel methods by gradient perturbations,Balázs Cs. Csáji and Krisztián B. Kis,2019,6,Machine Learning
10.1007/s10994-015-5524-x,Half-space mass: a maximally robust and efficient data depth method,Bo Chen and Kai Ming Ting and Takashi Washio and Gholamreza Haffari,2015,10,Machine Learning
10.1007/s10994-013-5331-1,Sparse non Gaussian component analysis by semidefinite programming,Elmar Diederichs and Anatoli Juditsky and Arkadi Nemirovski and Vladimir Spokoiny,2013,2,Machine Learning
10.1007/s10994-021-06124-1,Fast spectral analysis for approximate nearest neighbor search,Jing Wang and Jie Shen,2022,0,Machine Learning
10.1007/s10994-016-5601-9,Non-redundant multiple clustering by nonnegative matrix factorization,Sen Yang and Lijun Zhang,2017,20,Machine Learning
10.1007/s10994-006-6888-8,Universal parameter optimisation in games based on SPSA,Levente Kocsis and Csaba Szepesvári,2006,15,Machine Learning
10.1007/s10994-012-5291-x,Efficient max-margin multi-label classification with applications to zero-shot learning,Bharath Hariharan and S. V. N. Vishwanathan and Manik Varma,2012,39,Machine Learning
10.1007/s10994-008-5054-x,Sketching information divergences,Sudipto Guha and Piotr Indyk and Andrew McGregor,2008,10,Machine Learning
10.1007/s10994-011-5247-6,Applying the information bottleneck to statistical relational learning,Fabrizio Riguzzi and Nicola Di Mauro,2012,7,Machine Learning
