DOI,Título,Autores,Año,Citas,Revista
10.1134/s1064230706060013,On a method for studying stability of nonlinear dynamic systems,V. P. Zhukov,2006,0,Journal of Computer and Systems Sciences International
10.1134/s1064230708040175,The effect of vibrations of the base of a tunnel microscope on the deviation of the program motion of a probe,V. A. Kartashev and V. V. Kartashev,2008,0,Journal of Computer and Systems Sciences International
10.1134/s1064230711020110,Synthesis of time-optimal tracking DC electric drive with limitation on consumed power,A. V. Morzhov and N. V. Faldin,2011,3,Journal of Computer and Systems Sciences International
10.1134/s1064230708030143,Evolutionary model for the Steiner tree problem with flow-dependent weights,V. D. Kukin,2008,2,Journal of Computer and Systems Sciences International
10.1134/s1064230711040071,Multicriterial investment problem in conditions of uncertainty and risk,V. A. Emelichev and V. V. Korotkov and K. G. Kuz’min,2011,4,Journal of Computer and Systems Sciences International
10.1134/s1064230715020082,Mathematical modeling of crutch walking,A. V. Ivanov and A. M. Formal’skii,2015,3,Journal of Computer and Systems Sciences International
10.1134/s1064230720040152,Method for the Functional Diagnosis of Nondeterministic Finite State Machines,A. N. Zhirabok and N. A. Kalinina and A. E. Shumskii,2020,0,Journal of Computer and Systems Sciences International
10.1134/s1064230718050040,Guaranteeing UAV Trajectory Control When Approaching a Maneuvering Air Target,V. N. Evdokimenkov and M. N. Krasilshchikov and N. A. Lyapin,2018,1,Journal of Computer and Systems Sciences International
10.1134/s1064230706040150,Joint estimation of coefficients of gyrostabilized platform and the state vector of an object,V. A. Pogorelov,2006,1,Journal of Computer and Systems Sciences International
10.1134/s1064230706040083,Models and methods for solving the problem of network vulnerability,I. A. Nazarova,2006,1,Journal of Computer and Systems Sciences International
10.1134/s1064230720020033,Methods and Models for Decision-Making in Systems Engineering for Creating (Developing) Distributed Organizational Information and Control Systems,M. A. Alasheev and I. B. Bresler and V. L. Lyaskovskii,2020,1,Journal of Computer and Systems Sciences International
10.1134/s1064230720060076,Stability of an Interval Family of Differential-Algebraic Equations,A. D. Kononov and A. A. Shcheglova,2020,0,Journal of Computer and Systems Sciences International
10.1134/s1064230710060122,Computer simulation systems for development of knowledge bases of onboard online intelligent systems of system-generating core of anthropocentric object,A. V. Romanenko and B. E. Fedunov,2010,0,Journal of Computer and Systems Sciences International
10.1134/s1064230706060098,The pareto-optimal set of the NP-hard problem of minimization of the maximum lateness for a single machine,A. A. Lazarev,2006,6,Journal of Computer and Systems Sciences International
10.1134/s1064230710010120,Analytical synthesis of MIMO fault-tolerant control systems with simplified circuit implementation,E. Yu. Zybin and V. V. Kos’yanchuk,2010,7,Journal of Computer and Systems Sciences International
10.1134/s1064230716040109,Analytical synthesis of robust controllers of the given accuracy under external perturbations,N. I. Sel’vesyuk,2016,0,Journal of Computer and Systems Sciences International
10.1134/s1064230716030114,"An algorithm for estimating systematic measurement errors for air velocity, angle of attack, and sliding angle in flight testing",O. N. Korsun and S. V. Nikolaev and S. G. Pushkov,2016,13,Journal of Computer and Systems Sciences International
10.1134/s1064230711060086,Sampling and reconstruction of piecewise constant stochastic processes with Erlang stay time in states,Yu. A. Goritskii and V. A. Kazakov,2011,2,Journal of Computer and Systems Sciences International
10.1134/s1064230720050123,Linear-Cubic Locally Optimal Control of Linear Systems and Its Application for Aircraft Guidance,V. S. Verba and V. I. Merkulov and E. A. Rudenko,2020,1,Journal of Computer and Systems Sciences International
10.1134/s1064230709030149,On the possibility of control of interconnected mechanical and thermal processes in nonlinear temperature-perturbed dynamic systems,V. E. Dzhashitov and V. M. Pankratov,2009,4,Journal of Computer and Systems Sciences International
10.1134/s1064230715010098,The big valley conjecture for the flow Steiner tree problem,V. D. Kukin,2015,0,Journal of Computer and Systems Sciences International
10.1134/s1064230707040120,An investigation of the Kahrunen-Loeve method,A. Yu. Solodovshchikov,2007,1,Journal of Computer and Systems Sciences International
10.1134/s1064230714030174,Terminal bang-bang impulsive control of linear time invariant dynamic systems,N. E. Zubov and E. A. Mikrin and M. Sh. Misrikhanov and A. S. Oleinik and V. N. Ryabchenko,2014,4,Journal of Computer and Systems Sciences International
10.1134/s1064230708040023,On reduction instability conditions for nonlinear dynamical systems,V. P. Zhukov,2008,0,Journal of Computer and Systems Sciences International
10.1134/s1064230716040055,Tactical-level onboard real-time advisory expert systems for manned aircraft as development and maintenance entities,B. E. Fedunov,2016,2,Journal of Computer and Systems Sciences International
10.1134/s1064230707050127,On stability of limit cycles in stabilization systems of spacecrafts with elastic rods,D. K. Andreichenko and K. P. Andreichenko,2007,0,Journal of Computer and Systems Sciences International
10.1134/s1064230719010106,Protection of an Object on a Movable Base Using Anticipating Control under the Worst Disturbances,V. A. Korneev,2019,7,Journal of Computer and Systems Sciences International
10.1134/s1064230715060106,Text sentiment classification based on a genetic algorithm and word and document co-clustering,E. V. Kotelnikov and M. V. Pletneva,2016,13,Journal of Computer and Systems Sciences International
10.1134/s1064230719050095,Application of The Method of Optimized Delta-Transformations in the Control Landing Problem for an Unmanned Aerial Vehicle,P. P. Kravchenko and L. I. Kulikov and V. V. Scherbinin,2019,2,Journal of Computer and Systems Sciences International
10.1134/s1064230715030132,Control system of nonholonomic uniaxial wheeled module for monitoring geometry parameters of airfield pavements,V. N. Maksimov and A. I. Chernomorskii,2015,4,Journal of Computer and Systems Sciences International
10.1134/s1064230709060094,Optimization of schedules with precedence logical conditions,D. V. Alifanov and V. N. Lebedev and V. I. Tsurkov,2009,4,Journal of Computer and Systems Sciences International
10.1134/s1064230711040137,A terminal invariance criterion in deterministic motion control systems,Yu. A. Pushkarev and V. A. Rodygin,2011,1,Journal of Computer and Systems Sciences International
10.1134/s1064230720010086,Controlling the Spectrum of Linear Completely Regular Differential-Algebraic Systems with Delays,V. E. Khartovskii,2020,0,Journal of Computer and Systems Sciences International
10.1134/s1064230706020122,Logical control in automatic systems,S. V. Shidlovskii,2006,9,Journal of Computer and Systems Sciences International
10.1134/s1064230708030040,Synthesis of subminimum-time bounded control of system of rigid bodies,O. R. Kayumov,2008,1,Journal of Computer and Systems Sciences International
10.1134/s1064230720060118,An Optimal Recurrent Logical-Dynamical Filter of a High Order and Its Covariance Approximations,E. A. Rudenko,2020,0,Journal of Computer and Systems Sciences International
10.1134/s1064230708060038,Identification of parameters of linear interval controllable systems with interval observation,D. V. Davydov,2008,0,Journal of Computer and Systems Sciences International
10.1134/s1064230721060022,Investigation of the Nash Equilibrium Problem in Quasi-Linear Stationary Stochastic Dynamic Systems Functioning on an Unlimited Time Interval,A. S. Agapova and M. M. Khrustalev,2021,0,Journal of Computer and Systems Sciences International
10.1134/s1064230709020038,Nonlinear oscillations control. Energy invariants,Al. A. Kolesnikov,2009,3,Journal of Computer and Systems Sciences International
10.1134/s1064230708040114,Construction of characteristic sets for individually adapted pilot support in typical flight regimes,D. A. Bazlev and V. N. Evdokimenkov and M. N. Krasil’shchikov,2008,3,Journal of Computer and Systems Sciences International
10.1134/s1064230706040095,Efficient method of analyzing network branching,L. G. Dumbadze and A. P. Tizik and Yu. P. Treskov,2006,0,Journal of Computer and Systems Sciences International
10.1134/s1064230706010072,Times: Software tools for solving topical ecological problems in operation of aerospace systems,L. V. Klochkova,2006,0,Journal of Computer and Systems Sciences International
10.1134/s1064230721030059,Preparing and Operating a Quadrocopter Flight in a City,N. M. Grevtsov and G. A. Lazurin and R. M. Murzagalin,2021,0,Journal of Computer and Systems Sciences International
10.1134/s1064230709050098,The choice of a method for processing the matrix of paired comparisons according to simplicity and accuracy Criteria,A. V. Bochkov and N. N. Radaev,2009,0,Journal of Computer and Systems Sciences International
10.1134/s1064230711010096,Digital stabilization of motion of precision controlled base platforms with inertial sensitive elements. II. Application of float angular velocity sensor and pendulum accelerometers,E. A. Deputatova and D. M. Kalikhman and A. V. Polushkin and Yu. V. Sadomtsev,2011,4,Journal of Computer and Systems Sciences International
10.1134/s1064230722040025,Nanosatellite Attitude Motion Determination Algorithms Study Using Laboratory Facility,A. A. Bolotskikh and R. N. Zharkikh and D. S. Ivanov and S. V. Lebedev and S. S. Tkachev,2022,0,Journal of Computer and Systems Sciences International
10.1134/s1064230722040049,Prevention of Oscillations of a Spherical Robot in Longitudinal Motion,V. M. Budanov and Yu. D. Selyutskiy and A. M. Formalskii,2022,0,Journal of Computer and Systems Sciences International
10.1134/s1064230712060056,VLSI floorplanning based on the integration of adaptive search models,V. M. Kureichik and B. K. Lebedev and V. B. Lebedev,2013,8,Journal of Computer and Systems Sciences International
10.1134/s1064230717020083,Formation of high inclined orbits to the ecliptic by multiple gravity assist maneuvers,Yu. F. Golubev and A. V. Grushevskii and V. V. Koryanov and A. G. Tuchin and D. A. Tuchin,2017,10,Journal of Computer and Systems Sciences International
10.1134/s1064230717010130,General analytical forms for the solution of the Sylvester and Lyapunov equations for continuous and discrete dynamic systems,N. E. Zubov and E. Yu. Zybin and E. A. Mikrin and M. Sh. Misrikhanov and V. N. Ryabchenko,2017,4,Journal of Computer and Systems Sciences International
10.1134/s106423071204003x,On the stabilization of a communication satellite without measuring its angular velocity,D. A. Efimov and A. V. Sumarokov and S. N. Timakov,2012,5,Journal of Computer and Systems Sciences International
10.1134/s1064230712010091,Minimization of mealy finite-state machines by internal states gluing,A. S. Klimovich and V. V. Solov’ev,2012,12,Journal of Computer and Systems Sciences International
10.1134/s1064230709010110,Time synchronization of the data of a training sample and the data of recognized objects in classification problems in the course of interpretation of space images of the Earth’s surface,V. N. Evdokimenkov and R. V. Kim,2009,0,Journal of Computer and Systems Sciences International
10.1134/s1064230707040168,Information support of low-altitude flight safety,V. N. Danovskii and V. Ya. Kim and V. M. Lisitsyn and K. V. Obrosov and S. V. Tikhonova,2007,4,Journal of Computer and Systems Sciences International
10.1134/s1064230708030180,Strapdown inertial navigation systems for high precision near-Earth navigation and satellite geodesy: Analysis of operation and errors,L. A. Fokin and A. G. Shchipitsin,2008,3,Journal of Computer and Systems Sciences International
10.1134/s1064230710060158,Decision making algorithms in the problem of object selection in images of ground scenes,V. V. Gnilitskii and V. V. Insarov and A. S. Chernyavskii,2010,1,Journal of Computer and Systems Sciences International
10.1134/s1064230709060033,Complete calming and stabilization of linear autonomous systems with delay,V. V. Karpuk and A. V. Metel’skii,2009,5,Journal of Computer and Systems Sciences International
10.1134/s1064230719050034,Confidence Analysis of Linear Unbiased Estimates under Uncertain Unimodal Noise Distributions,A. S. Arkhipov and K. V. Semenikhin,2019,3,Journal of Computer and Systems Sciences International
10.1134/s1064230719020060,Calculation of Program Control Not Generating Singularities in Gyrosystems,E. I. Druzhinin,2019,1,Journal of Computer and Systems Sciences International
10.1134/s1064230706030129,Detection of a moving object in the image,R. V. Kutsov and A. P. Trifonov,2006,3,Journal of Computer and Systems Sciences International
10.1134/s106423070605011x,Developing and analyzing optimal control methods of aircraft arrival flow when the capacity of the arrival airport is predicted to be reduced,V. N. Minaenko and M. O. Orekhov,2006,0,Journal of Computer and Systems Sciences International
10.1134/s106423072206003x,Intelligent Support for Solution of the Problem of Operational Goal Setting by Aircraft Crew at the “Landing” Stage: Collision “Runway Running”—“Poor Braking” Threat,A. M. Aspidova and A. I. Eremin and B. E. Fedunov,2022,0,Journal of Computer and Systems Sciences International
10.1134/s1064230722060089,Frame Regularization of a Convolutional Neural Network in Image-Classification Problems,A. D. Grigoriev and A. N. Gneushev and I. A. Matveev,2022,0,Journal of Computer and Systems Sciences International
10.1134/s1064230722060168,Improved Harmony Search Algorithm for Multihop Routing in Wireless Sensor Networks,G. V. Sowmya and M. Kiran,2022,0,Journal of Computer and Systems Sciences International
10.1134/s1064230722060107,Optimization of Information Exchange in a Network of Autonomous Participants,A. M. Gruzlikov and N. V. Kolesov and E. G. Litunenko and Yu. M. Skorodumov,2022,0,Journal of Computer and Systems Sciences International
10.1134/s1064230722060132,Analysis of the Load Distribution and Internodal Flows under Different Routing Strategies in a Multiuser Network,Yu. E. Malashenko and I. A. Nazarova,2022,0,Journal of Computer and Systems Sciences International
10.1134/s1064230719050022,Time Quasi-Optimal Deceleration of Rotations of a Gyrostat with a Moving Mass in a Resistive Medium,L. D. Akulenko and T. A. Kozachenko and D. D. Leshchenko,2019,4,Journal of Computer and Systems Sciences International
10.1134/s1064230710050060,Brachistochrone with friction,Yu. F. Golubev,2010,12,Journal of Computer and Systems Sciences International
