DOI,Título,Autores,Año,Citas,Revista
10.5755/j01.itc.45.2.12162,Automatic 3D Mesh-Based Centerline Extraction from a Tubular Geometry Form,Bahia Yahya-zoubir and Latifa Hamami and Llies Saadaoui and Rafik Ouared,2016,0,Information Technology And Control
10.5755/j01.itc.43.2.4946,An Efficient Search Strategy for ACELP Algebraic Codebook by Means of Reduced Candidate Mechanism and Iteration-Free Pulse Replacement,C. -P. Chu and C. -Y. Yeh and S. -H Hwang,2014,0,Information Technology And Control
10.5755/j01.itc.50.3.28468,Quantization of Weights of Neural Networks with Negligible Decreasing of Prediction Accuracy,Zoran Peric and Bojan Denic and Milan Savic and Milan Dincic and Darko Mihajlov,2021,0,Information Technology and Control
10.5755/j01.itc.46.1.13610,Non-parametric context-based object classification in images,Toma Roncevic and Maja Braović and Darko Stipaničev,2017,0,Information Technology And Control
10.5755/j01.itc.35.3.11769,COMPARING GOAL-MODELLING TOOLS WITH THE RE-TOOL EVALUATION APPROACH∗,Raimundas Matulevičius and Patrick Heymans and Guttorm Sindre,2020,5,Information Technology And Control
10.5755/j01.itc.47.4.19872,Piecewise Continuous -Communication Disturbance Observer Design for Networked Visual Servo Control Systems with Sampled and Variable Delayed Output,Haoping Wang and Rui Gong and Yang Tian and Nicolai Christov,2018,1,Information Technology And Control
10.5755/j01.itc.44.4.9110,Adaptive Fuzzy Backstepping Control of MEMS Gyroscope Using Dynamic Sliding Mode Approach,Yunmei Fang and Zhuli Yuan and Juntao Fei,2015,0,Information Technology And Control
10.5755/j01.itc.45.2.8875,Simultaneous and Anonymous Mobile Network Authentication Scheme Based on Chaotic Maps,Wen Chung Kuo and Chi-Sheng Lin and Chen-Tsun Chuang and Ming-Chih Kao,2016,1,Information Technology And Control
10.5755/j01.itc.46.4.16113,Macroscopic Geographical Speed of Data Transmission in European Internet,Dan Komosny and Miralem Mehic and Miroslav Voznak,2017,0,Information Technology And Control
10.5755/j01.itc.47.3.18433,On Improving Efficiency and Utilization of Last Level Cache in Multicore Systems,Yumna Zahid and Hina Khurshid and Zulfiqar Ali Memon,2018,1,Information Technology And Control
10.5755/j01.itc.43.2.5377,Provably Secure Proxy Multi-Signature Scheme Based on ECC,N. Tiwari and S. Padhye and D. He,2014,1,Information Technology And Control
10.5755/j01.itc.41.2.833,PRESERVING SEMANTICS OF OWL 2 ONTOLOGIES IN RELATIONAL DATABASES USING HYBRID APPROACH,Ernestas Vyšniauskas and Lina Nemuraitė and Bronius Paradauskas,2012,3,Information Technology And Control
10.5755/j01.itc.41.3.1064,Quantized Feedback Control Over Packet Dropout Communication Channels,Fang Jin and Qing Quan Liu,2012,0,Information Technology And Control
10.5755/j01.itc.49.3.26792,A study of supervised combined neural-network-based ultrasonic method for reconstruction of spatial distribution of material properties,Paulius Dapkus and Liudas Mažeika and Vytautas Sliesoraitis,2020,1,Information Technology And Control
10.5755/j01.itc.35.3.11770,ITERATED TABU SEARCH: AN IMPROVEMENT TO STANDARD TABU SEARCH,Alfonsas Misevicius and Antanas Lenkevicius and Dalius Rubliauskas,2020,13,Information Technology And Control
10.5755/j01.itc.43.3.5180,A Fuzzy Sequential Pattern Mining Algorithm Based on Independent Pruning Strategy for Parameters Optimization of Ball Mill Pulverizing System,H. Cao and Y. Zhang and L. Jia and G. Si,2014,1,Information Technology And Control
10.5755/j01.itc.48.4.21950,Mining Hot-Personae Approach Based on Local Social Microblog Graph,Du Yajun and Biao Peng and FangHong Su and Fei Cheng and Shangyi Du,2020,0,Information Technology and Control
10.5755/j01.itc.44.3.6464,Large-Scale Systems Control Design via LMI Optimization,Branislav Rehak,2015,0,Information Technology And Control
10.5755/j01.itc.47.3.19753,Analogue Integrated Circuits Design-for-Testability Flow Oriented onto OBIST Strategy,Sergey G. Mosin,2018,0,Information Technology And Control
10.5755/j01.itc.51.1.29776,An Adaptive Fuzzy Neural Network Based On Progressive Gaussian Approximate Filter with Variable Step Size,Guorui Zhu,2022,0,Information Technology and Control
10.5755/j01.itc.47.1.16137,On Security of a Secure Channel Free Public Key Encryption with Conjunctive Field Keyword Search Scheme,Yang Lu and Gang Wang and Jiguo Li,2018,3,Information Technology And Control
10.5755/j01.itc.43.4.6899,Constructing Domain Templates with Concept Hierarchy as Background Knowledge,M. Trampuš and D. Mladenic,2014,1,Information Technology And Control
10.5755/j01.itc.44.3.8783,Partial Reconfiguration of Control Systems using Petri Nets Structural Redundancy,Mildreth I Alcaraz-Mejia and Raul Campos-Rodriguez and Ernesto Lopez-Mellado and Antonio Ramirez-Trevino,2015,1,Information Technology And Control
10.5755/j01.itc.44.1.7382,Topology Based Automatic Formal Model Generation for Point Automation Systems,Muhammet Ali Nur Oz and Ibrahim Sener and Ozgur Turay Kaymakci and Ilker Ustoglu and Galip Cansever,2015,2,Information Technology And Control
10.5755/j01.itc.44.1.5772,Performance and Energy Optimization on Terasort Algorithm by Task Self-Resizing,Jie Song,2015,0,Information Technology And Control
10.5755/j01.itc.48.2.17417,An Improved Biometric Multi-Server Authentication Scheme for Chang et al.'s Protocol,Azeem Irshad and Shehzad Ashraf Ch and Muhammad Shafiq and Muhammad Usman and Muhammad Asif and Saru Kumari,2019,0,Information Technology And Control
10.5755/j01.itc.43.4.6348,Design of Pairing-Based Proxy Signcryption System Model for Online Proxy Auctions,C. -L. Hsu and Y. -H. Chuang and P. -L. Tsai and A. Almari and S. M. Mizanur Rahman,2014,1,Information Technology And Control
10.5755/j01.itc.50.1.25321,Packet Analysis: a Model Implementation of a Special Communication Protocol Using Micro Programming,Yaser Chaaban,2021,0,Information Technology and Control
10.5755/j01.itc.45.2.8464,Proactive Discovery and Management of Ride-Sharing Opportunities in Smart Vehicular Ad-Hoc Networks,Jack F. Bravo-Torres and Yolanda Blanco-Fernández and Martín López-Nores and José J. Pazos-Arias and Manuel Ramos-Cabrer and Alberto Gil-Solla,2016,0,Information Technology And Control
10.5755/j01.itc.51.4.30866,Fast and Robust Digital Image Spearman's Rho Correlation for Displacement Measurement,Wanghua Huang and Kang Chen and Wei Wei and Jianbin Xiong and Wenhao Liu,2022,0,Information Technology and Control
10.5755/j01.itc.51.4.30858,Ensembling Scale Invariant and Multiresolution Gabor Scores for Palm Vein Identification,G. Ananthi and J. Raja Sekar and S. Arivazhagan,2022,0,Information Technology and Control
10.5755/j01.itc.48.4.20590,Fuzzy-Logic-Based Adaptive Proportional-Integral Sliding Mode Control for Active Suspension Vehicle Systems: Kalman Filtering Approach,Kazem Zare and Mohammad Mehdi Mardani and Navid Vafamand and Mohammad Hassan Khooban and Sajjad Shamsi Sadr and Tomislav Dragičević,2020,9,Information Technology and Control
10.5755/j01.itc.45.3.13446,Detection of the Road Pothole Contour in Raster Images,Vytautas Jakštys and Virginijus Marcinkevičius and Povilas Treigys and Jevgenij Tichonov,2016,1,Information Technology And Control
10.5755/j01.itc.50.2.25178,An Approximation of Bézier Curves by a Sequence of Circular Arcs,Taweechai Nuntawisuttiwong and Natasha Dejdumrong,2021,0,Information Technology and Control
