DOI,Título,Autores,Año,Citas,Revista
10.1109/mis.2016.7,AI's 10 to Watch,Haris Aziz and Elias Bareinboim and Yejin Choi and Daniel Hsu and Shivaram Kalyanakrishnan and Reshef Meir and Suchi Saria and Gerardo I. Simari and Lirong Xia and William Yeoh,2016,0,IEEE Intelligent Systems
10.1109/mis.2008.70,Joseph Weizenbaum (19232008),Joel Moses and Jeff Meldman,2008,0,IEEE Intelligent Systems
10.1109/mis.2009.92,An Agent-Based Hybrid System for Microarray Data Analysis,Zili Zhang and Pengyi Yang and Xindong Wu and Chengqi Zhang,2009,7,IEEE Intelligent Systems
10.1109/mis.2004.28,[Front cover],,2004,1,IEEE Intelligent Systems
10.1109/mis.2005.3,Aggressive Pricing to Exploit Market Niches in Supply Chains,S. Saha and S. Sen,2005,1,IEEE Intelligent Systems
10.1109/mis.2012.95,Conferences House Advertisement,,2012,0,IEEE Intelligent Systems
10.1109/mis.2007.68,[Front cover],,2007,0,IEEE Intelligent Systems
10.1109/mis.2007.111,"IEEE Intelligent Systems 2007 Annual Index, Volume 22",,2007,0,IEEE Intelligent Systems
10.1109/mis.2012.9,The social landscape: reasoning on the social behavior spectrum,I. Zuckerman and M. Hadad,2012,2,IEEE Intelligent Systems
10.1109/5254.920592,"Mobile code, distributed computing, and agents",J. Waldo,2001,14,IEEE Intelligent Systems
10.1109/mis.2010.23,Music Recommendation Using Content and Context Information Mining,Ja-Hwung Su and Hsin-Ho Yeh and Philip S. Yu and Vincent S. Tseng,2010,108,IEEE Intelligent Systems
10.1109/mis.2013.1,Using Objective Words in SentiWordNet to Improve Word-of-Mouth Sentiment Classification,Chihli Hung and Hao-Kai Lin,2013,72,IEEE Intelligent Systems
10.1109/mis.2023.3250600,MFGCN: A Multimodal Fusion Graph Convolutional Network for Online Car-hailing Demand Prediction,Lyuchao Liao and Ben Li and Fumin Zou and Dejuan Huang,2023,0,IEEE Intelligent Systems
10.1109/mis.2012.16,IEEE Intelligent Systems Commends Volunteer Reviewers,,2012,0,IEEE Intelligent Systems
10.1109/mis.2006.52,Introducing the Future of AI,J. Hendler,2006,0,IEEE Intelligent Systems
10.1109/mis.2007.27,Department of Redundancy Department?,James Hendler,2007,0,IEEE Intelligent Systems
10.1109/mis.2015.86,Mentoring: A Leverage Point for Intelligent Systems?,Robert R. Hoffman and Paul Ward,2015,5,IEEE Intelligent Systems
10.1109/mis.2006.78,Table of Contents,,2006,3,IEEE Intelligent Systems
10.1109/mis.2006.36,Table of Contents,,2006,0,IEEE Intelligent Systems
10.1109/mis.2016.32,Table of Contents,,2016,0,IEEE Intelligent Systems
10.1109/mis.2003.1193652,IFIP conference on intelligent information processing,M.A. Musen and B. Neumann and R. Studer,2003,2,IEEE Intelligent Systems
