DOI,Título,Autores,Año,Citas,Revista
10.1109/tg.2018.2844945,Introducing IEEE Collabratec,,2018,0,IEEE Transactions on Games
10.1109/tg.2021.3057288,An Empirical Study of Trends of Popular Virtual Reality Games and Their Complaints,Rain Epp and Dayi Lin and Cor-Paul Bezemer,2021,3,IEEE Transactions on Games
10.1109/tg.2020.3014660,Bayesian Inference for Predicting the Monetization Percentage in Free-to-Play Games,Riikka Numminen and Markus Juhani Viljanen and Tapio Pahikkala,2022,0,IEEE Transactions on Games
10.1109/tg.2018.2810464,IEEE Transactions on Computational Intelligence and AI in Games,,2018,0,IEEE Transactions on Games
10.1109/tg.2018.2810466,IEEE Computational Intelligence Society,,2018,0,IEEE Transactions on Games
10.1109/tg.2021.3118035,Development of an Indoor Exergame Based on Moving-Target Hitting Task for COVID-19 Epidemic: A Comparison Between AR and VR Mode,Hui Yang and Junyan Li and Jingnan Liu and Yulong Bian and Juan Liu,2022,1,IEEE Transactions on Games
10.1109/tg.2020.3048331,More Trees or Larger Trees: Parallelizing Monte Carlo Tree Search,Erik Steinmetz and Maria Gini,2021,3,IEEE Transactions on Games
10.1109/tg.2020.3041916,IEEE Transactions on Games,,2020,0,IEEE Transactions on Games
10.1109/tg.2020.3044428,TechRxiv: Share Your Preprint Research with the World!,,2020,0,IEEE Transactions on Games
10.1109/tg.2020.2993746,IEEE Transactions on Games,,2020,0,IEEE Transactions on Games
10.1109/tg.2017.2783361,Procedural Generation of Game Maps With Human-in-the-Loop Algorithms,Levi H. S. Lelis and Willian M. P. Reis and Ya akov Gal,2018,6,IEEE Transactions on Games
10.1109/tg.2020.3012602,Static Rectangle Expansion A*Algorithm for Pathfinding,Li Chong and Li Jian and Liu XueQuan,2022,1,IEEE Transactions on Games
10.1109/tciaig.2017.2766218,Tanager: A Generator of Feasible and Engaging Levels for &lt;italic&gt;Angry Birds&lt;/italic&gt;,Lucas Nascimento Ferreira and Claudio Fabiano Motta Toledo,2018,7,IEEE Transactions on Games
10.1109/tg.2018.2844947,Become a published author in 4 to 6 weeks,,2018,0,IEEE Transactions on Games
10.1109/tg.2021.3072417,Overtaking Uncertainty With Evolutionary TORCS Controllers: Combining BLX With Decreasing $\alpha$ Operator and Grand Prix Selection,Mohammed Salem and Antonio M. Mora and Juan Julian Merelo Guervos,2022,1,IEEE Transactions on Games
10.1109/tg.2022.3173399,Explainable AI for Cheating Detection and Churn Prediction in Online Games,Jianrong Tao and Yu Xiong and Shiwei Zhao and Runze Wu and Xudong Shen and Tangjie Lyu and Changjie Fan and Zhipeng Hu and Sha Zhao and Gang Pan,2022,3,IEEE Transactions on Games
10.1109/tg.2020.3008002,Exception-Tolerant Hierarchical Knowledge Bases for Forward Model Learning,Daan Apeldoorn and Alexander Dockhorn,2021,3,IEEE Transactions on Games
10.1109/tg.2022.3177598,Dynamically Interrupting Deadlocks in Game Learning Using Multi-Sampling Multi-Armed Bandits,Rendong Chen and Fa Wu,2022,0,IEEE Transactions on Games
10.1109/tg.2021.3069833,TOAD-GAN: A Flexible Framework for Few-Shot Level Generation in Token-Based Games,Frederik Schubert and Maren Awiszus and Bodo Rosenhahn,2022,2,IEEE Transactions on Games
10.1109/tg.2022.3189426,Open-Ended Evolution for Minecraft Building Generation,Matthew Barthet and Antonios Liapis and Georgios N. Yannakakis,2022,0,IEEE Transactions on Games
10.1109/tg.2021.3133557,IEEE Women in Engineering,,2021,0,IEEE Transactions on Games
10.1109/tg.2022.3214154,Multi-Agent Systems on Virtual Games: A Systematic Mapping Study,Jose Barambones and Juan Cano-Benito and Ismael Sanchez-Rivero and Ricardo Imbert and Florian Richoux,2022,0,IEEE Transactions on Games
10.1109/tg.2018.2806190,Who Killed Albert Einstein? From Open Data to Murder Mystery Games,Gabriella Alves Bulhoes Barros and Michael Cerny Green and Antonios Liapis and Julian Togelius,2019,4,IEEE Transactions on Games
10.1109/tg.2019.2923192,IEEE CONFERENCE ON GAMES (COG) 2019,,2019,0,IEEE Transactions on Games
10.1109/tg.2019.2912053,Information for Authors,,2019,0,IEEE Transactions on Games
10.1109/tg.2019.2900681,Table of Contents,,2019,0,IEEE Transactions on Games
10.1109/tg.2021.3060843,IEEE Computational Intelligence Society,,2021,0,IEEE Transactions on Games
10.1109/tg.2021.3060841,IEEE Transactions on Games,,2021,1,IEEE Transactions on Games
10.1109/tg.2021.3130395,Information for Authors,,2021,0,IEEE Transactions on Games
10.1109/tg.2022.3217057,Deep Game Location Acquisition for Pokemon GO on Mobile Devices,Min-Chi Chiu and Chung-Hua Chu,2022,0,IEEE Transactions on Games
10.1109/tg.2019.2954880,A Game Design Plot: Exploring the Educational Potential of History-Based Video Games,Farzan Baradaran Rahimi and Beaumie Kim and Richard M. Levy and Jeffrey E. Boyd,2020,5,IEEE Transactions on Games
10.1109/tg.2020.2992858,Learning the Game of Go by Scalable Network Without Prior Knowledge of Komi,Bohong Yang and Lin Wang and Hong Lu and Youzhao Yang,2020,3,IEEE Transactions on Games
10.1109/tg.2019.2943227,Balancing Turn-Based Games With Chained Strategy Generation,William Kavanagh and Alice Miller and Gethin Norman and Oana Andrei,2021,4,IEEE Transactions on Games
10.1109/tg.2020.3022698,Enhanced Rolling Horizon Evolution Algorithm with Opponent Model Learning,Zhentao Tang and Yuanheng Zhu and Dongbin Zhao and Simon M. Lucas,2020,8,IEEE Transactions on Games
10.1109/tg.2021.3094054,Trading Behind-the-Scene: Analysis of Online Gold Farming Network in the Auction House System,Yuseung Noh and Seonghoon Jeong and Huy Kang Kim,2022,0,IEEE Transactions on Games
10.1109/tciaig.2017.2765599,From Mechanics to Meaning,Adam Summerville and Chris Martens and Sarah Harmon and Michael Mateas and Joseph Osborn and Noah Wardrip-Fruin and Arnav Jhala,2019,8,IEEE Transactions on Games
10.1109/tciaig.2017.2706745,Symbolic Reasoning for &lt;italic&gt;Hearthstone&lt;/italic&gt;,Andreas Stiegler and Keshav P. Dahal and Johannes Maucher and Daniel Livingstone,2018,7,IEEE Transactions on Games
10.1109/tciaig.2017.2740210,Learning Constructive Primitives for Real-Time Dynamic Difficulty Adjustment in &lt;italic&gt;Super Mario Bros &lt;/italic&gt;,Peizhi Shi and Ke Chen,2018,9,IEEE Transactions on Games
10.1109/tg.2023.3239795,Optimal Decision Strategies for the Generalized Cuckoo Card Game,Nicola Mignoni and Raffaele Carli and Mariagrazia Dotoli,2023,0,IEEE Transactions on Games
10.1109/tg.2021.3134259,Deep Reinforcement Learning With Part-Aware Exploration Bonus in Video Games,Pei Xu and Qiyue Yin and Junge Zhang and Kaiqi Huang,2022,1,IEEE Transactions on Games
10.1109/tg.2018.2849942,Learning to Navigate Through Complex Dynamic Environment With Modular Deep Reinforcement Learning,Yuanda Wang and Haibo He and Changyin Sun,2018,46,IEEE Transactions on Games
10.1109/tg.2019.2947597,Automated Video Game Testing Using Synthetic and Humanlike Agents,Sinan Ariyurek and Aysu Betin-Can and Elif Surer,2021,18,IEEE Transactions on Games
