DOI,Título,Autores,Año,Citas,Revista
10.1142/s0218194019400059,Spatial Drawing Framework Design for VR-Based Painting Application,Ginam Ko and Kyoo-Won Suh and HoeKyung Jung and SangHun Nam,2019,1,International Journal of Software Engineering and Knowledge Engineering
10.1142/s0218194019500487,WAAC: An End-to-End Web API Automatic Calls Approach for Goal-Oriented Intelligent Services,Ying Li and Shengpeng Liu and Ting Jin and Honghao Gao,2019,0,International Journal of Software Engineering and Knowledge Engineering
10.1142/s0218194005002208,MADD OPERATION AWARE REDUNDANCY ELIMINATION,HAI P. WU and ZIANG HU and JOSEPH MANZANO and GUANG R. GAO,2005,0,International Journal of Software Engineering and Knowledge Engineering
10.1142/s0218194018020011,Guest Editors’ Introduction,Shi-Kuo Chang and Tao Liu,2018,0,International Journal of Software Engineering and Knowledge Engineering
10.1142/s0218194011005402,"AN APPROACH FOR DESIGNING, MODELING AND REALIZING ETL PROCESSES BASED ON UNIFIED VIEWS MODEL",XUDONG SONG and XIAOBING LIU,2011,0,International Journal of Software Engineering and Knowledge Engineering
10.1142/s0218194012400098,IN LOVING MEMORY OF DANIEL COOKE,Jane Rathbun,2012,0,International Journal of Software Engineering and Knowledge Engineering
10.1142/s0218194015400264,Application of Slow Intelligence Framework for Smart Pet Care System Design,Shi-Kuo Chang and Wen-Hui Chen and Wen-Chyi Lin and Christopher Lee Thomas,2015,3,International Journal of Software Engineering and Knowledge Engineering
10.1142/s0218194013500290,"DESIGN, BUILD AND EVALUATION OF AN ONTOLOGY-BASED KMS FOR SUPPORTING CMMI-DEV UNDERSTANDING: BENEFITS AND LIMITATIONS",MANUEL MORA and RORY V. O'CONNOR and MAHESH RAISINGHANI and OVSEI GELMAN,2013,0,International Journal of Software Engineering and Knowledge Engineering
10.1142/s021819401100530x,APPLYING VISUAL LEARNING IN THE TEACHING OF SOFTWARE MEASUREMENT CONCEPTS,JUAN JOSE CUADRADO-GALLEGO and BORJA MARTIN HERRERA and OSCAR PASTOR and BEATRIZ MARÍN,2011,0,International Journal of Software Engineering and Knowledge Engineering
10.1142/s0218194001000451,GUEST EDITOR'S INTRODUCTION,T. H. TSE,2001,0,International Journal of Software Engineering and Knowledge Engineering
10.1142/s0218194008003994,A REVIEW APPROACH TO DETECTING VIOLATIONS OF CONSISTENCY BETWEEN SPECIFICATION AND PROGRAM STRUCTURES,YUTING CHEN and SHAOYING LIU and W. ERIC WONG,2008,0,International Journal of Software Engineering and Knowledge Engineering
10.1142/s0218194010004888,A THEORETICAL AND EMPIRICAL ANALYSIS OF THREE SLICE-BASED METRICS FOR COHESION,S. COUNSELL and T. HALL and D. BOWES,2010,4,International Journal of Software Engineering and Knowledge Engineering
10.1142/s0218194012400141,MODELING HUMAN INTELLIGENCE WITH SLOW INTELLIGENCE SYSTEMS,TIANSI DONG,2012,1,International Journal of Software Engineering and Knowledge Engineering
10.1142/s0218194007003422,IC CARD: VISUAL SPECIFICATION FOR RAPID PROTOTYPING OF TIME-CRITICAL APPLICATIONS,SHI-KUO CHANG and PERRY RAJNOVIC and MARK ZALAR,2007,0,International Journal of Software Engineering and Knowledge Engineering
10.1142/s0218194008004045,THE APPLICATION-BASED DOMAIN ANALYSIS APPROACH AND ITS OBJECT-PROCESS METHODOLOGY IMPLEMENTATION,ARNON STURM and DOV DORI and ONN SHEHORY,2008,2,International Journal of Software Engineering and Knowledge Engineering
10.1142/s0218194007003100,GUEST EDITORS' INTRODUCTION,,2007,0,International Journal of Software Engineering and Knowledge Engineering
10.1142/s0218194006002999,MODEL-BASED TESTING OF CONCURRENT PROGRAMS WITH PREDICATE SEQUENCING CONSTRAINTS,PENG WU and HUIMIN LIN,2006,3,International Journal of Software Engineering and Knowledge Engineering
10.1142/s0218194010005092,MODEL AND VERIFICATION OF WS-CDL BASED ON UML DIAGRAMS,PENGCHENG ZHANG and HENRY MUCCINI and YUELONG ZHU and BIXIN LI,2010,2,International Journal of Software Engineering and Knowledge Engineering
10.1142/s0218194003001512,AUTHOR INDEX VOLUME 13 (2003),,2003,0,International Journal of Software Engineering and Knowledge Engineering
10.1142/s0218194011005293,AN INTEGRATED GUI-BUSINESS COMPONENT MODELING METHOD FOR THE MDD- AND MVC-BASED HIERARCHICAL DESIGNS,CHEEYANG SONG and EUNSOOK CHO and CHULJIN KIM,2011,1,International Journal of Software Engineering and Knowledge Engineering
