DOI,Título,Autores,Año,Citas,Revista
10.1016/j.media.2016.06.022,From clinical imaging and computational models to personalised medicine and image guided interventions,David J. Hawkes,2016,4,Medical Image Analysis
10.1016/j.media.2021.102296,Unsupervised feature disentanglement for video retrieval in minimally invasive surgery,Ziyi Wang and Bo Lu and Xiaojie Gao and Yueming Jin and Zerui Wang and Tak Hong Cheung and Pheng Ann Heng and Qi Dou and Yunhui Liu,2022,0,Medical Image Analysis
10.1016/s1361-8415(09)00053-x,IFC (Editorial board),,2009,0,Medical Image Analysis
10.1016/s1361-8415(12)00038-2,Editorial board,,2012,0,Medical Image Analysis
10.1016/j.media.2022.102687,Information bottleneck-based interpretable multitask network for breast cancer classification and segmentation,Junxia Wang and Yuanjie Zheng and Jun Ma and Xinmeng Li and Chongjing Wang and James Gee and Haipeng Wang and Wenhui Huang,2023,1,Medical Image Analysis
10.1016/j.media.2021.102212,Magnetic Resonance Elastography Reconstruction for Anisotropic Tissues,Behzad Babaei and Daniel Fovargue and Robert A. Lloyd and Renee Miller and Lauriane Jugé and Max Kaplan and Ralph Sinkus and David A. Nordsletten and Lynne E. Bilston,2021,13,Medical Image Analysis
10.1016/j.media.2022.102432,Mapping heterogenous anisotropic tissue mechanical properties with transverse isotropic nonlinear inversion MR elastography,Matthew McGarry and Elijah Van Houten and Damian Sowinski and Dhrubo Jyoti and Daniel R. Smith and Diego A. Caban-Rivera and Grace McIlvain and Philip Bayly and Curtis L. Johnson and John Weaver and Keith Paulsen,2022,4,Medical Image Analysis
10.1016/j.media.2020.101835,Computerized spermatogenesis staging (CSS) of mouse testis sections via quantitative histomorphological analysis,Jun Xu and Haoda Lu and Haixin Li and Chaoyang Yan and Xiangxue Wang and Min Zang and Dirk G. de Rooij and Anant Madabhushi and Eugene Yujun Xu,2021,16,Medical Image Analysis
10.1016/j.media.2017.06.003,Brain-shift compensation using intraoperative ultrasound and constraint-based biomechanical simulation,Fanny Morin and Hadrien Courtecuisse and Ingerid Reinertsen and Florian Le Lann and Olivier Palombi and Yohan Payan and Matthieu Chabanas,2017,48,Medical Image Analysis
10.1016/j.media.2009.07.008,Editorial,Dimitris N. Metaxas and Leon Axel,2009,0,Medical Image Analysis
10.1016/j.media.2015.08.003,3D harmonic phase tracking with anatomical regularization,Yitian Zhou and Olivier Bernard and Eric Saloux and Alain Manrique and Pascal Allain and Sherif Makram-Ebeid and Mathieu De Craene,2015,15,Medical Image Analysis
10.1016/j.media.2021.102127,Exploring partial intrinsic and extrinsic symmetry in 3D medical imaging,Javad Fotouhi and Giacomo Taylor and Mathias Unberath and Alex Johnson and Sing Chun Lee and Greg Osgood and Mehran Armand and Nassir Navab,2021,1,Medical Image Analysis
10.1016/j.media.2015.04.004,Shape analysis based on depth-ordering,Yi Hong and Yi Gao and Marc Niethammer and Sylvain Bouix,2015,1,Medical Image Analysis
10.1016/j.media.2006.07.001,Editorial,J DUNCAN and G GERIG,2006,0,Medical Image Analysis
