DOI,Título,Autores,Año,Citas,Revista
10.1023/a:1023046609590,n.m.,,2003,0,Annals of Mathematics and Artificial Intelligence
10.1007/s10472-010-9198-6,A formal concept analysis of harmonic forms and interval structures,Tobias Schlemmer and Stefan E. Schmidt,2010,7,Annals of Mathematics and Artificial Intelligence
10.1023/a:1014587317771,n.m.,Livia D'Apuzzo and Massimo Squillante,2002,1,Annals of Mathematics and Artificial Intelligence
10.1007/s10472-005-0431-7,A parsimony tree for the SAT2002 competition,Paul W. Purdom and Daniel Le Berre and Laurent Simon,2005,4,Annals of Mathematics and Artificial Intelligence
10.1007/s10472-009-9117-x,Consistency properties and set based logic programming,Anil Nerode and Jeffrey B. Remmel,2008,0,Annals of Mathematics and Artificial Intelligence
10.1007/s10472-005-9014-x,On the security of individual data,J. Demetrovics and G. O. H. Katona and D. Miklós,2006,1,Annals of Mathematics and Artificial Intelligence
10.1007/s10472-006-9031-4,Preface,Gerhard Brewka and Jüergen Dix,2006,0,Annals of Mathematics and Artificial Intelligence
10.1007/s10472-012-9319-5,Causal dynamic inference,Alexander Bochman and Dov M. Gabbay,2012,0,Annals of Mathematics and Artificial Intelligence
10.1007/s10472-009-9115-z,From Hilbert’s program to a logic tool box,J. A. Makowsky,2008,3,Annals of Mathematics and Artificial Intelligence
10.1023/a:1022924032739,n.m.,Christoph Schwarzweller,2003,1,Annals of Mathematics and Artificial Intelligence
10.1023/b:amai.0000031198.84824.45,Multi-Agent Systems Specification and Certification: A Situation and State Calculus Approach,Paula Gouveia and Jaime Ramos,2004,2,Annals of Mathematics and Artificial Intelligence
10.1007/s10472-009-9149-2,Preface,Silvio Ranise and Ullrich Hustadt,2009,0,Annals of Mathematics and Artificial Intelligence
10.1007/s10472-019-09682-2,Sufficient conditions for the existence of a sample mean of time series under dynamic time warping,Brijnesh Jain and David Schultz,2020,3,Annals of Mathematics and Artificial Intelligence
10.1007/s10472-007-9081-2,Logics in AI: post-proceedings JELIA06 (Editorial),Michael Fisher and Wiebe van der Hoek,2007,0,Annals of Mathematics and Artificial Intelligence
10.1007/s10472-011-9260-z,Most Relevant Explanation: computational complexity and approximation methods,Changhe Yuan and Heejin Lim and Michael L. Littman,2011,5,Annals of Mathematics and Artificial Intelligence
10.1007/s10472-021-09730-w,Parameterised complexity of model checking and satisfiability in propositional dependence logic,Yasir Mahmood and Arne Meier,2022,0,Annals of Mathematics and Artificial Intelligence
10.1007/s10472-016-9511-0,Using the affordance concept for model design in agent-based simulation,Franziska Klügl,2016,7,Annals of Mathematics and Artificial Intelligence
10.1007/s10472-012-9312-z,Overview on the connection between reactive Kripke models and argumentation networks,Dov M. Gabbay,2012,3,Annals of Mathematics and Artificial Intelligence
10.1007/s10472-007-9077-y,Comparing action descriptions based on semantic preferences,Thomas Eiter and Esra Erdem and Michael Fink and Ján Senko,2007,2,Annals of Mathematics and Artificial Intelligence
10.1023/a:1014425907059,n.m.,Mohamed Yasser Khayata and Daniel Pacholczyk and Laurent Garcia,2002,3,Annals of Mathematics and Artificial Intelligence
10.1023/a:1012361914091,n.m.,Robert Morris and Lina Khatib,2001,1,Annals of Mathematics and Artificial Intelligence
10.1007/s10472-007-9046-5,Multi-modal nonmonotonic logics of minimal knowledge,Riccardo Rosati,2007,0,Annals of Mathematics and Artificial Intelligence
10.1007/s10472-019-09619-9,Towards a model of creative understanding: deconstructing and recreating conceptual blends using image schemas and qualitative spatial descriptors,Zoe Falomir and Enric Plaza,2020,5,Annals of Mathematics and Artificial Intelligence
10.1007/s10472-012-9308-8,Minimal hypotheses: extension-based semantics to argumentation,Zhihu Zhang and Zuoquan Lin,2012,0,Annals of Mathematics and Artificial Intelligence
10.1007/s10472-008-9095-4,"Comparing the notions of optimality in CP-nets, strategic games and soft constraints",Krzysztof R. Apt and Francesca Rossi and Kristen Brent Venable,2008,7,Annals of Mathematics and Artificial Intelligence
10.1007/s10472-020-09725-z,Column generation for the equilibrium route-flow traffic assignment problem,Alexander Krylatov,2022,1,Annals of Mathematics and Artificial Intelligence
10.1007/s10472-013-9342-1,Query answering under probabilistic uncertainty in Datalog+ / − ontologies,Georg Gottlob and Thomas Lukasiewicz and Maria Vanina Martinez and Gerardo I. Simari,2013,23,Annals of Mathematics and Artificial Intelligence
10.1023/a:1016619613658,n.m.,Jonas Kvarnström and Patrick Doherty,2000,46,Annals of Mathematics and Artificial Intelligence
10.1007/s10472-011-9224-3,Formal testing for separation assurance,Dimitra Giannakopoulou and David H. Bushnell and Johann Schumann and Heinz Erzberger and Karen Heere,2011,10,Annals of Mathematics and Artificial Intelligence
10.1007/s10472-022-09804-3,On the complexity of rational verification,Julian Gutierrez and Muhammad Najib and Giuseppe Perelli and Michael Wooldridge,2022,0,Annals of Mathematics and Artificial Intelligence
10.1023/a:1015872404707,n.m.,,2002,0,Annals of Mathematics and Artificial Intelligence
10.1007/s10472-010-9203-0,Interval-valued soft constraint problems,Mirco Gelain and Maria Silvia Pini and Francesca Rossi and Kristen Brent Venable and Nic Wilson,2010,11,Annals of Mathematics and Artificial Intelligence
10.1007/s10472-020-09726-y,Boosting evolutionary algorithm configuration,Carlos Ansótegui and Josep Pon and Meinolf Sellmann,2022,1,Annals of Mathematics and Artificial Intelligence
10.1023/a:1015851820698,n.m.,Luca Chittaro and Carlo Combi,2002,5,Annals of Mathematics and Artificial Intelligence
10.1023/b:amai.0000031194.57352.e7,Rapid Prototyping of Large Multi-Agent Systems Through Logic Programming,W. Vasconcelos and D. Robertson and C. Sierra and M. Esteva and J. Sabater and M. Wooldridge,2004,18,Annals of Mathematics and Artificial Intelligence
10.1007/s10472-015-9495-1,Weighted heuristic anytime search: new schemes for optimization over graphical models,Natalia Flerova and Radu Marinescu and Rina Dechter,2017,2,Annals of Mathematics and Artificial Intelligence
10.1007/s10472-020-09710-6,Multivariate time series analysis from a Bayesian machine learning perspective,Jinwen Qiu and S. Rao Jammalamadaka and Ning Ning,2020,6,Annals of Mathematics and Artificial Intelligence
10.1007/s10472-014-9443-5,Automated generation of machine verifiable and readable proofs: A case study of Tarski’s geometry,Sana Stojanović Ðurđević and Julien Narboux and Predrag Janičić,2015,8,Annals of Mathematics and Artificial Intelligence
10.1023/b:amai.0000012866.73509.10,A Theory of Frame Transformations for Belief Combination,Sergio A. Alvarez,2004,1,Annals of Mathematics and Artificial Intelligence
10.1023/b:amai.0000031199.58726.9a,Improving Performance of Heterogeneous Agents,Fatma Özcan and V.S. Subrahmanian and Jürgen Dix,2004,0,Annals of Mathematics and Artificial Intelligence
10.1023/b:amai.0000018576.88552.df,A Unifying Version-Space Representation,E.N. Smirnov and H.J. van den Herik and I.G. Sprinkhuizen-Kuyper,2004,2,Annals of Mathematics and Artificial Intelligence
10.1007/s10472-021-09770-2,Query answering in circumscribed OWL2 profiles,Piero A. Bonatti,2021,0,Annals of Mathematics and Artificial Intelligence
10.1023/a:1016753214357,n.m.,Amel Borgi and Herman Akdag,2001,10,Annals of Mathematics and Artificial Intelligence
10.1007/s10472-005-4687-8,Iterative Dutch combinatorial auctions,Shantanu Biswas and Y. Narahari,2005,13,Annals of Mathematics and Artificial Intelligence
10.1007/s10472-020-09696-1,"On biased random walks, corrupted intervals, and learning under adversarial design",Daniel Berend and Aryeh Kontorovich and Lev Reyzin and Thomas Robinson,2020,0,Annals of Mathematics and Artificial Intelligence
10.1007/s10472-019-09634-w,Guest editorial: special issue on answer set programming and other computing paradigms,Bart Bogaerts and Esra Erdem and Amelia Harrison,2019,1,Annals of Mathematics and Artificial Intelligence
10.1007/s10472-009-9131-z,Preface,Manfred Jaeger and Lise Getoor and Kristian Kersting,2008,0,Annals of Mathematics and Artificial Intelligence
10.1007/s10472-016-9506-x,Alternating-offers bargaining in one-to-many and many-to-many settings,Bo An and Nicola Gatti and Victor Lesser,2016,3,Annals of Mathematics and Artificial Intelligence
10.1007/s10472-010-9210-1,Two hemispheres—two networks: a computational model explaining hemispheric asymmetries while reading ambiguous words,Orna Peleg and Larry Manevitz and Hananel Hazan and Zohar Eviatar,2010,4,Annals of Mathematics and Artificial Intelligence
10.1007/s10472-010-9177-y,MOO—MicroJIAC agents operating oxen,Erdene-Ochir Tuguldur and Marcel Patzlaff,2010,0,Annals of Mathematics and Artificial Intelligence
10.1007/s10472-019-09635-9,Impossibility results for belief contraction,Sven Ove Hansson,2019,0,Annals of Mathematics and Artificial Intelligence
10.1007/s10472-016-9518-6,Guest editorial: revised selected papers from the AMAI 2014 special track on Computational Social Choice,Francesca Rossi and K. Brent Venable,2016,0,Annals of Mathematics and Artificial Intelligence
10.1007/s10472-005-1807-4,Semantics for a theory of defeasible reasoning,Quoc Bao Vo and Norman Y. Foo and Joe Thurbon,2005,2,Annals of Mathematics and Artificial Intelligence
10.1007/s10472-005-0422-8,The complexity of homomorphisms and renamings for minimal unsatisfiable formulas,Hans Kleine Büning and Daoyun Xu,2005,1,Annals of Mathematics and Artificial Intelligence
10.1007/s10472-022-09807-0,On the use of Wasserstein distance in the distributional analysis of human decision making under uncertainty,Antonio Candelieri and Andrea Ponti and Ilaria Giordani and Francesco Archetti,2022,1,Annals of Mathematics and Artificial Intelligence
10.1007/s10472-020-09721-3,Improving parity games in practice,Antonio Di Stasio and Aniello Murano and Vincenzo Prignano and Loredana Sorrentino,2021,0,Annals of Mathematics and Artificial Intelligence
10.1023/a:1026193328134,n.m.,Thomas Eiter and Klaus-Dieter Schewe,2004,0,Annals of Mathematics and Artificial Intelligence
10.1007/s10472-006-9032-3,A preferential semantics for causal reasoning about action,Mikhail Prokopenko,2006,1,Annals of Mathematics and Artificial Intelligence
10.1007/s10472-018-9581-2,Multi-agent programming contest 2017: lampe team description,Philipp Czerner and Jonathan Pieper,2018,1,Annals of Mathematics and Artificial Intelligence
10.1007/s10472-020-09709-z,NSLPCD: Topic based tweets clustering using Node significance based label propagation community detection algorithm,Jagrati Singh and Anil Kumar Singh,2021,3,Annals of Mathematics and Artificial Intelligence
10.1007/s10472-019-09656-4,Two AGM-style characterizations of model repair,Paulo T. Guerra and Renata Wassermann,2019,1,Annals of Mathematics and Artificial Intelligence
10.1007/s10472-012-9283-0,On the investigation of hyper-heuristics on a financial forecasting problem,Michael Kampouridis and Abdullah Alsheddy and Edward Tsang,2013,9,Annals of Mathematics and Artificial Intelligence
10.1007/s10472-014-9435-5,Exploration costs as a means for improving performance in multiagent systems,David Sarne and Yonatan Aumann,2014,1,Annals of Mathematics and Artificial Intelligence
10.1023/b:amai.0000018603.33579.ca,Volume Index,,2004,0,Annals of Mathematics and Artificial Intelligence
10.1007/s10472-019-09662-6,Fundamental conditions on the sampling pattern for union of low-rank subspaces retrieval,Morteza Ashraphijuo and Xiaodong Wang,2019,3,Annals of Mathematics and Artificial Intelligence
10.1007/s10472-006-9023-4,Preface,,2006,0,Annals of Mathematics and Artificial Intelligence
10.1007/s10472-013-9382-6,Generalized modus Ponens using various implications and T-norm product with threshold,Ion Iancu,2013,0,Annals of Mathematics and Artificial Intelligence
10.1023/a:1015835418881,n.m.,Peng Ning and Xiaoyang Sean Wang and Sushil Jajodia,2002,40,Annals of Mathematics and Artificial Intelligence
10.1007/s10472-022-09795-1,A semiotic perspective on polysemy,Uta Priss,2022,1,Annals of Mathematics and Artificial Intelligence
10.1007/s10472-022-09819-w,Special issue on conceptual structures,Mehwish Alam and Tanya Braun and Dominik Endres and Bruno Yun,2022,0,Annals of Mathematics and Artificial Intelligence
10.1007/s10472-022-09817-y,On Shapley value interpretability in concept-based learning with formal concept analysis,Dmitry I. Ignatov and Léonard Kwuida,2022,0,Annals of Mathematics and Artificial Intelligence
10.1007/s10472-022-09784-4,Computing triadic generators and association rules from triadic contexts,Rokia Missaoui and Pedro H. B. Ruas and Léonard Kwuida and Mark A. J. Song and Mohamed Hamza Ibrahim,2022,0,Annals of Mathematics and Artificial Intelligence
10.1007/s10472-021-09777-9,Nonmonotonic reasoning from conditional knowledge bases with system W,Christian Komo and Christoph Beierle,2022,4,Annals of Mathematics and Artificial Intelligence
10.1007/s10472-012-9318-6,A logic of argumentation for specification and verification of abstract argumentation frameworks,Serena Villata and Guido Boella and Dov M. Gabbay and Leendert van der Torre and Joris Hulstijn,2012,3,Annals of Mathematics and Artificial Intelligence
10.1023/a:1021208315170,n.m.,E. de Klerk and H. van Maaren,2003,8,Annals of Mathematics and Artificial Intelligence
10.1023/b:amai.0000038311.03614.f0,A Discrete-Time Quantized-State Hopfield Neural Network,Carlos Bousoño-Calzón and Sancho Salcedo-Sanz,2004,2,Annals of Mathematics and Artificial Intelligence
10.1007/s10472-012-9281-2,Preface,Sven Hartmann and Gabriele Kern-Isberner,2011,0,Annals of Mathematics and Artificial Intelligence
10.1007/s10472-013-9350-1,A framework for modular ERDF ontologies,Anastasia Analyti and Grigoris Antoniou and Carlos Viegas Damásio and Ioannis Pachoulakis,2013,1,Annals of Mathematics and Artificial Intelligence
10.1007/s10472-019-09643-9,Non-terminating processes in the situation calculus,Giuseppe De Giacomo and Eugenia Ternovska and Ray Reiter,2020,0,Annals of Mathematics and Artificial Intelligence
10.1007/s10472-019-09681-3,The SAT+CAS method for combinatorial search with applications to best matrices,Curtis Bright and Dragomir Ž. Đoković and Ilias Kotsireas and Vijay Ganesh,2019,1,Annals of Mathematics and Artificial Intelligence
10.1007/s10472-022-09824-z,Neural networks in Fréchet spaces,Fred Espen Benth and Nils Detering and Luca Galimberti,2023,0,Annals of Mathematics and Artificial Intelligence
10.1023/a:1018969728171,n.m.,Andrew Ireland and Jamie Stark,2000,4,Annals of Mathematics and Artificial Intelligence
10.1007/s10472-018-9598-6,Portfolio theorem proving and prover runtime prediction for geometry,Mladen Nikolić and Vesna Marinković and Zoltán Kovács and Predrag Janičić,2019,5,Annals of Mathematics and Artificial Intelligence
