DOI,Título,Autores,Año,Citas,Revista
10.1007/s10846-008-9259-9,Real-Time Participant Feedback from the Symposium for Civilian Applications of Unmanned Aircraft Systems,Brian Argrow and Elizabeth Weatherhead and Eric W. Frew,2009,2,Journal of Intelligent and Robotic Systems
10.1007/s10846-012-9662-0,From the Editor-in-Chief,Kimon P. Valavanis,2012,0,Journal of Intelligent &amp; Robotic Systems
10.1007/s10846-016-0426-0,Industrial Internet of Things: Design and Stabilization of Nonlinear Automation Systems,Behrooz Rahmani,2017,3,Journal of Intelligent &amp; Robotic Systems
10.1007/s10846-004-4107-z,An Embedded Microprocessor for Intelligent Control,Ioannis Panagopoulos and Christos Pavlatos and George Papakonstantinou,2005,7,Journal of Intelligent and Robotic Systems
10.1007/s10846-014-0138-2,From the Editor-in-Chief,Kimon P. Valavanis,2015,0,Journal of Intelligent &amp; Robotic Systems
10.1007/s10846-017-0685-4,Walking Stabilization Control for Humanoid Robots on Unknown Slope Based on Walking Sequences Adjustment,Jiatao Ding and Yang Wang and Minghui Yang and Xiaohui Xiao,2018,10,Journal of Intelligent &amp; Robotic Systems
10.1007/s10846-018-0943-0,From the Editor-in-Chief,Kimon P. Valavanis,2019,0,Journal of Intelligent &amp; Robotic Systems
10.1007/s10846-015-0202-6,Experiences Incorporating Lego Mindstorms Robots in the Basic Programming Syllabus: Lessons Learned,Ainhoa Álvarez and Mikel Larrañaga,2016,19,Journal of Intelligent &amp; Robotic Systems
10.1007/s10846-013-0014-5,A Novel Framework for Anomaly Detection of Robot Behaviors,Kai Häussermann and Oliver Zweigle and Paul Levi,2015,5,Journal of Intelligent &amp; Robotic Systems
10.1007/s10846-010-9394-y,Path Planning for Autonomous Mobile Robots Using the Boundary Integral Equation Method,Iraj Mantegh and Michael R. M. Jenkin and Andrew A. Goldenberg,2010,13,Journal of Intelligent &amp; Robotic Systems
10.1007/s10846-005-9025-1,Temporal Range Registration for Unmanned Ground and Aerial Vehicles,R. Madhavan and T. Hong and E. Messina,2005,16,Journal of Intelligent and Robotic Systems
10.1023/a:1017484411232,n.m.,,2001,0,Journal of Intelligent and Robotic Systems
10.1023/a:1020269321229,n.m.,L. M. Camarinha-Matos and Octavio Castolo and Walter Vieira,2002,4,Journal of Intelligent and Robotic Systems
10.1007/s10846-011-9545-9,From the Editor-in-Chief,Kimon P. Valavanis,2011,0,Journal of Intelligent &amp; Robotic Systems
10.1007/s10846-013-9821-y,A Survey on Methods for Elaborated Modeling of the Mechanics of a Small-Size Helicopter. Analysis and Comparison,Luis A. Sandino and Manuel Bejar and Anibal Ollero,2013,13,Journal of Intelligent &amp; Robotic Systems
10.1007/s10846-015-0194-2,A Methodology for Creating an Adapted Command Language for Driving an Intelligent Wheelchair,Brígida Mónica Faria and Luís Paulo Reis and Nuno Lau,2015,7,Journal of Intelligent &amp; Robotic Systems
10.1007/s10846-017-0488-7,From the Editor-in-Chief,Kimon P. Valavanis,2017,0,Journal of Intelligent &amp; Robotic Systems
10.1007/s10846-008-9234-5,Laser Pose Estimation and Tracking Using Fuzzy Extended Information Filtering for an Autonomous Mobile Robot,Hung-Hsing Lin and Ching-Chih Tsai,2008,7,Journal of Intelligent and Robotic Systems
10.1007/s10846-018-0784-x,Correction to: Walking Stabilization Control for Humanoid Robots on Unknown Slope Based on Walking Sequences Adjustment,Jiatao Ding and Yang Wang and Minghui Yang and Xiaohui Xiao,2018,0,Journal of Intelligent &amp; Robotic Systems
10.1007/s10846-017-0659-6,Iterative Decentralized Planning for Collective Construction Tasks with Quadrotors,Sérgio R. Barros dos Santos and Sidney Givigi and Cairo L. Nascimento and Jose M. Fernandes and Luciano Buonocore and Areolino de Almeida Neto,2018,2,Journal of Intelligent &amp; Robotic Systems
10.1007/s10846-010-9450-7,Smart Suspension System for Linear Guideways,Dominik Pisarski and Czeslaw I. Bajer,2011,13,Journal of Intelligent &amp; Robotic Systems
10.1007/s10846-015-0193-3,Pose Estimation for Non-Central Cameras Using Planes,Pedro Miraldo and Helder Araujo,2015,1,Journal of Intelligent &amp; Robotic Systems
10.1007/s10846-018-0808-6,Control-enabled Observability and Sensitivity Functions in Visual-Inertial Odometry,He Bai and Clark N. Taylor,2019,0,Journal of Intelligent &amp; Robotic Systems
10.1007/s10846-009-9345-7,Intelligent Control of High-Speed Turning in a Quadruped,Luther R. Palmer and David E. Orin,2010,14,Journal of Intelligent and Robotic Systems
10.1007/s10846-015-0296-x,Study and Implementation of a Cooperative Hoisting for Two Crawler Cranes,Yanming Li and Xingfei Xi and Jun Xie and Chengliang Liu,2016,11,Journal of Intelligent &amp; Robotic Systems
10.1007/s10846-018-0872-y,Correction to: Accurate and Robust Vanishing Point Detection Method in Unstructured Road Scenes,Jiaming Han and Zhong Yang and Guoxiong Hu and Tianyi Zhang and Jiarong Song,2019,0,Journal of Intelligent &amp; Robotic Systems
10.1023/b:jint.0000005020.41856.e3,Volume Contents,,2003,0,Journal of Intelligent and Robotic Systems
10.1007/s10846-015-0272-5,A Distributed Algorithm for Area Partitioning in Grid-Shape and Vector-Shape Configurations with Multiple Aerial Robots,José Joaquín Acevedo and Begoña C. Arrue and Ivan Maza and Anibal Ollero,2016,9,Journal of Intelligent &amp; Robotic Systems
10.1007/s10846-010-9430-y,Robust Fuzzy Control of Electrical Manipulators,Mohammad Mehdi Fateh,2010,31,Journal of Intelligent &amp; Robotic Systems
10.1023/a:1017240901286,n.m.,,2000,0,Journal of Intelligent and Robotic Systems
10.1007/s10846-007-9145-x,Kinematic Control of Omni-directional Robots for Time-optimal Movement between Two Configurations,Shi-Min Wang and Li-Chun Lai and Chia-Ju Wu and Yeong-Long Shiue,2007,6,Journal of Intelligent and Robotic Systems
10.1007/s10846-013-9967-7,Monocular Visual Mapping for Obstacle Avoidance on UAVs,Daniel Magree and John G. Mooney and Eric N. Johnson,2014,16,Journal of Intelligent &amp; Robotic Systems
10.1007/s10846-010-9479-7,A Survey of Airworthiness and Certification for UAS,Giorgio Guglieri and Valeria Mariano and Fulvia Quagliotti and Alessandro Scola,2011,2,Journal of Intelligent &amp; Robotic Systems
10.1007/s10846-018-0857-x,A Study on Coaxial Quadrotor Model Parameter Estimation: an Application of the Improved Square Root Unscented Kalman Filter,Jarosław Gośliński and Andrzej Kasiński and Wojciech Giernacki and Piotr Owczarek and Stanisław Gardecki,2019,6,Journal of Intelligent &amp; Robotic Systems
10.1007/s10846-017-0691-6,Effect of Dual-rate Sampling on the Stability of a Haptic Interface,Majid Koul and M. Manivannan and S. K. Saha,2018,8,Journal of Intelligent &amp; Robotic Systems
10.1007/s10846-017-0660-0,Output-Feedback Stabilization of the PVTOL Aircraft System Based on an Exact Differentiator,Carlos Aguilar-Ibañez and Miguel S. Suarez-Castanon and Julio Mendoza-Mendoza and Jose de Jesus Rubio and Juan Carlos Martínez-García,2018,9,Journal of Intelligent &amp; Robotic Systems
10.1007/s10846-010-9455-2,Robot-Assisted Needle Steering Using a Control Theoretic Approach,Ali Asadian and Mehrdad R. Kermani and Rajni V. Patel,2011,15,Journal of Intelligent &amp; Robotic Systems
10.1007/s10846-011-9580-6,An Analytical Approach to the Concept of Counter-UA Operations (CUAOPS),Mustafa Turan and Ferhat Gunay and Adil Aslan,2012,2,Journal of Intelligent &amp; Robotic Systems
10.1007/s10846-021-01494-z,Investigation of Operable Conditions and Excess Battery Energy for Quadrotors Under Wind Turbulence,Hyeongseok Kim and Daejin Lim and Kwanjung Yee,2022,0,Journal of Intelligent &amp; Robotic Systems
10.1007/s10846-021-01473-4,Topological Map Building with Multiple Agents Having Abilities of Dropping Indexed Markers,Jonghoek Kim,2021,0,Journal of Intelligent &amp; Robotic Systems
10.1007/s10846-005-3509-x,An application of artificial intelligence to medical robotics,Elena Alessandri and Alessandro Gasparetto and Rafael Valencia Garcia and Rodrigo Martinez Béjar,2005,3,Journal of Intelligent and Robotic Systems
10.1007/s10846-015-0179-1,An Unsupervised Approach to Learning and Early Detection of Spatio-Temporal Patterns Using Spiking Neural Networks,Banafsheh Rekabdar and Monica Nicolescu and Richard Kelley and Mircea Nicolescu,2015,11,Journal of Intelligent &amp; Robotic Systems
10.1007/s10846-008-9220-y,"Robotics, Virtual Reality, and Agents and their Body: A Special Issue in Memory of Marco Somalvico",Ephraim Nissan and Giuseppina Gini and Marco Colombetti,2008,1,Journal of Intelligent and Robotic Systems
10.1023/a:1015045432508,n.m.,Diego R. Rapela and Ulrich Rembold and Benjamin Kuchen,2002,5,Journal of Intelligent and Robotic Systems
10.1007/s10846-008-9248-z,From the Editor-in-Chief,Kimon Valavanis,2008,0,Journal of Intelligent and Robotic Systems
10.1007/s10846-012-9796-0,Fuzzy Control of a Helio-Crane,Andrej Zdešar and Otta Cerman and Dejan Dovžan and Petr Hušek and Igor Škrjanc,2013,8,Journal of Intelligent &amp; Robotic Systems
10.1023/a:1013909415775,n.m.,Leon Žlajpah,2001,9,Journal of Intelligent and Robotic Systems
10.1023/a:1014224418743,n.m.,Cang Ye and Danwei Wang,2001,12,Journal of Intelligent and Robotic Systems
10.1023/a:1017386111891,n.m.,,2001,0,Journal of Intelligent and Robotic Systems
10.1007/s10846-013-0011-8,Part-Based Geometric Categorization and Object Reconstruction in Cluttered Table-Top Scenes,Zoltan-Csaba Marton and Ferenc Balint-Benczedi and Oscar Martinez Mozos and Nico Blodow and Asako Kanezaki and Lucian Cosmin Goron and Dejan Pangercic and Michael Beetz,2014,5,Journal of Intelligent &amp; Robotic Systems
10.1007/s10846-008-9270-1,Design and Hardware-in-the-Loop Integration of a UAV Microavionics System in a Manned–Unmanned Joint Airspace Flight Network Simulator,Serdar Ates and Ismail Bayezit and Gokhan Inalhan,2009,9,Journal of Intelligent and Robotic Systems
10.1007/s10846-010-9515-7,A Real-Time Hybrid Architecture for Biped Humanoids with Active Vision Mechanisms,Javier Testart and Javier Ruiz del Solar and Rodrigo Schulz and Pablo Guerrero and Rodrigo Palma-Amestoy,2011,1,Journal of Intelligent &amp; Robotic Systems
10.1007/s10846-017-0689-0,Hyperspectral Imaging for Real-Time Unmanned Aerial Vehicle Maritime Target Detection,Sara Freitas and Hugo Silva and José Almeida and Eduardo Silva,2018,20,Journal of Intelligent &amp; Robotic Systems
10.1007/s10846-021-01510-2,Hybrid Trajectory Replanning-Based Dynamic Obstacle Avoidance for Physical Human-Robot Interaction,Shiqi Li and Ke Han and Xiao Li and Shuai Zhang and Youjun Xiong and Zheng Xie,2021,4,Journal of Intelligent &amp; Robotic Systems
10.1007/s10846-009-9308-z,Curve Tracking Control for Autonomous Vehicles with Rigidly Mounted Range Sensors,Jonghoek Kim and Fumin Zhang and Magnus Egerstedt,2009,26,Journal of Intelligent and Robotic Systems
10.1007/s10846-019-01063-5,Influence of a Compatible Design on Physical Human-Robot Interaction Force: a Case Study of a Self-Adapting Lower-Limb Exoskeleton Mechanism,Jianfeng Li and Shiping Zuo and Chenghui Xu and Leiyu Zhang and Mingjie Dong and Chunjing Tao and Run Ji,2020,12,Journal of Intelligent &amp; Robotic Systems
10.1007/s10846-019-01137-4,From the Editor-in-Chief,Kimon P. Valavanis,2020,0,Journal of Intelligent &amp; Robotic Systems
10.1007/s10846-017-0566-x,From the Editor-in-Chief,Kimon P. Valavanis,2017,0,Journal of Intelligent &amp; Robotic Systems
10.1007/s10846-017-0676-5,Aircraft Dynamics Model Augmentation for RPAS Navigation and Guidance,Francesco Cappello and Suraj Bijjahalli and Subramanian Ramasamy and Roberto Sabatini,2018,3,Journal of Intelligent &amp; Robotic Systems
10.1007/s10846-021-01331-3,Using Spatial Uncertainty to Dynamically Determine UAS Flight Paths,Daniel Echeveste and Andrew Lee and Nicholas Clark,2021,0,Journal of Intelligent &amp; Robotic Systems
10.1023/a:1014488516578,n.m.,Roberto M. Rodríguez and Teresa E. M. Alarcón and Ingrid B. Castellanos,2002,2,Journal of Intelligent and Robotic Systems
10.1007/s10846-022-01578-4,Earth-based Simultaneous Localization and Mapping for Drones in Dynamic Environments,Manuel Simas and Bruno J. Guerreiro and Pedro Batista,2022,0,Journal of Intelligent &amp; Robotic Systems
10.1023/b:jint.0000042196.45530.89,Key Word Index,,2004,0,Journal of Intelligent and Robotic Systems
10.1023/b:jint.0000015400.24684.38,The Micro Trolley Based on SMA and its Control System,Qin Yao and Sheng Jin and Pei-Sun Ma,2004,3,Journal of Intelligent and Robotic Systems
10.1007/s10846-019-00992-5,From the Editor-in-Chief,Kimon P. Valavanis,2019,0,Journal of Intelligent &amp; Robotic Systems
10.1007/s10846-006-9045-5,On Kalman Active Observers,Rui Cortesão,2007,47,Journal of Intelligent and Robotic Systems
10.1007/s10846-010-9432-9,Motion Control of a Two-Wheeled Mobile Vehicle with an Inverted Pendulum,Khac Duc Do and Gerald Seet,2010,45,Journal of Intelligent &amp; Robotic Systems
10.1007/s10846-019-01013-1,Evaluation of the Disturbance Rejection Performance of an Aerial Manipulator,Mete Aydemir and Kutluk Bilge Arıkan,2020,7,Journal of Intelligent &amp; Robotic Systems
10.1007/s10846-008-9290-x,Fuzzy Assessment of Material Recyclability and Its Applications,Yannis A. Phillis and Vassilis S. Kouikoglou and Xiaomin Zhu,2009,12,Journal of Intelligent and Robotic Systems
10.1007/s10846-021-01422-1,PSO Based Optimal Gain Scheduling Backstepping Flight Controller Design for a Transformable Quadrotor,Saddam Hocine Derrouaoui and Yasser Bouzid and Mohamed Guiatni,2021,8,Journal of Intelligent &amp; Robotic Systems
10.1007/s10846-005-9006-4,Comparison of Different Methods for Computing the Forward Kinematics of a Redundant Parallel Manipulator,H. Sadjadian and H. D. Taghirad,2005,32,Journal of Intelligent and Robotic Systems
10.1007/s10846-018-0818-4,Distributed UAV Loss Detection and Auto-replacement Protocol with Guaranteed Properties,Sunan Huang and Rodney Swee Huat Teo and Jennifer Lai Pheng Kwan and Wenqi Liu and Siarhei Michailovich Dymkou,2019,13,Journal of Intelligent &amp; Robotic Systems
10.1007/s10846-020-01202-3,Grasp Pose Detection with Affordance-based Task Constraint Learning in Single-view Point Clouds,Kun Qian and Xingshuo Jing and Yanhui Duan and Bo Zhou and Fang Fang and Jing Xia and Xudong Ma,2020,18,Journal of Intelligent &amp; Robotic Systems
10.1007/s10846-016-0434-0,Cost-Based Target Selection Techniques Towards Full Space Exploration and Coverage for USAR Applications in a Priori Unknown Environments,E. G. Tsardoulias and A. Iliakopoulou and A. Kargakos and L. Petrou,2017,4,Journal of Intelligent &amp; Robotic Systems
10.1007/s10846-019-01119-6,Improving Autonomous Exploration Using Reduced Approximated Generalized Voronoi Graphs,Lin Li and Xinkai Zuo and Huixiang Peng and Fan Yang and Haihong Zhu and Dalin Li and Jun Liu and Fei Su and Yifan Liang and Gang Zhou,2020,7,Journal of Intelligent &amp; Robotic Systems
10.1007/s10846-018-0944-z,From the Editor-in-Chief,Kimon P. Valavanis,2019,1,Journal of Intelligent &amp; Robotic Systems
10.1007/s10846-009-9384-0,From the Editor-in-Chief,Kimon P. Valavanis,2010,1,Journal of Intelligent and Robotic Systems
10.1007/s10846-010-9407-x,A Hybrid Control Approach for Non-invasive Medical Robotic Systems,Swandito Susanto and Sunita Chauhan,2010,4,Journal of Intelligent &amp; Robotic Systems
10.1007/s10846-018-0974-6,Asynchronous Structure from Motion at Scale,Rawia Mhiri and Safa Ouerghi and Rémi Boutteau and Pascal Vasseur and Stéphane Mousset and Abdelaziz Bensrhair,2019,1,Journal of Intelligent &amp; Robotic Systems
10.1007/s10846-008-9271-0,A Hardware Platform for Research in Helicopter UAV Control,Emanuel Stingu and Frank L. Lewis,2009,5,Journal of Intelligent and Robotic Systems
10.1007/s10846-011-9623-z,The Positive Solution of a 5-Strut Parallel Machine Tool with Joint Rings,Hong Xie and Kaimin Zhang and Qiang Li,2012,1,Journal of Intelligent &amp; Robotic Systems
10.1007/s10846-021-01456-5,Visual Simultaneous Localization and Mapping (SLAM) Based on Blurred Image Detection,Huaiyuan Yu and Haijiang Zhu and Fengrong Huang,2021,1,Journal of Intelligent &amp; Robotic Systems
10.1007/s10846-019-00988-1,Virtual Reality-Based Time-Delayed Haptic Teleoperation Using Point Cloud Data,David Valenzuela-Urrutia and Rodrigo Muñoz-Riffo and Javier Ruiz-del-Solar,2019,10,Journal of Intelligent &amp; Robotic Systems
10.1007/s10846-017-0553-2,Dual Integral Sliding Mode Control Loop for Mechanical Error Correction in Trajectory-Tracking of a Planar 3-PRP Parallel Manipulator,S. Mohan and J. K. Mohanta,2018,3,Journal of Intelligent &amp; Robotic Systems
10.1007/s10846-022-01628-x,Position-Based Visual Servoing Control for Multi-Joint Hydraulic Manipulator,Shizhao Zhou and Chong Shen and Fengye Pang and Zheng Chen and Jason Gu and Shiqiang Zhu,2022,1,Journal of Intelligent &amp; Robotic Systems
10.1007/s10846-021-01516-w,Visual Servoing of Unknown Objects for Family Service Robots,Jing Xin and Caixia Dong and Youmin Zhang and Yumeng Yao and Ailing Gong,2022,0,Journal of Intelligent &amp; Robotic Systems
10.1023/a:1012036003436,n.m.,V. Pitz and Th. Weber,2001,1,Journal of Intelligent and Robotic Systems
10.1007/s10846-010-9453-4,Adaptive Neuro-fuzzy Network Control for a Mobile Robot,Jun Oh Jang,2011,10,Journal of Intelligent &amp; Robotic Systems
10.1023/b:jint.0000026082.76722.ee,Methods of Image Compression by PHL Transform,Andrzej Dziech and Przemysław Ślusarczyk and Bernd Tibken,2004,5,Journal of Intelligent and Robotic Systems
10.1007/s10846-021-01426-x,From the Editor-in-Chief,Kimon P. Valavanis,2021,0,Journal of Intelligent &amp; Robotic Systems
10.1023/a:1017328515101,n.m.,,2001,0,Journal of Intelligent and Robotic Systems
10.1023/a:1008153517622,n.m.,A. Meghdari and M. Durali and D. Naderi,2000,10,Journal of Intelligent and Robotic Systems
10.1007/s10846-006-9058-0,Comparative Study of Improved Neurolinear Method to Two Other Novel Feature Extraction Techniques,Aistis Raudys,2006,0,Journal of Intelligent and Robotic Systems
10.1023/a:1022691917429,n.m.,M. Arif and T. Ishihara and H. Inooka,2003,5,Journal of Intelligent and Robotic Systems
10.1023/a:1008104822926,n.m.,Claudio Casadei and Sandra Martelli and Paolo Fiorini,2000,2,Journal of Intelligent and Robotic Systems
10.1007/s10846-021-01332-2,A Novel Speech to Mouth Articulation System for Realistic Humanoid Robots,Carl Strathearn and Eunice Minhua Ma,2021,1,Journal of Intelligent &amp; Robotic Systems
10.1007/s10846-014-0058-1,Dead-Reckoning Scheme for Wheeled Mobile Robots Moving on Curved Surfaces,Jae-Hee Kim and Jae-Cheol Lee,2015,10,Journal of Intelligent &amp; Robotic Systems
10.1007/s10846-006-9125-6,Knowledge-based Intelligent Diagnosis of Ground Robot Collision with Non Detectable Obstacles,José M. Alonso and Luis Magdalena and Serge Guillaume and Miguel A. Sotelo and Luis M. Bergasa and Manuel Ocaña and Ramón Flores,2007,16,Journal of Intelligent and Robotic Systems
10.1007/s10846-017-0700-9,Development and Experimental Tests of a ROS Multi-agent Structure for Autonomous Surface Vehicles,Giuseppe Conte and David Scaradozzi and Daniele Mannocchi and Paolo Raspa and Luca Panebianco and Laura Screpanti,2018,10,Journal of Intelligent &amp; Robotic Systems
10.1023/a:1012004123331,n.m.,Yoshimasa Yanagihara and Sinyo Muto and Takao Kakizaki,2001,2,Journal of Intelligent and Robotic Systems
10.1007/s10846-007-9135-z,Precise Positioning of Binocular Eye-to-Hand Robotic Manipulators,Wen-Chung Chang,2007,19,Journal of Intelligent and Robotic Systems
10.1023/b:jint.0000004972.84871.b5,Robotic Manipulators State Observation Via One-Time Gain Switching,ElSayed M. ElBeheiry and Hoda A. ElMaraghy,2003,9,Journal of Intelligent and Robotic Systems
10.1007/s10846-022-01586-4,Improving Object Grasp Performance via Transformer-Based Sparse Shape Completion,Wenkai Chen and Hongzhuo Liang and Zhaopeng Chen and Fuchun Sun and Jianwei Zhang,2022,2,Journal of Intelligent &amp; Robotic Systems
10.1007/s10846-021-01550-8,Development and Validation of a Robotic System Combining Mobile Wheelchair and Lower Extremity Exoskeleton,Yi Long and Yajun Peng,2022,4,Journal of Intelligent &amp; Robotic Systems
10.1007/s10846-021-01535-7,Passive Global Localisation of Mobile Robot via 2D Fourier-Mellin Invariant Matching,Alexandros Filotheou and Anastasios Tzitzis and Emmanouil Tsardoulias and Antonis Dimitriou and Andreas Symeonidis and George Sergiadis and Loukas Petrou,2022,1,Journal of Intelligent &amp; Robotic Systems
10.1007/s10846-013-9954-z,A Review on Fault Diagnosis and Fault Tolerant Control Methods for Single-rotor Aerial Vehicles,Xin Qi and Juntong Qi and Didier Theilliol and Youmin Zhang and Jianda Han and Dalei Song and ChunSheng Hua,2014,48,Journal of Intelligent &amp; Robotic Systems
10.1007/s10846-017-0516-7,Multi-agent Rapidly-exploring Pseudo-random Tree,Armando Alves Neto and Douglas G. Macharet and Mario F. M. Campos,2018,13,Journal of Intelligent &amp; Robotic Systems
10.1007/s10846-021-01533-9,AUV Path Planning Based on Differential Evolution with Environment Prediction,Jiaxin Zhang and Meiqin Liu and Senlin Zhang and Ronghao Zheng,2022,2,Journal of Intelligent &amp; Robotic Systems
10.1007/s10846-018-0807-7,A Vision-Based Navigation System for Perching Aircraft,D. M. K. K. Venkateswara Rao and Wu Yanhua,2019,2,Journal of Intelligent &amp; Robotic Systems
10.1007/s10846-022-01785-z,Model-based Force Control of a Tendon-Sheath Actuated Slender Gripper Without Output Feedback,Qi Zhang and Donghua Shen and Mengqian Tian and Xingsong Wang,2022,0,Journal of Intelligent &amp; Robotic Systems
10.1023/a:1014286327294,n.m.,Sang-Ho Lee and Chong-Won Lee,2001,13,Journal of Intelligent and Robotic Systems
10.1007/s10846-006-9087-8,A Ground Experiment System of Free-floating Robot For Capturing Space Target,Wenfu Xu and Bin Liang and Yangsheng Xu and Cheng Li and Wenyi Qiang,2007,51,Journal of Intelligent and Robotic Systems
10.1007/s10846-021-01372-8,"HMDCS-UV: A concept study of Hybrid Monitoring, Detection and Cleaning System for Unmanned Vehicles",Salima Bella and Ghalem Belalem and Assia Belbachir and Hichem Benfriha,2021,2,Journal of Intelligent &amp; Robotic Systems
10.1023/a:1016307502887,n.m.,Raffaele Di Gregorio and Vincenzo Parenti-Castelli,2002,4,Journal of Intelligent and Robotic Systems
10.1007/s10846-012-9763-9,Closed-Curve Path Tracking for Decentralized Systems of Multiple Mobile Robots,Lorenzo Sabattini and Cristian Secchi and Cesare Fantuzzi,2013,16,Journal of Intelligent &amp; Robotic Systems
