DOI,Título,Autores,Año,Citas,Revista
10.1049/iet-bmt.2012.0056,Improving tactical biometric systems through the application of systems engineering,Kelly N. Faddis and James R. Matey and Jerrell Stracener,2013,4,IET Biometrics
10.1049/bme2.v4.1,n.m.,,2015,0,IET Biometrics
10.1049/iet-bmt.2019.0001,Face recognition: a novel multi‐level taxonomy based survey,Alireza Sepas‐Moghaddam and Fernando M. Pereira and Paulo Lobato Correia,2020,21,IET Biometrics
10.1049/bme2.12021,Face morphing detection in the presence of printing/scanning and heterogeneous image sources,Matteo Ferrara and Annalisa Franco and Davide Maltoni,2021,11,IET Biometrics
10.1049/iet-bmt.2015.0035,Review of key‐binding‐based biometric data protection schemes,Debanjan Sadhya and Sanjay Kumar Singh and Bodhi Chakraborty,2016,11,IET Biometrics
10.1049/iet-bmt.2018.5033,Application of MEEMD in post‐processing of dimensionality reduction methods for face recognition,Abdelghafour Abbad and Omar Elharrouss and Khalid Abbad and Hamid Tairi,2019,10,IET Biometrics
10.1049/iet-bmt.2017.0081,Neural class‐specific regression for face verification,Guanqun Cao and Alexandros Iosifidis and Moncef Gabbouj,2018,2,IET Biometrics
10.1049/iet-bmt.2016.0198,Person re‐identification based on pose angle estimation and multi‐feature extraction,Suruliandi Andavar and Poongothai Elango,2018,4,IET Biometrics
10.1049/iet-bmt.2017.0209,Domain adaptation for ear recognition using deep convolutional neural networks,Fevziye Irem Eyiokur and Dogucan Yaman and Hazım Kemal Ekenel,2018,44,IET Biometrics
10.1049/iet-bmt.2018.5146,Iris super‐resolution using CNNs: is photo‐realism important to iris recognition?,Eduardo Ribeiro and Andreas Uhl and Fernando Alonso‐Fernandez,2019,15,IET Biometrics
10.1049/bme2.12088,Pixel‐wise supervision for presentation attack detection on identity document cards,Raghavendra Mudgalgundurao and Patrick Schuch and Kiran Raja and Raghavendra Ramachandra and Naser Damer,2022,0,IET Biometrics
10.1049/bme2.12095,Towards understanding the character of quality sampling in deep learning face recognition,Iurii Medvedev and João Tremoço and Beatriz Mano and Luís Espírito Santo and Nuno Gonçalves,2022,0,IET Biometrics
10.1049/iet-bmt.2018.5059,Biologically inspired makeup detection system with application in face recognition,Sanaz Rasti and Mehran Yazdi and Mohammad Ali Masnadi‐Shirazi,2018,6,IET Biometrics
10.1049/iet-bmt.2014.0024,Off‐line signature verification: upper and lower envelope shape analysis using chord moments,Medam Manoj Kumar and Niladri Bihari Puhan,2014,30,IET Biometrics
10.1049/iet-bmt.2017.0128,Fast and efficient minutia‐based palmprint matching,Hossein Soleimani and Mohsen Ahmadi,2018,3,IET Biometrics
10.1049/bme2.v6.2,n.m.,,2017,0,IET Biometrics
10.1049/iet-bmt.2019.0206,Face morph detection for unknown morphing algorithms and image sources: a multi‐scale block local binary pattern fusion approach,Ulrich Scherhag and Jonas Kunze and Christian Rathgeb and Christoph Busch,2020,10,IET Biometrics
10.1049/iet-bmt.2012.0049,Efficient person authentication based on multi‐level fusion of ear scores,Latha Lakshmanan,2013,12,IET Biometrics
10.1049/bme2.v3.3,n.m.,,2014,0,IET Biometrics
10.1049/bme2.v6.1,n.m.,,2017,0,IET Biometrics
10.1049/bme2.12059,A biometric‐based verification system for handwritten image‐based signatures using audio to image matching,Abdulaziz Almehmadi,2022,0,IET Biometrics
10.1049/bme2.12067,Corresponding keypoint constrained sparse representation three‐dimensional ear recognition via one sample per person,Qinping Zhu and Zhichun Mu and Li Yuan,2022,0,IET Biometrics
10.1049/iet-bmt.2011.0011,Grid-based feature distributions for off-line signature verification,K. Tselios and E.N. Zois and E. Siores and A. Nassiopoulos and G. Economou,2012,11,IET Biometrics
10.1049/iet-bmt.2014.0059,Method for using visible ocular vasculature for mobile biometrics,Vikas Gottemukkula and Sashi Saripalle and Sriram P. Tankasala and Reza Derakhshani,2016,13,IET Biometrics
10.1049/bme2.v7.1,n.m.,,2018,1,IET Biometrics
10.1049/iet-bmt.2018.5126,Intrusion detection using mouse dynamics,Margit Antal and Elöd Egyed‐Zsigmond,2019,29,IET Biometrics
10.1049/bme2.v8.3,n.m.,,2019,0,IET Biometrics
10.1049/iet-bmt.2018.5067,Biometric ontology for semantic biometric‐as‐a‐service (BaaS) applications: a border security use case,Alper Kanak,2018,4,IET Biometrics
10.1049/iet-bmt.2014.0018,Age‐invariant face recognition system using combined shape and texture features,Amal Seralkhatem Osman Ali and Vijanth Sagayan and Aamir Malik Saeed and Hassan Ameen and Azrina Aziz,2015,11,IET Biometrics
10.1049/iet-bmt.2015.0036,Face reconstruction from image sequences for forensic face comparison,Chris van Dam and Raymond Veldhuis and Luuk Spreeuwers,2016,3,IET Biometrics
10.1049/iet-bmt.2012.0043,Cascaded multimodal biometric recognition framework,Asim Baig and Ahmed Bouridane and Fatih Kurugollu and Badr Albesher,2014,8,IET Biometrics
10.1049/iet-bmt.2020.0178,Editorial: Keeping identity in times of change,Paulo Lobato Correia and Xudong Jiang,2020,0,IET Biometrics
10.1049/bme2.v4.3,n.m.,,2015,0,IET Biometrics
10.1049/bme2.v9.6,n.m.,,2020,0,IET Biometrics
10.1049/iet-bmt.2014.0043,Personal identification from degraded and incomplete high resolution palmprints,Lúcia Carreira and Sanchit Singh and Paulo Lobato Correia and Luís Ducla Soares,2015,4,IET Biometrics
10.1049/bme2.v3.2,n.m.,,2014,0,IET Biometrics
10.1049/bme2.v11.6,n.m.,,2022,0,IET Biometrics
10.1049/bme2.12103,A robust covariate‐invariant gait recognition based on pose features,Anubha Parashar and Apoorva Parashar and Rajveer Singh Shekhawat,2022,0,IET Biometrics
10.1049/iet-bmt.2019.0169,BMIAE: blockchain‐based multi‐instance Iris authentication using additive ElGamal homomorphic encryption,Morampudi Mahesh Kumar and Munaga V. N. K. Prasad and U.S.N. Raju,2020,17,IET Biometrics
10.1049/bme2.12002,Cross‐ethnicity face anti‐spoofing recognition challenge: A review,Ajian Liu and Xuan Li and Jun Wan and Yanyan Liang and Sergio Escalera and Hugo Jair Escalante and Meysam Madadi and Yi Jin and Zhuoyuan Wu and Xiaogang Yu and Zichang Tan and Qi Yuan and Ruikun Yang and Benjia Zhou and Guodong Guo and Stan Z. Li,2021,14,IET Biometrics
10.1049/bme2.12109,Efficient ear alignment using a two‐stack hourglass network,Anja Hrovatič and Peter Peer and Vitomir Štruc and Žiga Emeršič,2023,0,IET Biometrics
10.1049/iet-bmt.2019.0081,Automated cleaning of identity label noise in a large face dataset with quality control,Mohamad Al Jazaery and Guodong Guo,2020,1,IET Biometrics
10.1049/bme2.v12.1,n.m.,,2023,0,IET Biometrics
10.1049/iet-bmt.2015.0043,IREX VI: mixed‐effects longitudinal models for iris ageing: response to Bowyer and Ortiz,Patrick Grother and James R. Matey and George W. Quinn,2015,7,IET Biometrics
10.1049/iet-bmt.2016.0076,Multi‐frame super‐resolution for long range captured iris polar image,Anand Deshpande and Prashant Patavardhan,2017,9,IET Biometrics
10.1049/bme2.v8.6,n.m.,,2019,0,IET Biometrics
10.1049/iet-bmt.2015.0024,Biometric authentication system using retinal vessel pattern and geometric hashing,Alauddin Bhuiyan and Akter Hussain and Ajmal Mian and Tien Y. Wong and Kotagiri Ramamohanarao and Yogesan Kanagasingam,2017,3,IET Biometrics
10.1049/iet-bmt.2018.5008,Low‐resolution face recognition and the importance of proper alignment,Yuxi Peng and Luuk J. Spreeuwers and Raymond N.J. Veldhuis,2019,5,IET Biometrics
10.1049/iet-bmt.2020.0031,Two‐tiered face verification with low‐memory footprint for mobile devices,Rafael Padilha and Fernanda A. Andaló and Gabriel Bertocco and Waldir R. Almeida and William Dias and Thiago Resek and Ricardo da S. Torres and Jacques Wainer and Anderson Rocha,2020,3,IET Biometrics
10.1049/bme2.12074,Recognition of human Iris for biometric identification using Daugman’s method,Reend Tawfik Mohammed and Harleen Kaur and Bhavya Alankar and Ritu Chauhan,2022,0,IET Biometrics
10.1049/bme2.12089,25th ICPR—Real‐time Visual Surveillance as‐a‐Service (VSaaS) for smart security solutions,Michele Nappi and Hugo Proença and Guodong Guo and Sambit Bakshi,2022,0,IET Biometrics
10.1049/bme2.v11.4,n.m.,,2022,0,IET Biometrics
10.1049/iet-bmt.2016.0169,Predictive biometrics: a review and analysis of predicting personal characteristics from biometric data,Michael Fairhurst and Cheng Li and Márjory Da Costa‐Abreu,2017,10,IET Biometrics
10.1049/bme2.12057,A response to the European Data Protection Supervisor ‘Misunderstandings in Biometrics’ by the European Association for Biometrics,Christoph Busch and Adam Czajka and Farzin Deravi and Pawel Drozdowski and Marta Gomez‐Barrero and Georg Hasse and Olaf Henniger and Els Kindt and Jascha Kolberg and Alexander Nouak and Kiran Raja and Raghavendra Ramachandra and Christian Rathgeb and Jean Salomon and Raymond Veldhuis,2022,0,IET Biometrics
10.1049/bme2.12044,Extended evaluation of the effect of real and simulated masks on face recognition performance,Naser Damer and Fadi Boutros and Marius Süßmilch and Florian Kirchbuchner and Arjan Kuijper,2021,22,IET Biometrics
10.1049/bme2.12001,A multimodal retina‐iris biometric system using the Levenshtein distance for spatial feature comparison,Vincenzo Conti and Leonardo Rundo and Carmelo Militello and Valerio Mario Salerno and Salvatore Vitabile and Sabato Marco Siniscalchi,2021,4,IET Biometrics
10.1049/iet-bmt.2017.0208,Unconstrained ear recognition using deep neural networks,Samuel Dodge and Jinane Mounsef and Lina Karam,2018,50,IET Biometrics
10.1049/iet-bmt.2019.0015,Human forehead recognition: a novel biometric modality based on near‐infrared laser backscattering feature image using deep transfer learning,Jirapong Manit and Luise Preuße and Achim Schweikard and Floris Ernst,2020,3,IET Biometrics
10.1049/iet-bmt.2013.0014,Individual identification based on chaotic electrocardiogram signals during muscular exercise,Shyan‐Lung Lin and Ching‐Kun Chen and Chun‐Liang Lin and Wen‐Chan Yang and Cheng‐Tang Chiang,2014,38,IET Biometrics
10.1049/bme2.v4.4,n.m.,,2015,0,IET Biometrics
10.1049/iet-bmt.2018.5134,Effect of face and ocular multimodal biometric systems on gender classification,Maryam Eskandari and Omid Sharifi,2019,10,IET Biometrics
10.1049/iet-bmt.2018.5012,Masked SIFT with align‐based refinement for contactless palmprint recognition,Ahmed S. ELSayed and Hala M. Ebeid and Mohamed I. Roushdy and Zaki T. Fayed,2019,4,IET Biometrics
10.1049/iet-bmt.2013.0009,Modern statistical and philosophical framework for uncertainty assessment in biometric performance testing,James L. Wayman and Antonio Possolo and Anthony J. Mansfield,2013,3,IET Biometrics
10.1049/iet-bmt.2017.0117,Label propagation approach for predicting missing biographic labels in face‐based biometric records,Thomas Swearingen and Arun Ross,2018,3,IET Biometrics
10.1049/bme2.12053,Unknown presentation attack detection against rational attackers,Ali Khodabakhsh and Zahid Akhtar,2021,2,IET Biometrics
10.1049/iet-bmt.2018.5066,Deep finger texture learning for verifying people,Raid R. Omar and Tingting Han and Saadoon A. M. Al‐Sumaidaee and Taolue Chen,2019,13,IET Biometrics
10.1049/iet-bmt.2016.0090,Robust feature extraction and salvage schemes for finger texture based biometrics,Raid Rafi Omar Al‐Nima and Satnam S. Dlay and Saadoon A.M. Al‐Sumaidaee and Wai Lok Woo and Jonathon A. Chambers,2017,12,IET Biometrics
10.1049/iet-bmt.2011.0013,Comprehensive analysis of spectral minutiae for vein pattern recognition,D. Hartung and M. Aastrup Olsen and H. Xu and H. Thanh Nguyen and C. Busch,2012,37,IET Biometrics
10.1049/iet-bmt.2017.0007,Bloom filter‐based search structures for indexing and retrieving iris‐codes,Pawel Drozdowski and Christian Rathgeb and Christoph Busch,2018,13,IET Biometrics
10.1049/iet-bmt.2017.0130,Robust partitioning and indexing for iris biometric database based on local features,Emad Taha Khalaf and Muamer N. Mohammad and Kohbalan Moorthy,2018,8,IET Biometrics
10.1049/iet-bmt.2019.0017,Universal fingerprint minutiae extractor using convolutional neural networks,Van Huan Nguyen and Jinsong Liu and Thi Hai Binh Nguyen and Hakil Kim,2020,6,IET Biometrics
10.1049/iet-bmt.2015.0017,Authentic mobile‐biometric signature verification system,Farhana Javed Zareen and Suraiya Jabin,2016,18,IET Biometrics
10.1049/iet-bmt.2016.0079,Backward face ageing model (B‐FAM) for digital face image rejuvenation,Elham Farazdaghi and Amine Nait‐Ali,2017,6,IET Biometrics
10.1049/iet-bmt.2013.0016,Off‐line verification technique for Hindi signatures,Srikanta Pal and Umapada Pal and Michael Blumenstein,2013,13,IET Biometrics
10.1049/iet-bmt.2016.0010,Multi‐script versus single‐script scenarios in automatic off‐line signature verification,Abhijit Das and Miguel A. Ferrer and Umapada Pal and Srikanta Pal and Moises Diaz and Michael Blumenstein,2016,16,IET Biometrics
10.1049/iet-bmt.2016.0119,Automatic speaker verification on narrowband and wideband lossy coded clean speech,Roman Jarina and Jozef Polacký and Peter Počta and Michal Chmulík,2017,11,IET Biometrics
10.1049/iet-bmt.2017.0077,Face spoofing detection based on colour distortions,Taiamiti Edmunds and Alice Caplier,2018,9,IET Biometrics
10.1049/iet-bmt.2012.0011,Framework for managing ageing effects in signature biometrics,M. Erbilek and M. Fairhurst,2012,16,IET Biometrics
10.1049/iet-bmt.2017.0161,RANSAC lens boundary feature based kernel SVM for transparent contact lens detection,Mohit Kumar and Niladri B. Puhan,2019,7,IET Biometrics
10.1049/iet-bmt.2019.0034,Review of palm vein recognition,Wei Wu and Stephen John Elliott and Sen Lin and Shenshen Sun and Yandong Tang,2020,21,IET Biometrics
10.1049/iet-bmt.2016.0160,ForenFace: a unique annotated forensic facial image dataset and toolset,Chris G. Zeinstra and Raymond N.J. Veldhuis and Luuk J. Spreeuwers and Arnout C.C. Ruifrok and Didier Meuwly,2017,6,IET Biometrics
10.1049/iet-bmt.2016.0176,Gait‐based human age classification using a silhouette model,Mansouri Nabila and Aouled Issa Mohammed and Ben Jemaa Yousra,2018,20,IET Biometrics
