DOI,Título,Autores,Año,Citas,Revista
10.1017/s1351324905003943,Automated extraction of Tree-Adjoining Grammars from treebanks,JOHN CHEN and SRINIVAS BANGALORE and K. VIJAY-SHANKER,2006,8,Natural Language Engineering
10.1017/s1351324902002942,Robust methods in analysis of natural language data,AFZAL BALLIM and VINCENZO PALLOTTA,2002,0,Natural Language Engineering
10.1017/s1351324916000103,Preface,REINHARD RAPP and SERGE SHAROFF and PIERRE ZWEIGENBAUM,2016,0,Natural Language Engineering
10.1017/s1351324904213432,Spotting and Discovering Terms through Natural Language Processing by Christian Jacquemin. The MIT Press. 2001. ISBN 0-262-10085-1. 36.50. 378 pages,John I. Tait,2004,0,Natural Language Engineering
10.1017/s1351324911000210,Exploring patterns in dictionary definitions for synonym extraction,TONG WANG and GRAEME HIRST,2012,7,Natural Language Engineering
10.1017/s1351324901002601,Natural language interface to video database,T. R. GAYATRI and S. RAMAN,2001,1,Natural Language Engineering
10.1017/s1351324919000482,NLE volume 25 issue 5 Cover and Back matter,,2019,0,Natural Language Engineering
10.1017/s135132491500025x,NLE volume 21 issue 4 Cover and Back matter,,2015,0,Natural Language Engineering
10.1017/s1351324921000255,NLE volume 27 issue 5 Cover and Back matter,,2021,0,Natural Language Engineering
10.1017/s1351324915000376,Mapping Arabic WordNet synsets to Wikipedia articles using monolingual and bilingual features,ABDULGABBAR SAIF and MOHD JUZAIDDIN AB AZIZ and NAZLIA OMAR,2017,5,Natural Language Engineering
10.1017/s1351324914000059,NLE volume 20 issue 3 Cover and Back matter,,2014,0,Natural Language Engineering
10.1017/s1351324918000086,From image to language and back again,A. BELZ and T.L. BERG and L. YU,2018,0,Natural Language Engineering
10.1017/s1351324913000296,Densification: Semantic document analysis using Wikipedia,IUSTIN DORNESCU and CONSTANTIN ORĂSAN,2014,2,Natural Language Engineering
10.1017/s1351324920000388,Focus of negation: Its identification in Spanish,Mariona Taulé and Montserrat Nofre and Mónica González and Maria Antònia Martí,2021,5,Natural Language Engineering
10.1017/s1351324917000158,Dropped personal pronoun recovery in Chinese SMS,CHRIS GIANNELLA and RANSOM WINDER and STACY PETERSEN,2017,4,Natural Language Engineering
10.1017/s1351324903213292,"Jean-Claude Junqa and Gertjan van Noord, editors. Robustness in Language and Speech Technology. Kluwer Academic Publishers. 2001. ISBN 0-7923-6790-1 Price $100 (hardback). x + 269 pages",Miles Osborne,2003,0,Natural Language Engineering
10.1017/s1351324913000077,Karen Spärck Jones Award – Nominations for the 2013 award invited,John Tait,2013,0,Natural Language Engineering
10.1017/s1351324905223720,"Ali Farghlay, editor. Handbook for Language Engineers (CSLI Lecture Notes, No. 164). CSLI Publications, Stanford, California. ISBN 1-57586-395-2 £17.50/$25 (paperback), 1-57586-390-0 £44/$62.50 (hardback). xi + 422 pages",Mark Stevenson,2005,0,Natural Language Engineering
10.1017/s135132492200050x,Parameter-efficient feature-based transfer for paraphrase identification,Xiaodong Liu and Rafal Rzepka and Kenji Araki,2022,0,Natural Language Engineering
10.1017/s1351324910000318,Assessing user simulation for dialog systems using human judges and automatic evaluation measures,HUA AI and DIANE LITMAN,2011,1,Natural Language Engineering
