DOI,Título,Autores,Año,Citas,Revista
10.1016/s0921-8890(09)00184-5,Editorial Board,,2010,0,Robotics and Autonomous Systems
10.1016/s0921-8890(02)00333-0,Calendar,,2002,0,Robotics and Autonomous Systems
10.1016/j.robot.2017.02.002,Special Issue on New Research Frontiers for Intelligent Autonomous Systems,Tamio Arai and Maria Gini and Enrico Pagello,2017,0,Robotics and Autonomous Systems
10.1016/s0921-8890(06)00072-8,Editorial Board,,2006,0,Robotics and Autonomous Systems
10.1016/s0921-8890(20)30414-0,Editorial Board,,2020,0,Robotics and Autonomous Systems
10.1016/j.robot.2010.02.006,Omnidirectional robot vision,Emanuele Menegatti and Tomas Pajdla,2010,1,Robotics and Autonomous Systems
10.1016/s0921-8890(00)00076-2,Index,,2000,0,Robotics and Autonomous Systems
10.1016/s0921-8890(01)00132-4,CONTENTS VOLUME,,2001,0,Robotics and Autonomous Systems
10.1016/j.robot.2010.09.001,Intelligent robotics and neuroscience,J.M. Ferrández and F. de la Paz and J. de Lope,2010,3,Robotics and Autonomous Systems
10.1016/j.robot.2020.103497,Coupling humanoid walking pattern generation and visual constraint feedback for pose-regulation and visual path-following,Noé G. Aldana-Murillo and Luis Sandoval and Jean-Bernard Hayet and Claudia Esteves and Hector M. Becerra,2020,2,Robotics and Autonomous Systems
10.1016/j.robot.2009.07.018,Global indoor self-localization based on the ambient magnetic field,Janne Haverinen and Anssi Kemppainen,2009,178,Robotics and Autonomous Systems
10.1016/j.robot.2014.03.022,A distributed perception infrastructure for robot assisted living,Stefano Ghidoni and Salvatore M. Anzalone and Matteo Munaro and Stefano Michieletto and Emanuele Menegatti,2014,9,Robotics and Autonomous Systems
10.1016/s0921-8890(00)00096-8,Fuzzy control to drive car-like vehicles,Th. Fraichard and Ph. Garnier,2001,67,Robotics and Autonomous Systems
10.1016/j.robot.2006.02.008,Projecting registration error for accurate registration of overlapping range images,Yonghuai Liu and Baogang Wei and Longzhuang Li and Hong Zhou,2006,4,Robotics and Autonomous Systems
10.1016/s0921-8890(10)00043-6,Editorial Board,,2010,0,Robotics and Autonomous Systems
10.1016/j.robot.2011.12.008,"Design and testing of a 5-degrees-of-freedom, large working range micropositioning stage",N. Scuor and P. Gallina,2012,3,Robotics and Autonomous Systems
10.1016/s0921-8890(02)00228-2,Contents volume,,2002,0,Robotics and Autonomous Systems
10.1016/j.robot.2012.10.013,Deploying a modeling framework for reusable robot behavior to enable informed strategies for domestic service robots,Frederic Siepmann and Leon Ziegler and Marco Kortkamp and Sven Wachsmuth,2014,7,Robotics and Autonomous Systems
10.1016/s0921-8890(03)00104-0,Calendar,,2003,0,Robotics and Autonomous Systems
10.1016/j.robot.2015.03.006,Emerging spatial competences: From machine perception to sensorimotor intelligence,Agostino Gibaldi and Silvio P. Sabatini and Sylvain Argentieri and Zhengping Ji,2015,2,Robotics and Autonomous Systems
10.1016/s0921-8890(03)00033-2,Contents Volume 42,,2003,0,Robotics and Autonomous Systems
10.1016/j.robot.2004.10.005,Range estimation on a robot using neuromorphic motion sensors,Lukas Reichel and David Liechti and Karl Presser and Shih-Chii Liu,2005,5,Robotics and Autonomous Systems
10.1016/s0921-8890(99)00102-5,Special Issue on Human–Robot Interaction,Hisato Kobayashi,2000,2,Robotics and Autonomous Systems
10.1016/j.robot.2014.05.005,An H∞ loopshaping approach for bio-inspired reflexive visual navigation in three-dimensional urban environments,Jishnu Keshavan and J. Sean Humbert,2014,2,Robotics and Autonomous Systems
