DOI,Título,Autores,Año,Citas,Revista
10.1007/s11023-010-9178-y,"Alva Noë: Out of Our Heads: Why You are Not Your Brain, and Other Lessons From the Biology of Consciousness",Andreas Elpidorou,2010,1,Minds and Machines
10.1007/s11023-009-9171-5,Beyond Mind: How Brains Make up Artificial Cognitive Systems,Lorenzo Magnani,2009,2,Minds and Machines
10.1007/s11023-010-9213-z,"Yes, She Was!",William J. Rapaport,2011,3,Minds and Machines
10.1007/s11023-010-9179-x,"Is Knowledge a Duty? Yes, It Is, and We Also Have to “Respect People As Things”, At Least in Our Technological World: Response to Bernd Carsten Stahl’s Review of Morality in a Technological World: Knowledge as Duty",Lorenzo Magnani,2010,2,Minds and Machines
10.1023/a:1013738831686,n.m.,Michael Kary and Martin Mahner,2002,7,Minds and Machines
10.1023/b:mind.0000035454.36558.55,Off-Loading Memory to the Environment: A Quantitative Example,John Case,2004,0,Minds and Machines
10.1007/s11023-012-9271-5,Computationalism: Still the Only Game in Town,David Davenport,2012,6,Minds and Machines
10.1023/a:1013741418638,n.m.,Susan G. Sterrett,2002,3,Minds and Machines
10.1023/a:1008319905997,n.m.,Lawrence A. Shapiro,2000,0,Minds and Machines
10.1007/s11023-019-09495-6,The Civic Role of Online Service Providers,Mariarosaria Taddeo,2019,2,Minds and Machines
10.1023/a:1017538910445,n.m.,Kenneth Aizawa,2001,0,Minds and Machines
10.1023/b:mind.0000022013.97074.89,Call for Papers: Daniel Dennett and the Computational Turn,,2004,0,Minds and Machines
10.1023/a:1008317632092,n.m.,Larry Hauser,2000,0,Minds and Machines
10.1007/s11023-014-9351-9,Cognitive Representation of a Complex Motor Action Executed by Different Motor Systems,Heiko Lex and Christoph Schütz and Andreas Knoblauch and Thomas Schack,2015,5,Minds and Machines
10.1007/s11023-022-09597-8,Minds and Machines Special Issue: Machine Learning: Prediction Without Explanation?,F. J. Boge and P. Grünke and R. Hillerbrand,2022,0,Minds and Machines
10.1023/a:1026474313707,n.m.,Norman R. Gall,2000,0,Minds and Machines
10.1007/s11023-006-9017-3,Dennett’s Overlooked Originality,David Beisecker,2006,1,Minds and Machines
10.1007/s11023-018-9466-5,Does Kripke’s Argument Against Functionalism Undermine the Standard View of What Computers Are?,Jeff Buechner,2018,3,Minds and Machines
10.1007/s11023-005-2622-8,"Book Reviews - Dean Keith Simonton, Creativity in Science: Chance, Logic, Genius, and Zeitgeist, Cambridge: Cambridge University Press, 2004, xv + 216, $21.99, ISBN 0-521-83579-8 and 0-521-54369-X.",Morton L. Schagrin,2005,0,Minds and Machines
10.1023/a:1011237306312,n.m.,Michael R.W. Dawson and C. Darren Piercey,2001,8,Minds and Machines
10.1007/s11023-023-09621-5,Three Early Formal Approaches to the Verification of Concurrent Programs,Cliff B. Jones,2023,0,Minds and Machines
10.1023/a:1015638814511,n.m.,Jeremy Seligman,2002,2,Minds and Machines
10.1023/a:1011855915651,n.m.,Matthias Scheutz,2001,30,Minds and Machines
10.1007/s11023-011-9245-z,Turing Interrogative Games,Paweł Łupkowski and Andrzej Wiśniewski,2011,0,Minds and Machines
10.1007/s11023-010-9217-8,Hybrid Extensional Prototype Compositionality,Jussi Jylkkä,2011,1,Minds and Machines
10.1007/s11023-006-9010-x,Daniel Dennett and the computational turn,Jon Dorbolo,2006,0,Minds and Machines
10.1007/s11023-009-9147-5,"Lorenzo Magnani, Morality in a Technological World: Knowledge as Duty",Bernd Carsten Stahl,2009,0,Minds and Machines
10.1007/s11023-018-9471-8,The Role of Observers in Computations,Peter Leupold,2018,0,Minds and Machines
10.1023/a:1024162303279,n.m.,Luca Spalazzi,2003,1,Minds and Machines
10.1007/s11023-013-9326-2,Information Dynamics,Amos Golan,2014,2,Minds and Machines
10.1007/s11023-005-4734-6,Of Robots and Believing,C.T.A. Schmidt,2005,4,Minds and Machines
10.1023/a:1011219313606,n.m.,William G. Lycan,2001,3,Minds and Machines
10.1007/s11023-015-9384-8,How Sensorimotor Interactions Enable Sentence Imitation,Tzu-Wei Hung,2015,1,Minds and Machines
10.1023/a:1017487627714,n.m.,,2002,0,Minds and Machines
10.1007/s11023-012-9274-2,"Hitoshi Iba, Yoshihiko Hasegawa, and Topon Kumar Paul: Applied Genetic Programming and Machine Learning",Osman Hassab Elgawi,2012,0,Minds and Machines
10.1007/s11023-009-9143-9,"Uriah Kriegel and Kenneth Williford (eds), Self-Representational Approaches to Consciousness",Jason Ford,2009,0,Minds and Machines
10.1023/a:1017599000794,n.m.,Yao-Tung Hsu and Tzung-Pei Hong and Shian-Shyong Tseng,2001,0,Minds and Machines
10.1007/s11023-013-9313-7,"Charles O. Nussbaum: The Musical Representation—Meaning, Ontology, and Emotion",Jordi Vallverdú,2013,1,Minds and Machines
10.1023/a:1026547123068,n.m.,Selmer Bringsjord,2000,2,Minds and Machines
10.1007/s11023-011-9248-9,Some Philosophical Issues in Computer Science,Amnon H. Eden,2011,0,Minds and Machines
10.1007/s11023-015-9376-8,Joëlle Proust: The Philosophy of Metacognition: Mental Agency and Self-Awareness,Santiago Arango-Muñoz,2015,0,Minds and Machines
10.1023/b:mind.0000035500.35700.12,Book Review: The MIT Encyclopedia of the Cognitive Sciences,Cameron Shelley,2004,0,Minds and Machines
10.1007/s11023-010-9203-1,Are Turing Machines Platonists? Inferentialism and the Computational Theory of Mind,Jon Cogburn and Jason Megil,2010,2,Minds and Machines
10.1007/s11023-007-9059-1,The Philosophy of Computer Science: Introduction to the Special Issue,Raymond Turner and Amnon H. Eden,2007,7,Minds and Machines
10.1007/s11023-005-9002-2,Book Reviews,LUCA SPALAZZI,2005,0,Minds and Machines
10.1023/a:1011214808628,n.m.,Sean Zdenek,2001,6,Minds and Machines
10.1007/s11023-005-2623-7,"Book Reviews - Tim Crane, The Mechanical Mind, 2nd edition, London and New York: Routledge, 2003, xi + 259, $22.95, ISBN 0-415-29030-9 (hardback), 0-415-29031-7 (paperback).",Jonathan Knowles,2005,0,Minds and Machines
10.1023/a:1016135222788,n.m.,David Cole,2002,0,Minds and Machines
10.1007/bf03216238,"What Makes Us Think?: A Neuroscientist and a Philosopher Argue about Ethics, Human Nature, and the Brain",Kenneth Williford,2005,0,Minds and Machines
10.1023/a:1011851814743,n.m.,John Symons,2001,1,Minds and Machines
10.1007/s11023-006-9032-4,"Homogeneity, selection, and the faithfulness condition",Daniel Steel,2006,16,Minds and Machines
10.1007/s11023-009-9167-1,Compressed Environments: Unbounded Optimizers Should Sometimes Ignore Information,Nathan Berg and Ulrich Hoffrage,2010,1,Minds and Machines
10.1007/s11023-008-9097-3,The Metaphysical Character of the Criticisms Raised Against the Use of Probability for Dealing with Uncertainty in Artificial Intelligence,Carlotta Piscopo and Mauro Birattari,2008,2,Minds and Machines
10.1023/a:1013740214379,n.m.,Berit Brogaard,2002,2,Minds and Machines
10.1007/s11023-010-9191-1,Varieties of Justification in Machine Learning,David Corfield,2010,9,Minds and Machines
10.1007/s11023-014-9338-6,Jakob Hohwy: The Predictive Mind,Wanja Wiese,2014,3,Minds and Machines
10.1007/s11023-021-09559-6,Are Generative Models Structural Representations?,Marco Facchin,2021,1,Minds and Machines
10.1023/a:1026296600182,n.m.,Johan van Benthem,2003,12,Minds and Machines
10.1007/s11023-008-9109-3,"David Smith and Amie Thomasson, editors, Phenomenology and Philosophy of Mind",Manuel Bremer,2008,0,Minds and Machines
10.1023/a:1011876818541,n.m.,Edmund M.A. Ronald and Moshe Sipper,2001,1,Minds and Machines
10.1023/a:1008309729102,n.m.,Diego Marconi,2000,0,Minds and Machines
10.1007/s11023-007-9084-0,A Quantum Theory of Consciousness,Shan Gao,2008,5,Minds and Machines
10.1007/s11023-018-9481-6,Grounds for Trust: Essential Epistemic Opacity and Computational Reliabilism,Juan M. Durán and Nico Formanek,2018,33,Minds and Machines
