DOI,Título,Autores,Año,Citas,Revista
10.1080/09540090500177471,The emergence of language: neural and adaptive agent models,Angelo Cangelosi,2005,5,Connection Science
10.1080/09540091.2017.1310183,Why robots should not be delegated with the decision to kill,Noel Sharkey,2017,9,Connection Science
10.1080/09540091.2010.505976,Categorisation through evidence accumulation in an active vision system,Marco Mirolli and Tomassino Ferrauto and Stefano Nolfi,2010,10,Connection Science
10.1080/09540091.2014.968093,Using a cognitive architecture for general purpose service robot control,Jordi-Ysard Puigbo and Albert Pumarola and Cecilio Angulo and Ricardo Tellez,2015,19,Connection Science
10.1080/09540091.2017.1350938,Socially grounded game strategy enhances bonding and perceived smartness of a humanoid robot,E. I. Barakova and M. De Haas and W. Kuijpers and N. Irigoyen and A. Betancourt,2018,19,Connection Science
10.1080/09540091.2014.924903,Multi-objective optimal design of online PID controllers using model predictive control based on the group method of data handling-type neural networks,V. Majdabadi-Farahani and M. Hanif and I. Gholaminezhad and A. Jamali and N. Nariman-Zadeh,2014,4,Connection Science
10.1080/09540091.2013.821458,An emergent approach to analogical inference,Paul H. Thibodeau and Stephen J. Flusberg and Jeremy J. Glick and Daniel A. Sternberg,2013,3,Connection Science
10.1080/09540090412331311932,Multiple instantiation and rule mediation in SHRUTI,Carter Wendelken and Lokendra Shastri,2004,11,Connection Science
10.1080/09540091.2017.1345857,Has computational creativity successfully made it “Beyond the Fence” in musical theatre?,Anna Jordanous,2017,7,Connection Science
10.1080/09540091.2022.2151569,A high-precision correction method in non-rigid 3D motion poses reconstruction,Cuihong Fan and Weina Fu and Shuai Liu,2022,0,Connection Science
10.1080/09540091.2011.568608,What is a grandmother cell? And how would you know if you found one?,Jeffrey S. Bowers,2011,7,Connection Science
10.1080/09540091.2022.2038543,ASM-VoFDehaze: a real-time defogging method of zinc froth image,Wenhui Xiao and Zhaohui Tang and Ce Yang and Wei Liang and Meng-Yen Hsieh,2022,3,Connection Science
10.1080/09540091.2020.1783640,Analysing rumours spreading considering self-purification mechanism,Yaming Zhang and Fei Liu and Yaya H. Koura and Hao Wang,2021,6,Connection Science
10.1080/09540091.2022.2098926,A text classification method based on a convolutional and bidirectional long short-term memory model,Hai Huan and Zelin Guo and Tingting Cai and Zichen He,2022,9,Connection Science
10.1080/09540090701780354,A constrained neural learning rule for eliminating the border effect in online self-organising maps,Chihli Hung,2008,4,Connection Science
10.1080/09540090903198819,A simulation study exploring the role of cultural transmission in language evolution,Tao Gong and James W. Minett and William S.-Y. Wang,2010,4,Connection Science
10.1080/09540091.2014.885273,Design and optimisation of a (FA)Q-learning-based HTTP adaptive streaming client,Maxim Claeys and Steven Latré and Jeroen Famaey and Tingyao Wu and Werner Van Leekwijck and Filip De Turck,2014,58,Connection Science
10.1080/09540090903085768,Learning location-invariant orthographic representations for printed words,Frédéric Dandurand and Jonathan Grainger and Stéphane Dufau,2010,7,Connection Science
10.1080/09540091.2023.2166903,Monocular vision based on the YOLOv7 and coordinate transformation for vehicles precise positioning,Jingzhao Li and Huashun Li and Xiaobo Zhang and Qing Shi,2023,0,Connection Science
10.1080/095400900116177,Neural networks with a self-refreshing memory: Knowledge transfer in sequential learning tasks without catastrophic forgetting,Bernard Ans and Stephane Rousset,2000,25,Connection Science
10.1080/09540090412331314803,A real-time robotic model of human reference resolution using visual constraints,Matthias Scheutz and Kathleen Eberhard and Virgil Andronache,2004,6,Connection Science
10.1080/0954009021000068763,Issues of trust and control on agent autonomy,RINO FALCONE and CRISTIANO CASTELFRANCHI,2002,5,Connection Science
10.1080/09540091.2019.1674246,Feature extraction method based on point pair hierarchical clustering,Jiang Qian and Ruixin Zhao and Jingkang Wei and Xiaohui Luo and Yilan Xue,2020,4,Connection Science
10.1080/09540091.2022.2082384,Image semantic segmentation with hierarchical feature fusion based on deep neural network,Dawei Yang and Yan Du and Hongli Yao and Liyan Bao,2022,4,Connection Science
10.1080/09540091.2022.2133083,Business process recommendation method based on cost constraints,Qianqian Wang and Chifeng Shao and Xianwen Fang and Huamin Zhang,2022,0,Connection Science
10.1080/09540091.2021.1990212,Integrate the hierarchical cluster elliptic curve key agreement with multiple secure data transfer modes into wireless sensor networks,Hua Yi Lin,2022,2,Connection Science
10.1080/09540091.2022.2080182,The detection of distributional discrepancy for language GANs,Xingyuan Chen and Peng Jin and Ping Cai and Hongjun Wang and Xinyu Dai and Jiajun Chen,2022,0,Connection Science
10.1080/09540091.2022.2139352,Lane detection based on IBN deep neural network and attention,Yue Song and Li-yong Wang and Hao-dong Wang and Meng-lin Li,2022,1,Connection Science
10.1080/09540091.2022.2082383,CL-ECPE: contrastive learning with adversarial samples for emotion-cause pair extraction,Shunxiang Zhang and Houyue Wu and Xin Xu and Guangli Zhu and Meng-Yen Hsieh,2022,1,Connection Science
10.1080/09540091.2020.1862059,Aggregating multi-scale contextual features from multiple stages for semantic image segmentation,Dingchao Jiang and Hua Qu and Jihong Zhao and Jianlong Zhao and Meng-Yen Hsieh,2021,5,Connection Science
10.1080/09540091.2016.1185392,Investigation on particle swarm optimisation for feature selection on high-dimensional data: local search and selection bias,Binh Tran and Bing Xue and Mengjie Zhang and Su Nguyen,2016,25,Connection Science
10.1080/09540091.2016.1272098,"Theory, practice and performance",Shaun Gallagher,2017,11,Connection Science
10.1080/09540091.2021.1984396,A hybrid differential evolution for multi-objective optimisation problems,Erping Song and Hecheng Li,2022,4,Connection Science
10.1080/09540091.2021.1951667,Discovery of effective infrequent sequences based on maximum probability path,Ke Lu and Xianwen Fang and Na Fang and Esther Asare,2022,1,Connection Science
10.1080/09540091.2014.971224,Modeling development of natural multi-sensory integration using neural self-organisation and probabilistic population codes,Johannes Bauer and Jorge Dávila-Chacón and Stefan Wermter,2015,7,Connection Science
10.1080/09540091.2022.2155614,Dynamic activation and enhanced image contour features for object detection,Jun Wu and Jiahui Zhu and Xin Tong and Tianliang Zhu and Tianyi Li and Chunzhi Wang,2022,2,Connection Science
10.1080/09540091.2019.1609419,Hybrid self-inertia weight adaptive particle swarm optimisation with local search using C4.5 decision tree classifier for feature selection problems,Arfan Ali Nagra and Fei Han and Qing Hua Ling and Muhammad Abubaker and Farooq Ahmad and Sumet Mehta and Abeo Timothy Apasiba,2020,19,Connection Science
10.1080/09540091.2014.908821,Enhanced risk management by an emerging multi-agent architecture,Sin-Jin Lin and Ming-Fu Hsu,2014,4,Connection Science
10.1080/09540091.2014.931355,Direct back propagation neural dynamic programming-based particle swarm optimisation,Yongzhong Lu and Danping Yan and Jingyu Zhang and David Levy,2014,6,Connection Science
10.1080/09540091.2013.851172,Sentiment analysis of Chinese microblogging based on sentiment ontology: a case study of ‘7.23 Wenzhou Train Collision’,Wei Shi and Hongwei Wang and Shaoyi He,2013,28,Connection Science
10.1080/09540091.2020.1753172,A community partitioning algorithm based on network enhancement,Junjie Hu and Zhanquan Wang and Jiequan Chen and Yonghui Dai,2021,6,Connection Science
10.1080/09540091.2022.2092594,Anomaly detection of industrial state quantity time-Series data based on correlation and long short-term memory,Mingxin Tang and Wei Chen and Wen Yang,2022,2,Connection Science
10.1080/09540091.2020.1832961,Learning adversarial policy in multiple scenes environment via multi-agent reinforcement learning,Yang Li and Xinzhi Wang and Wei Wang and Zhenyu Zhang and Jianshu Wang and Xiangfeng Luo and Shaorong Xie,2021,2,Connection Science
10.1080/09540091.2017.1310181,Autonomous intelligent cars: proof that the EPSRC Principles are future-proof,Madeleine de Cock Buning and Roeland de Bruin,2017,6,Connection Science
10.1080/09540091.2020.1728519,A connectionist account of the relational shift and context sensitivity in the development of generalisation,Paul H. Thibodeau and Aviva Blonder and Stephen J. Flusberg,2020,2,Connection Science
10.1080/09540091.2021.1996537,Memory-augmented meta-learning on meta-path for fast adaptation cold-start recommendation,Tianyuan Li and Xin Su and Wei Liu and Wei Liang and Meng-Yen Hsieh and Zhuhui Chen and XuChong Liu and Hong Zhang,2022,2,Connection Science
10.1080/09540091.2021.1956879,Blockchain-based cross-user data shared auditing,Angtai Li and Guohua Tian and Meixia Miao and Jianpeng Gong,2022,4,Connection Science
10.1080/09540091.2022.2067126,Conceptual semantic enhanced representation learning for event recognition in still images,Ruiqi Luo and Bangchao Wang and Yu Feng and Zaihui Deng and Xian Zhong,2022,0,Connection Science
10.1080/09540091.2022.2075829,Research on social recommendation algorithm based on fuzzy subjective trust,Beibei Jin and Dong Liu and Li Li,2022,0,Connection Science
10.1080/09540091.2022.2111405,Neural network pruning based on channel attention mechanism,Jianqiang Hu and Yang Liu and Keshou Wu,2022,0,Connection Science
10.1080/09540091.2021.2024146,A pricing model for subscriptions in data transactions,Bo Li and Minrui Wu and Zhongcheng Li and Yi Sun,2022,0,Connection Science
10.1080/09540091.2021.1991278,Matching heterogeneous ontologies with adaptive evolutionary algorithm,Xingsi Xue and Haolin Wang and Xin Zhou and Guojun Mao and Hai Zhu,2022,1,Connection Science
10.1080/09540091.2022.2130878,A point and density map hybrid network for crowd counting and localization based on unmanned aerial vehicles,Lei Zhao and Zhengwei Bao and Zhijun Xie and Guangyan Huang and Zeeshan Ur Rehman,2022,0,Connection Science
10.1080/09540091.2022.2052264,Digital streaming media distribution and transmission process optimisation based on adaptive recurrent neural network,Wenjing Shan,2022,4,Connection Science
10.1080/09540090600971302,Automated cross-modal mapping in robotic eye/hand systems using plastic radial basis function networks,Qinggang Meng and M. H. Lee,2007,17,Connection Science
10.1080/09540090500281554,The emergence of links between lexical acquisition and object categorization: a computational study,Chen Yu,2005,26,Connection Science
10.1080/09540091.2023.2174080,Network security situation assessment based on dual attention mechanism and HHO-ResNeXt,Dongmei Zhao and Guoqing Ji and Shuiguang Zeng,2023,0,Connection Science
10.1080/09540091.2023.2182487,Image super-resolution reconstruction based on multi-scale dual-attention,Hong-an Li and Diao Wang and Jing Zhang and Zhanli Li and Tian Ma,2023,0,Connection Science
10.1080/09540091.2016.1271396,"EPSRC Principles of Robotics: commentary on safety, robots as products, and responsibility",Paula Boddington,2017,2,Connection Science
10.1080/09540090412331314795,Structure and function of evolved neuro-controllers for autonomous robots,Martin Hülse and Steffen Wischmann and Frank Pasemann,2004,39,Connection Science
10.1080/09540091.2023.2183828,Monocular vision guided deep reinforcement learning UAV systems with representation learning perception,Zhihan Xue and Tad Gonsalves,2023,0,Connection Science
10.1080/09540091.2020.1858757,An efficient attribute-based encryption scheme based on SM9 encryption algorithm for dispatching and control cloud,Honghan Ji and Hongjie Zhang and Lisong Shao and Debiao He and Min Luo,2021,7,Connection Science
10.1080/09540091.2018.1443320,Towards transformational creation of novel songs,Jukka M. Toivanen and Matti Järvisalo and Olli Alm and Dan Ventura and Martti Vainio and Hannu Toivonen,2019,3,Connection Science
10.1080/09540091.2015.1080226,Promotion of cooperation in social dilemma games via generalised indirect reciprocity,Raymond Chiong and Michael Kirley,2015,4,Connection Science
10.1080/09540090412331282278,Conducting banding analysis with trained networks of sigmoid units,Istvan S. N. Berkeley and Cengiz Gunay,2004,4,Connection Science
10.1080/09540091.2017.1315917,Editorial: Ethical Principles of Robotics,Tony Prescott and Michael Szollosy,2017,0,Connection Science
10.1080/09540090210138594,A connectionist approach to processing dimensional interaction,Adriaan G Tijsseling and Mark A Gluck,2002,6,Connection Science
10.1080/09540091.2011.573070,An evolutionary performance-enhanced PSO approach by using a BP neural-learning-based PID controller,Yongzhong Lu and David Levy and Jingyu Zhang and Dahai Li,2011,12,Connection Science
10.1080/09540090902733806,Predictive models for music,Jean-François Paiement and Yves Grandvalet and Samy Bengio,2009,5,Connection Science
10.1080/09540090903067493,Artificial neural networks whispering to the brain: nonlinear system attractors induce familiarity with never seen items,Serban C. Musca and Stéphane Rousset and Bernard Ans,2009,1,Connection Science
10.1080/09540090410001712674,Improving feature extraction performance of greedy network-growing algorithm by inverse euclidean distance,Ryotaro Kamimura,2004,0,Connection Science
10.1080/09540090600768336,Learn more by training less: systematicity in sentence processing by recurrent networks,Stefan L. Frank,2006,21,Connection Science
10.1080/09540091003682561,Incremental learning of Bayesian sensorimotor models: from low-level behaviours to large-scale structure of the environment,Julien Diard and Estelle Gilet and Éva Simonin and Pierre Bessière,2010,0,Connection Science
10.1080/09540091.2016.1141874,Word sense disambiguation in evolutionary manner,Saad Adnan Abed and Sabrina Tiun and Nazlia Omar,2016,5,Connection Science
10.1080/09540090612331392508,Book review,,2006,2,Connection Science
10.1080/09540090500138176,Lost in time: rats are unable to return to a start location that varies,Gerard Martin and John Evans and Carolyn Harley and Darlene Skinner,2005,2,Connection Science
10.1080/09540091.2017.1322768,Rapporteur’s report,Michael Szollosy,2017,1,Connection Science
10.1080/09540091.2012.737765,A multi-objective particle swarm optimisation for filter-based feature selection in classification problems,Bing Xue and Liam Cervante and Lin Shang and Will N. Browne and Mengjie Zhang,2012,80,Connection Science
10.1080/09540091.2019.1573419,Novel fruit fly algorithm for global optimisation and its application to short-term wind forecasting,Yang Chen and DeChang Pi,2019,8,Connection Science
10.1080/09540090600597123,Erratum,,2006,0,Connection Science
10.1080/09540091.2011.570741,"Preventing combinatorial explosion in a localist, neural network architecture using temporal synchrony",Patrick Simen,2011,0,Connection Science
10.1080/09540091.2018.1443317,A spiking half-cognitive model for classification,Christian R. Huyck and Ritwik Kulkarni,2018,0,Connection Science
10.1080/09540090600768690,Towards autonomous sensor and actuator model induction on a mobile robot,Daniel Stronger and Peter Stone,2006,14,Connection Science
10.1080/09540091.2014.968094,Approaching neuropsychological tasks through adaptive neurorobots,Onofrio Gigliotta and Paolo Bartolomeo and Orazio Miglino,2015,6,Connection Science
10.1080/09540090701369125,Prosodic alignment in human–computer interaction,N. Suzuki and Y. Katagiri,2007,33,Connection Science
10.1080/09540091.2011.587505,Compositional connectionism in cognitive science II: the localist/distributed dimension,Ross W. Gayler and Simon D. Levy,2011,0,Connection Science
10.1080/095400900116186,A behaviour instantiation agent architecture,Hongjun Stan and Stan Franklin,2000,3,Connection Science
10.1080/09540091.2016.1277691,Navigation through unknown and dynamic open spaces using topological notions,Sergio Miguel-Tomé,2018,1,Connection Science
10.1080/09540090210162065a,Dynamic interaction of attractors across multiple cortical networks as a neural basis for intersensory facilitation,Osamu Hoshino,2002,1,Connection Science
10.1080/09540091.2013.834877,A novel artificial immune clonal selection classification and rule mining with swarm learning model,Khaled A. Al-Sheshtawi and Hatem M. Abdul-Kader and Ashraf B. Elsisi,2013,3,Connection Science
10.1080/09540091.2017.1333779,Editorial,Mohammad Majid al-Rifaie and Stephen McGregor,2017,0,Connection Science
10.1080/09540091.2010.489742,Towards a cognitive robotics methodology for reward-based decision-making: dynamical systems modelling of the Iowa Gambling Task,Robert Lowe and Tom Ziemke,2010,3,Connection Science
10.1080/09540090208559327,Robustness and consistency of dynamic clustering in complex systems,Cees Van Leeuwen and Ionel Simionescu,2002,1,Connection Science
10.1080/09540091.2017.1390939,Editorial Board,,2017,0,Connection Science
10.1080/09540091.2010.537162,Appreciation of reviewers,,2010,0,Connection Science
10.1080/09540091.2013.824407,The role of perceived interactivity in virtual communities: building trust and increasing stickiness,Hongwei Wang and Yuan Meng and Wei Wang,2013,18,Connection Science
10.1080/09540091.2021.2012422,An improved density peaks clustering algorithm by automatic determination of cluster centres,Hui Du and Yanting Hao and Zhihe Wang,2022,1,Connection Science
10.1080/09540091.2022.2067127,Intelligent garbage classification system based on improve MobileNetV3-Large,Yi Zhao and Hancheng Huang and Zhixiang Li and Huang Yiwang and Manjie Lu,2022,2,Connection Science
10.1080/09540091.2022.2133085,Signal fingerprint feature extraction and recognition method for communication satellite,Zhen Guo and Kai Huang and Jun Ye,2022,0,Connection Science
10.1080/09540091.2022.2083585,Resisting bad mouth attack in vehicular platoon using node-centric weight-based trust management algorithm (NC-WTM),R. Priya and N. Sivakumar,2022,0,Connection Science
10.1080/09540091.2021.1988904,A novel general kernel-based non-negative matrix factorisation approach for face recognition,Wen-Sheng Chen and Xiya Ge and Binbin Pan,2022,4,Connection Science
10.1080/09540091.2022.2088696,Online incremental updating for model enhancement based on multi-perspective trusted intervals,Na Fang and Xianwen Fang and Ke Lu,2022,0,Connection Science
10.1080/09540091.2022.2083078,Dependable workflow management system for smart farms,Catalin Negru and George Musat and Madalin Colezea and Constantin Anghel and Alexandru Dumitrascu and Florin Pop and Carmen De Maio and Aniello Castiglione,2022,0,Connection Science
10.1080/09540091.2022.2088695,A new locally adaptive K-nearest centroid neighbor classification based on the average distance,Benqiang Wang and Shunxiang Zhang,2022,1,Connection Science
10.1080/09540091.2022.2130588,Correction,,2022,0,Connection Science
10.1080/09540091.2022.2061916,A graph algorithm for the time constrained shortest path,Pan Liu and Wulan Huang,2022,0,Connection Science
10.1080/09540091.2022.2077312,A multi-objective bilevel optimisation evolutionary algorithm with dual populations lower-level search,Weizhong Wang and Hai-Lin Liu and Hongjian Shi,2022,0,Connection Science
10.1080/09540091.2022.2151567,Safe reinforcement learning for dynamical systems using barrier certificates,Qingye Zhao and Yi Zhang and Xuandong Li,2022,0,Connection Science
10.1080/09540091.2022.2090513,New modified exponentially weighted moving average-moving average control chart for process monitoring,Khanittha Talordphop and Saowanit Sukparungsee and Yupaporn Areepong,2022,3,Connection Science
10.1080/09540091.2020.1782839,Extending emotional lexicon for improving the classification accuracy of Chinese film reviews,Qiaoyun Wang and Guangli Zhu and Shunxiang Zhang and Kuan-Ching Li and Xiang Chen and Hanqing Xu,2021,15,Connection Science
10.1080/09540091.2021.1981825,ALSEE: a framework for attribute-level sentiment element extraction towards product reviews,Hanqing Xu and Shunxiang Zhang and Guangli Zhu and Haiyang Zhu,2022,4,Connection Science
10.1080/09540091.2021.2021143,Selective transfer learning with adversarial training for stock movement prediction,Yang Li and Hong-Ning Dai and Zibin Zheng,2022,4,Connection Science
10.1080/09540091.2021.1933906,Deep blur detection network with boundary-aware multi-scale features,Xiaoli Sun and Qiwei Wang and Xiujun Zhang and Chen Xu and Weiqiang Zhang,2022,6,Connection Science
10.1080/09540091.2021.1912710,Prediction of customer engagement behaviour response to marketing posts based on machine learning,Yonghui Dai and Tao Wang,2021,9,Connection Science
10.1080/09540091.2020.1841109,A novel approach for anti-pollution attacks in network coding,Zuoting Ning and Weiqi Shi and Lijun Xiao and Wei Liang and Tien-Hsiung Weng,2021,5,Connection Science
10.1080/09540091.2020.1841110,"A real-world service mashup platform based on data integration, information synthesis, and knowledge fusion",Lei Yu and Yucong Duan and Kuan-Ching Li,2021,16,Connection Science
10.1080/09540091.2022.2051434,The abnormal traffic detection scheme based on PCA and SSH,Zhenhui Wang and Dezhi Han and Ming Li and Han Liu and Mingming Cui,2022,5,Connection Science
10.1080/09540091.2021.1911933,Composition pattern-aware web service recommendation based on depth factorisation machine,Bing Tang and Mingdong Tang and Yanmin Xia and Meng-Yen Hsieh,2021,8,Connection Science
10.1080/09540091.2020.1753174,Content-based image retrieval using block truncation coding based on edge quantization,Yan-Hong Chen and Ching-Chun Chang and Cheng-Yi Hsu,2020,6,Connection Science
10.1080/09540091.2019.1603200,Combining evolutionary computation with the variable neighbourhood search in creating an artificial music composer,Reza Zamani,2019,1,Connection Science
10.1080/09540091.2021.1901072,RETRACTED ARTICLE: Cloud enabled robust authenticated key agreement scheme for telecare medical information system,Tian Liu and Xuchong Liu and Xiong Li and Ruhul Amin and Wei Liang and Meng-Yen Hsieh,2021,3,Connection Science
10.1080/09540091.2021.1981824,COSMIC FP method in software development estimation using artificial neural networks based on orthogonal arrays,Nevena Rankovic and Dragica Rankovic and Mirjana Ivanovic and Ljubomir Lazic,2022,2,Connection Science
10.1080/09540091.2020.1867064,Performance analysis of an improved forked communication network model,Sk. Meeravali and Debnath Bhattacharyya and N.Thirupathi Rao and Yu-Chen Hu,2021,5,Connection Science
10.1080/09540091.2022.2043825,A team-based multitask data acquisition scheme under time constraints in mobile crowd sensing,Zhaohua Zheng and Zhaobin Qin and Keqiu Li and Tie Qiu,2022,3,Connection Science
10.1080/09540091.2019.1573418,TS-WRSVM: twin structural weighted relaxed support vector machine,Fatemeh Sheykh Mohammadi and Ali Amiri,2019,5,Connection Science
10.1080/09540091.2018.1443319,Optimisation of engineering system using a novel search algorithm: the Spacing Multi-Objective Genetic Algorithm,L. Falahiazar and H. Shah-Hosseini,2018,6,Connection Science
10.1080/09540091.2021.1904206,TsFSIM: a three-step fast selection algorithm for influence maximisation in social network,Liqing Qiu and Shiqi Sai and Xiangbo Tian,2021,6,Connection Science
10.1080/09540091.2022.2090514,A secure and efficient data deduplication framework for the internet of things via edge computing and blockchain,Zeng Wu and Hui Huang and Yuping Zhou and Chenhuang Wu,2022,3,Connection Science
10.1080/09540091.2020.1758924,CASH: correlation-aware scheduling to mitigate soft error impact on heterogeneous multicores,Jiajia Jiao and Libao Wang and Yanxiang Li and Dezhi Han and Min Yao and Kuan-Ching Li and Hai Jiang,2021,4,Connection Science
10.1080/09540091.2014.997110,EDITORIAL,Tony Prescott,2015,0,Connection Science
10.1080/09540090903431673,An attention-gating recurrent working memory architecture for emergent speech representation,Mark Elshaw and Roger K. Moore and Michael Klein,2010,1,Connection Science
10.1080/09540091.2013.877219,Editorial,Tony J. Prescott,2014,0,Connection Science
10.1080/09540090500138259,Computational and biological perspectives on the problem of navigation,Kathryn Jeffery,2005,1,Connection Science
10.1080/09540090600764327,Book review,Caspar Addyman and Denis Mareschal,2006,0,Connection Science
10.1080/09540091.2014.956291,Crowd dynamics of behavioural intention: train station and museum case studies,Marcel Bouchard and Jennifer Haegele and Henry Hexmoor,2015,3,Connection Science
