DOI,Título,Autores,Año,Citas,Revista
10.1038/s42256-022-00449-9,Human autonomy in the age of artificial intelligence,Carina Prunkl,2022,5,Nature Machine Intelligence
10.1038/s42256-021-00296-0,"A definition, benchmark and database of AI for social good initiatives",Josh Cowls and Andreas Tsamados and Mariarosaria Taddeo and Luciano Floridi,2021,30,Nature Machine Intelligence
10.1038/s42256-021-00356-5,Automatic heterogeneous quantization of deep neural networks for low-latency inference on the edge for particle detectors,Claudionor N. Coelho and Aki Kuusela and Shan Li and Hao Zhuang and Jennifer Ngadiuba and Thea Klaeboe Aarrestad and Vladimir Loncar and Maurizio Pierini and Adrian Alan Pol and Sioni Summers,2021,42,Nature Machine Intelligence
10.1038/s42256-020-0210-5,Technology can’t fix this,,2020,7,Nature Machine Intelligence
10.1038/s42256-020-0158-5,The only game in town,,2020,0,Nature Machine Intelligence
10.1038/s42256-020-0147-8,An online platform for interactive feedback in biomedical machine learning,Abubakar Abid and Ali Abdalla and Ali Abid and Dawood Khan and Abdulrahman Alfozan and James Zou,2020,6,Nature Machine Intelligence
10.1038/s42256-021-00366-3,Dynamic particle swarm optimization of biomolecular simulation parameters with flexible objective functions,Marie Weiel and Markus Götz and André Klein and Daniel Coquelin and Ralf Floca and Alexander Schug,2021,5,Nature Machine Intelligence
10.1038/s42256-019-0033-4,Descent into the unknown,Yann Sweeney,2019,0,Nature Machine Intelligence
10.1038/s42256-019-0056-x,Code of conduct for using AI in healthcare,Liesbeth Venema,2019,0,Nature Machine Intelligence
10.1038/s42256-019-0066-8,Robotics and the art of science,,2019,2,Nature Machine Intelligence
10.1038/s42256-019-0060-1,Talking artificial intelligence,Trenton Jerde,2019,0,Nature Machine Intelligence
10.1038/s42256-019-0059-7,Is it time to rethink institutional review boards for the era of big data?,Mattia Prosperi and Jiang Bian,2019,3,Nature Machine Intelligence
10.1038/s42256-019-0062-z,Publisher Correction: Pathologist-level interpretable whole-slide cancer diagnosis with deep learning,Zizhao Zhang and Pingjun Chen and Mason McGough and Fuyong Xing and Chunbao Wang and Marilyn Bui and Yuanpu Xie and Manish Sapkota and Lei Cui and Jasreman Dhillon and Nazeel Ahmad and Farah K. Khalil and Shohreh I. Dickinson and Xiaoshuang Shi and Fujun Liu and Hai Su and Jinzheng Cai and Lin Yang,2019,1,Nature Machine Intelligence
10.1038/s42256-019-0053-0,Moving beyond reward prediction errors,Blake A. Richards,2019,0,Nature Machine Intelligence
10.1038/s42256-019-0045-0,Author Correction: Reconstructing quantum states with generative models,Juan Carrasquilla and Giacomo Torlai and Roger G. Melko and Leandro Aolita,2019,1,Nature Machine Intelligence
10.1038/s42256-022-00568-3,Three types of incremental learning,Gido M. van de Ven and Tinne Tuytelaars and Andreas S. Tolias,2022,1,Nature Machine Intelligence
10.1038/s42256-020-0227-9,Semantic segmentation of microscopic neuroanatomical data by combining topological priors with encoder–decoder deep networks,Samik Banerjee and Lucas Magee and Dingkang Wang and Xu Li and Bing-Xing Huo and Jaikishan Jayakumar and Katherine Matho and Meng-Kuan Lin and Keerthi Ram and Mohanasankar Sivaprakasam and Josh Huang and Yusu Wang and Partha P. Mitra,2020,6,Nature Machine Intelligence
10.1038/s42256-022-00511-6,A teachable moment for dual-use,Fabio Urbina and Filippa Lentzos and Cédric Invernizzi and Sean Ekins,2022,5,Nature Machine Intelligence
10.1038/s42256-022-00571-8,Deep learning models for predicting RNA degradation via dual crowdsourcing,Hannah K. Wayment-Steele and Wipapat Kladwang and Andrew M. Watkins and Do Soon Kim and Bojan Tunguz and Walter Reade and Maggie Demkin and Jonathan Romano and Roger Wellington-Oguri and John J. Nicol and Jiayang Gao and Kazuki Onodera and Kazuki Fujikawa and Hanfei Mao and Gilles Vandewiele and Michele Tinti and Bram Steenwinckel and Takuya Ito and Taiga Noumi and Shujun He and Keiichiro Ishi and Youhan Lee and Fatih Öztürk and King Yuen Chiu and Emin Öztürk and Karim Amer and Mohamed Fares and Rhiju Das and n.m. n.m.,2022,1,Nature Machine Intelligence
10.1038/s42256-022-00474-8,Prediction of robust scientific facts from literature,Alexander V. Belikov and Andrey Rzhetsky and James Evans,2022,1,Nature Machine Intelligence
10.1038/s42256-022-00473-9,Author Correction: Automatic strain sensor design via active learning and data augmentation for soft machines,Haitao Yang and Jiali Li and Kai Zhuo Lim and Chuanji Pan and Tien Van Truong and Qian Wang and Kerui Li and Shuo Li and Xiao Xiao and Meng Ding and Tianle Chen and Xiaoli Liu and Qian Xie and Pablo Valdivia y. Alvarado and Xiaonan Wang and Po-Yen Chen,2022,1,Nature Machine Intelligence
10.1038/s42256-022-00455-x,Asymmetric predictive relationships across histone modifications,Hongyang Li and Yuanfang Guan,2022,0,Nature Machine Intelligence
10.1038/s42256-021-00435-7,AI reflections in 2021,Cameron Buckner and Risto Miikkulainen and Stephanie Forrest and Silvia Milano and James Zou and Carina Prunk and Christopher Irrgang and I. Glenn Cohen and Hao Su and Robin R. Murphy and Russell H. Taylor and Axel Krieger and Mirko Kovač and Jathan Sadowski and Vidushi Marda,2022,0,Nature Machine Intelligence
10.1038/s42256-022-00485-5,Author Correction: Advancing COVID-19 diagnosis with privacy-preserving collaboration in artificial intelligence,Xiang Bai and Hanchen Wang and Liya Ma and Yongchao Xu and Jiefeng Gan and Ziwei Fan and Fan Yang and Ke Ma and Jiehua Yang and Song Bai and Chang Shu and Xinyu Zou and Renhao Huang and Changzheng Zhang and Xiaowu Liu and Dandan Tu and Chuou Xu and Wenqing Zhang and Xi Wang and Anguo Chen and Yu Zeng and Dehua Yang and Ming-Wei Wang and Nagaraj Holalkere and Neil J. Halin and Ihab R. Kamel and Jia Wu and Xuehua Peng and Xiang Wang and Jianbo Shao and Pattanasak Mongkolwat and Jianjun Zhang and Weiyang Liu and Michael Roberts and Zhongzhao Teng and Lucian Beer and Lorena E. Sanchez and Evis Sala and Daniel L. Rubin and Adrian Weller and Joan Lasenby and Chuansheng Zheng and Jianming Wang and Zhen Li and Carola Schönlieb and Tian Xia,2022,0,Nature Machine Intelligence
10.1038/s42256-020-0148-7,Deep learning robotic guidance for autonomous vascular access,Alvin I. Chen and Max L. Balter and Timothy J. Maguire and Martin L. Yarmush,2020,53,Nature Machine Intelligence
10.1038/s42256-019-0040-5,Bringing inclusivity to robotics with INBOTS,Aníbal Monasterio Astobiza and Mario Toboso and Manuel Aparicio and Txetxu Ausín and Daniel López and Ricardo Morte and José Luis Pons,2019,3,Nature Machine Intelligence
10.1038/s42256-020-0188-z,Augmenting vascular disease diagnosis by vasculature-aware unsupervised learning,Yong Wang and Mengqi Ji and Shengwei Jiang and Xukang Wang and Jiamin Wu and Feng Duan and Jingtao Fan and Laiqiang Huang and Shaohua Ma and Lu Fang and Qionghai Dai,2020,9,Nature Machine Intelligence
10.1038/s42256-019-0055-y,Establishing the rules for building trustworthy AI,Luciano Floridi,2019,85,Nature Machine Intelligence
10.1038/s42256-019-0032-5,Gazing into Clever Hans machines,José Hernández-Orallo,2019,5,Nature Machine Intelligence
10.1038/s42256-020-00260-4,Personalized deep learning of individual immunopeptidomes to identify neoantigens for cancer vaccines,Ngoc Hieu Tran and Rui Qiao and Lei Xin and Xin Chen and Baozhen Shan and Ming Li,2020,16,Nature Machine Intelligence
10.1038/s42256-020-00239-1,Improving the quality of machine learning in health applications and clinical research,Bilal A. Mateen and James Liley and Alastair K. Denniston and Chris C. Holmes and Sebastian J. Vollmer,2020,33,Nature Machine Intelligence
10.1038/s42256-019-0024-5,The evolution of citation graphs in artificial intelligence research,Morgan R. Frank and Dashun Wang and Manuel Cebrian and Iyad Rahwan,2019,41,Nature Machine Intelligence
10.1038/s42256-022-00543-y,Encoding of tactile information in hand via skin-integrated wireless haptic interface,Kuanming Yao and Jingkun Zhou and Qingyun Huang and Mengge Wu and Chun Ki Yiu and Jian Li and Xingcan Huang and Dengfeng Li and Jingyou Su and Senlin Hou and Yiming Liu and Ya Huang and Ziyan Tian and Jiyu Li and Hu Li and Rui Shi and Binbin Zhang and Jingyi Zhu and Tsz Hung Wong and Huiling Jia and Zhan Gao and Yuyu Gao and Yu Zhou and Wooyoung Park and Enming Song and Mengdi Han and Haixia Zhang and Junsheng Yu and Lidai Wang and Wen Jung Li and Xinge Yu,2022,4,Nature Machine Intelligence
10.1038/s42256-019-0030-7,Mind and machine in drug design,Gisbert Schneider,2019,37,Nature Machine Intelligence
10.1038/s42256-020-0176-3,Improving healthcare operations management with machine learning,Oleg S. Pianykh and Steven Guitron and Darren Parke and Chengzhao Zhang and Pari Pandharipande and James Brink and Daniel Rosenthal,2020,19,Nature Machine Intelligence
10.1038/s42256-022-00531-2,Interpretable meta-score for model performance,Alicja Gosiewska and Katarzyna Woźnica and Przemysław Biecek,2022,0,Nature Machine Intelligence
10.1038/s42256-019-0122-4,Prediction of drug combination effects with a minimal set of experiments,Aleksandr Ianevski and Anil K. Giri and Prson Gautam and Alexander Kononov and Swapnil Potdar and Jani Saarela and Krister Wennerberg and Tero Aittokallio,2019,65,Nature Machine Intelligence
10.1038/s42256-019-0104-6,Adversarial explanations for understanding image classification decisions and improved neural network robustness,Walt Woods and Jack Chen and Christof Teuscher,2019,20,Nature Machine Intelligence
10.1038/s42256-022-00540-1,Physically constrained generative adversarial networks for improving precipitation fields from Earth system models,Philipp Hess and Markus Drüke and Stefan Petri and Felix M. Strnad and Niklas Boers,2022,1,Nature Machine Intelligence
10.1038/s42256-022-00544-x,AI model transferability in healthcare: a sociotechnical perspective,Batia Mishan Wiesenfeld and Yin Aphinyanaphongs and Oded Nov,2022,0,Nature Machine Intelligence
10.1038/s42256-022-00546-9,A new regulatory framework for algorithm-powered recommendation services in China,Fei Yang and Yu Yao,2022,0,Nature Machine Intelligence
10.1038/s42256-021-00380-5,Playing with symmetry with neural networks,David C. Parkes,2021,0,Nature Machine Intelligence
10.1038/s42256-021-00317-y,Speeding up machine hearing,Laurel H. Carney,2021,2,Nature Machine Intelligence
10.1038/s42256-021-00391-2,Wiring up recurrent neural networks,Nabil Imam,2021,0,Nature Machine Intelligence
10.1038/s42256-021-00375-2,AI on the beach,,2021,0,Nature Machine Intelligence
10.1038/s42256-021-00381-4,Resource-efficient inference for particle physics,David Rousseau,2021,0,Nature Machine Intelligence
10.1038/s42256-021-00424-w,Improving customer decisions in web-based e-commerce through guerrilla modding,Simon Mayer and Klaus Fuchs and Dominic Brügger and Jie Lian and Andrei Ciortea,2021,2,Nature Machine Intelligence
10.1038/s42256-021-00372-5,Publisher Correction: Back to the future with machine learning,Ania Korsunska and David C. Fajgenbaum,2021,0,Nature Machine Intelligence
10.1038/s42256-021-00352-9,Publisher Correction: Dimensionality reduction to maximize prediction generalization capability,Takuya Isomura and Taro Toyoizumi,2021,0,Nature Machine Intelligence
10.1038/s42256-021-00360-9,Machine learning and computation-enabled intelligent sensor design,Zachary Ballard and Calvin Brown and Asad M. Madni and Aydogan Ozcan,2021,47,Nature Machine Intelligence
10.1038/s42256-021-00377-0,Radiological tumour classification across imaging modality and histology,Jia Wu and Chao Li and Michael Gensheimer and Sukhmani Padda and Fumi Kato and Hiroki Shirato and Yiran Wei and Carola-Bibiane Schönlieb and Stephen John Price and David Jaffray and John Heymach and Joel W. Neal and Billy W. Loo and Heather Wakelee and Maximilian Diehn and Ruijiang Li,2021,22,Nature Machine Intelligence
10.1038/s42256-021-00437-5,When and how convolutional neural networks generalize to out-of-distribution category–viewpoint combinations,Spandan Madan and Timothy Henry and Jamell Dozier and Helen Ho and Nishchal Bhandari and Tomotake Sasaki and Frédo Durand and Hanspeter Pfister and Xavier Boix,2022,3,Nature Machine Intelligence
10.1038/s42256-021-00433-9,Intelligent problem-solving as integrated hierarchical reinforcement learning,Manfred Eppe and Christian Gumbsch and Matthias Kerzel and Phuong D. H. Nguyen and Martin V. Butz and Stefan Wermter,2022,14,Nature Machine Intelligence
10.1038/s42256-020-00265-z,Concept whitening for interpretable image recognition,Zhi Chen and Yijie Bei and Cynthia Rudin,2020,59,Nature Machine Intelligence
10.1038/s42256-020-00247-1,Self-supervised retinal thickness prediction enables deep learning from unlabelled data to boost classification of diabetic retinopathy,Olle G. Holmberg and Niklas D. Köhler and Thiago Martins and Jakob Siedlecki and Tina Herold and Leonie Keidel and Ben Asani and Johannes Schiefelbein and Siegfried Priglinger and Karsten U. Kortuem and Fabian J. Theis,2020,28,Nature Machine Intelligence
10.1038/s42256-022-00513-4,"New deepfake regulations in China are a tool for social stability, but at what cost?",Emmie Hine and Luciano Floridi,2022,1,Nature Machine Intelligence
10.1038/s42256-020-0224-z,Publisher Correction: Predicting drug–protein interaction using quasi-visual question answering system,Shuangjia Zheng and Yongjian Li and Sheng Chen and Jun Xu and Yuedong Yang,2020,2,Nature Machine Intelligence
10.1038/s42256-019-0036-1,Context-specific interaction networks from vector representation of words,Matteo Manica and Roland Mathis and Joris Cadow and María Rodríguez Martínez,2019,7,Nature Machine Intelligence
10.1038/s42256-022-00602-4,A cautionary tale about the adoption of medical AI in Sweden,Emilia Niemiec,2023,0,Nature Machine Intelligence
10.1038/s42256-022-00559-4,Developing robust benchmarks for driving forward AI innovation in healthcare,Diana Mincu and Subhrajit Roy,2022,1,Nature Machine Intelligence
10.1038/s42256-022-00574-5,A generalizable deep learning framework for inferring fine-scale germline mutation rate maps,Yiyuan Fang and Shuyi Deng and Cai Li,2022,0,Nature Machine Intelligence
10.1038/s42256-020-0213-2,A checklist for safe robot swarms,Edmund R. Hunt and Sabine Hauert,2020,14,Nature Machine Intelligence
10.1038/s42256-022-00593-2,Human–AI collaboration enables more empathic conversations in text-based peer-to-peer mental health support,Ashish Sharma and Inna W. Lin and Adam S. Miner and David C. Atkins and Tim Althoff,2023,0,Nature Machine Intelligence
10.1038/s42256-018-0014-z,More than machines,,2018,6,Nature Machine Intelligence
10.1038/s42256-021-00369-0,Deep recurrent optical flow learning for particle image velocimetry data,Christian Lagemann and Kai Lagemann and Sach Mukherjee and Wolfgang Schröder,2021,20,Nature Machine Intelligence
10.1038/s42256-023-00609-5,Echo state graph neural networks with analogue random resistive memory arrays,Shaocong Wang and Yi Li and Dingchen Wang and Woyu Zhang and Xi Chen and Danian Dong and Songqi Wang and Xumeng Zhang and Peng Lin and Claudio Gallicchio and Xiaoxin Xu and Qi Liu and Kwang-Ting Cheng and Zhongrui Wang and Dashan Shang and Ming Liu,2023,0,Nature Machine Intelligence
10.1038/s42256-021-00428-6,Interpreting neural networks for biological sequences by learning stochastic masks,Johannes Linder and Alyssa La Fleur and Zibo Chen and Ajasja Ljubetič and David Baker and Sreeram Kannan and Georg Seelig,2022,4,Nature Machine Intelligence
10.1038/s42256-020-0201-6,Deep learning decodes the principles of differential gene expression,Shinya Tasaki and Chris Gaiteri and Sara Mostafavi and Yanling Wang,2020,14,Nature Machine Intelligence
