DOI,Título,Autores,Año,Citas,Revista
10.1109/t-affc.2010.15,An Ensemble Method for Classifying Startle Eyeblink Modulation from High-Speed Video Records,R R Derakhshani and C T Lovelace,2011,11,IEEE Transactions on Affective Computing
10.1109/taffc.2016.2643661,Leveraging the Bayesian Filtering Paradigm for Vision-Based Facial Affective State Estimation,Meshia Cedric Oveneke and Isabel Gonzalez and Valentin Enescu and Dongmei Jiang and Hichem Sahli,2018,4,IEEE Transactions on Affective Computing
10.1109/taffc.2018.2799559,2017 Index IEEE Transactions on Affective Computing Vol. 8,,2018,0,IEEE Transactions on Affective Computing
10.1109/taffc.2019.2914654,Deep Facial Action Unit Recognition and Intensity Estimation from Partially Labelled Data,Shangfei Wang and Bowen Pan and Shan Wu and Qiang Ji,2021,2,IEEE Transactions on Affective Computing
10.1109/taffc.2021.3132546,2021 Index IEEE Transactions on Affective Computing Vol. 12,,2022,0,IEEE Transactions on Affective Computing
10.1109/t-affc.2013.10,IEEE Open Access Publishing,,2013,0,IEEE Transactions on Affective Computing
10.1109/taffc.2022.3177737,Dual Attention and Element Recalibration Networks for Automatic Depression Level Prediction,Mingyue Niu and Ziping Zhao and Jianhua Tao and Ya Li and Bjorn W. Schuller,2022,2,IEEE Transactions on Affective Computing
10.1109/taffc.2021.3133429,A Region Group Adaptive Attention Model For Subtle Expression Recognition,Gan Chen and Junjie Peng and Wenqiang Zhang and Kanrun Huang and Feng Cheng and Haochen Yuan and Yansong Huang,2021,2,IEEE Transactions on Affective Computing
10.1109/taffc.2018.2840973,A Mutual Information Based Adaptive Windowing of Informative EEG for Emotion Recognition,Laura Piho and Tardi Tjahjadi,2020,48,IEEE Transactions on Affective Computing
10.1109/taffc.2016.2518162,Microexpression Identification and Categorization Using a Facial Dynamics Map,Feng Xu and Junping Zhang and James Z. Wang,2017,150,IEEE Transactions on Affective Computing
10.1109/taffc.2017.2650899,Automated Depression Diagnosis Based on Deep Networks to Encode Facial Appearance and Dynamics,Yu Zhu and Yuanyuan Shang and Zhuhong Shao and Guodong Guo,2018,98,IEEE Transactions on Affective Computing
10.1109/taffc.2017.2751602,Profiling Players Using Real-World Datasets: Clustering the Data and Correlating the Results with the Big-Five Personality Traits,Zahid Halim and Muhammad Atif and Ahmar Rashid and Cedric A. Edwin,2019,34,IEEE Transactions on Affective Computing
10.1109/taffc.2014.2324564,Predicting Continuous Conflict Perceptionwith Bayesian Gaussian Processes,Samuel Kim and Fabio Valente and Maurizio Filippone and Alessandro Vinciarelli,2014,23,IEEE Transactions on Affective Computing
10.1109/taffc.2015.2392101,Speech Emotion Recognition Using Fourier Parameters,n.m. Kunxia Wang and n.m. Ning An and n.m. Bing Nan Li and n.m. Yanyong Zhang and n.m. Lian Li,2015,234,IEEE Transactions on Affective Computing
10.1109/t-affc.2012.38,Detecting Depression Severity from Vocal Prosody,Ying Yang and Catherine Fairbairn and Jeffrey F. Cohn,2013,132,IEEE Transactions on Affective Computing
10.1109/taffc.2020.2971700,Affective Dynamics: Principal Motion Analysis of Temporal Dominance of Sensations and Emotions Data,Shogo Okamoto and Yuki Ehara and Takumu Okada and Yoji Yamada,2022,5,IEEE Transactions on Affective Computing
10.1109/taffc.2019.2930605,Multimodal Self-Assessed Personality Estimation During Crowded Mingle Scenarios Using Wearables Devices and Cameras,Laura Cabrera-Quiros and Ekin Gedik and Hayley Hung,2022,1,IEEE Transactions on Affective Computing
10.1109/taffc.2018.2798079,2017 reviewers list,,2018,0,IEEE Transactions on Affective Computing
10.1109/taffc.2016.2635124,Asynchronous and Event-Based Fusion Systems for Affect Recognition on Naturalistic Data in Comparison to Conventional Approaches,Florian Lingenfelser and Johannes Wagner and Jun Deng and Raymond Brueckner and Bjorn Schuller and Elisabeth Andre,2018,6,IEEE Transactions on Affective Computing
10.1109/t-affc.2012.9,Editorial: State of the Journal,Jonathan Gratch,2012,0,IEEE Transactions on Affective Computing
