DOI,Título,Autores,Año,Citas,Revista
10.1162/artl.2008.14.4.14403,The Nature of Words in Human Protolanguages: It's Not a Holophrastic-Atomic Meanings Dichotomy,Mike Dowman,2008,1,Artificial Life
10.1162/artl_a_00136,Cracking the Egg: Virtual Embryogenesis of Real Robots,Sylvain Cussat-Blanc and Jordan Pollack,2014,10,Artificial Life
10.1162/artl_a_00075,Evolution and Analysis of Genetic Networks for Stable Cellular Growth and Regeneration,Lisa Schramm and Yaochu Jin and Bernhard Sendhoff,2012,7,Artificial Life
10.1162/artl_a_00364,"Making Artificial Brains: Components, Topology, and Optimization",Christoph Adami,2022,0,Artificial Life
10.1162/106454606775186473,Book Review,Moshe Sipper,2006,0,Artificial Life
10.1162/artl_a_00363,"A Response to Paolo Euron’s “Uncanny Beauty: Aesthetics of Companionship, Love, and Sex Robots”",Maria O’Sullivan,2022,0,Artificial Life
10.1162/artl_a_00108,Results on the Convergence of Braitenberg Vehicle 3a,Iñaki Rañó,2014,8,Artificial Life
10.1162/artl_x_00124,Reviewers of Volume 19,,2013,0,Artificial Life
10.1162/artl_a_00137,Evolving Functional and Structural Dynamism in Coupled Boolean Networks,Larry Bull,2014,1,Artificial Life
10.1162/106454600300103629,"Editor's Introduction: Artificial Life VII: Looking Backward, Looking Forward (Editor's Introduction to the Special Issue)",Mark A. Bedau,2000,1,Artificial Life
10.1162/106454600568311,The Evolution and Understanding of Hierarchical Complexity in Biology from an Algebraic Perspective,Chrystopher L. Nehaniv and John L. Rhodes,2000,32,Artificial Life
10.1162/artl.2010.16.2.16205,"Recovering the Machine's Enemies: Circularity, Emergence, Evolution, and Chance Emergence, Complexity, and Self-Organization: Precursors and Prototypes. Alicia Juarrero and Carl A. Rubino (Eds.). Exploring Complexity Book Series: Volume 4. (2008, Goodyear, AZ: ISCE Publishers.) $52.99, 247 pp.",Luis Ramírez-Trejo and Gertrudis Van de Vijver,2010,0,Artificial Life
10.1162/artl_a_00298,Introduction to the ECAL 2017 Special Issue,Carole Knibbe and Guillaume Beslon and Dusan Misevic,2019,0,Artificial Life
10.1162/artl_e_00161,Editorial,Martyn Amos and Steen Rasmussen and John McCaskill and Peter Dittrich,2015,1,Artificial Life
10.1162/artl_a_00185,Indirectly Encoding Running and Jumping Sodarace Creatures for Artificial Life,Paul Szerlip and Kenneth O. Stanley,2015,0,Artificial Life
10.1162/artl_a_00113,A Design for Living Technology: Experiments with the Mind Time Machine,Takashi Ikegami,2013,7,Artificial Life
10.1162/artl_a_00230,Self-Organization of Vocabularies under Different Interaction Orders,Javier Vera,2017,0,Artificial Life
10.1162/artl.2007.13.4.415,"Information and its Role in Nature. J. G. Roederer. (2005, Springer.) Hardcover, $59.95, 235 pages. ISBN 3-540-23075-0",David C. Krakauer,2007,0,Artificial Life
