DOI,Título,Autores,Año,Citas,Revista
10.1007/s10618-021-00801-4,Controlling hallucinations at word level in data-to-text generation,Clement Rebuffel and Marco Roberti and Laure Soulier and Geoffrey Scoutheeten and Rossella Cancelliere and Patrick Gallinari,2022,2,Data Mining and Knowledge Discovery
10.1007/s10618-022-00820-9,"Weighted sparse simplex representation: a unified framework for subspace clustering, constrained clustering, and active learning",Hankui Peng and Nicos G. Pavlidis,2022,0,Data Mining and Knowledge Discovery
10.1007/s10618-005-0004-8,Using Generalized Estimating Equation to Learn Decision Tree with Multivariate Responses,Seong Keon Lee and Hyun-Cheol Kang and Sang-Tae Han and Kwang-Hwan Kim,2005,3,Data Mining and Knowledge Discovery
10.1007/s10618-015-0433-y,MINAS: multiclass learning algorithm for novelty detection in data streams,Elaine Ribeiro de Faria and André Carlos Ponce de Leon Ferreira Carvalho and João Gama,2016,44,Data Mining and Knowledge Discovery
10.1007/s10618-022-00827-2,Who can receive the pass? A computational model for quantifying availability in soccer,Uwe Dick and Daniel Link and Ulf Brefeld,2022,3,Data Mining and Knowledge Discovery
10.1007/s10618-012-0259-9,Using EmotiBlog to annotate and analyse subjectivity in the new textual genres,Ester Boldrini and Alexandra Balahur and Patricio Martínez-Barco and Andrés Montoyo,2012,17,Data Mining and Knowledge Discovery
10.1023/a:1009832828884,n.m.,Surajit Chaudhuri,2000,1,Data Mining and Knowledge Discovery
10.1007/s10618-009-0146-1,COG: local decomposition for rare class analysis,Junjie Wu and Hui Xiong and Jian Chen,2010,37,Data Mining and Knowledge Discovery
10.1007/s10618-008-0111-4,Adequate condensed representations of patterns,Arnaud Soulet and Bruno Crémilleux,2008,20,Data Mining and Knowledge Discovery
10.1007/s10618-019-00665-9,Identifying exceptional (dis)agreement between groups,Adnene Belfodil and Sylvie Cazalens and Philippe Lamarre and Marc Plantevit,2020,1,Data Mining and Knowledge Discovery
10.1007/s10618-009-0126-5,Incremental sequence-based frequent query pattern mining from XML queries,Guoliang Li and Jianhua Feng and Jianyong Wang and Lizhu Zhou,2009,3,Data Mining and Knowledge Discovery
