DOI,Título,Autores,Año,Citas,Revista
10.1016/s0950-7051(08)00182-2,"Editors, Aims &amp; Scope",,2009,0,Knowledge-Based Systems
10.1016/j.knosys.2006.07.001,The development of an online knowledge-based videotheodolite measurement system,Alexander Reiterer,2007,1,Knowledge-Based Systems
10.1016/s0950-7051(15)00089-1,"Editors, Aims &amp; Scope",,2015,0,Knowledge-Based Systems
10.1016/j.knosys.2019.02.017,Region-filtering correlation tracking,Nana Fan and Jing Li and Zhenyu He and Chunkai Zhang and Xin Li,2019,6,Knowledge-Based Systems
10.1016/j.knosys.2003.08.008,Study on axiomatic rules for building up relationships between requirement and source programs,Fumio Negoro,2003,1,Knowledge-Based Systems
10.1016/j.knosys.2008.10.010,Exploring design space for an integrated intelligent system,Nick Hawes and Jeremy Wyatt and Aaron Sloman,2009,10,Knowledge-Based Systems
10.1016/j.knosys.2020.106407,Towards optimal wireless sensor network lifetime in three dimensional terrains using relay placement metaheuristics,Nguyen Thi Tam and Huynh Thi Thanh Binh and Vi Thanh Dat and Phan Ngoc Lan and Le Trong Vinh,2020,5,Knowledge-Based Systems
10.1016/j.knosys.2017.10.032,An approach to EEG-based gender recognition using entropy measurement methods,Jianfeng Hu,2018,35,Knowledge-Based Systems
10.1016/j.knosys.2020.106268,An edge creation history retrieval based method to predict links in social networks,Érick S. Florentino and Argus A.B. Cavalcante and Ronaldo R. Goldschmidt,2020,4,Knowledge-Based Systems
10.1016/j.knosys.2018.07.033,Audio classification using attention-augmented convolutional neural network,Yu Wu and Hua Mao and Zhang Yi,2018,29,Knowledge-Based Systems
10.1016/j.knosys.2017.12.028,Multi-objective memetic optimization for the bi-objective obnoxious p -median problem,J.M. Colmenar and R. Martí and A. Duarte,2018,18,Knowledge-Based Systems
10.1016/j.knosys.2023.110372,EEG emotion recognition based on the attention mechanism and pre-trained convolution capsule network,Shuaiqi Liu and Zeyao Wang and Yanling An and Jie Zhao and Yingying Zhao and Yu-Dong Zhang,2023,0,Knowledge-Based Systems
10.1016/s0950-7051(03)00037-6,Editorial Board,,2003,0,Knowledge-Based Systems
10.1016/s0950-7051(01)00089-2,An instance-based approach to pattern association learning with application to the English past tense verb domain,Ray J. Hickey and Richard G. Martin,2001,2,Knowledge-Based Systems
10.1016/j.knosys.2022.108630,A solver of single-agent stochastic puzzle: A case study with Minesweeper,Chang Liu and Shunqi Huang and Gao Naying and Mohd Nor Akmal Khalid and Hiroyuki Iida,2022,0,Knowledge-Based Systems
