DOI,Título,Autores,Año,Citas,Revista
10.1016/j.patcog.2007.08.012,Erratum to “Learning to display high dynamic range images”,Guoping Qiu and Jiang Duan and Graham D. Finlayson,2008,0,Pattern Recognition
10.1016/j.patcog.2007.08.015,Image mosaicking for polyhedral scene and in particular singly visible surfaces,Yong He and Ronald Chung,2008,8,Pattern Recognition
10.1016/s0031-3203(08)00496-2,Editorial board and publication information,,2009,0,Pattern Recognition
10.1016/j.patcog.2007.08.001,Pattern Recognition referess 2007,,2008,2,Pattern Recognition
10.1016/s0031-3203(17)30415-6,Editorial Board,,2018,0,Pattern Recognition
10.1016/s0031-3203(02)00319-9,Improvements on the uncorrelated optimal discriminant vectors,Xiao-Yuan Jing and David Zhang and Zhong Jin,2003,10,Pattern Recognition
10.1016/j.patcog.2007.02.008,A discriminant analysis using composite features for classification problems,Chunghoon Kim and Chong-Ho Choi,2007,11,Pattern Recognition
10.1016/s0031-3203(21)00278-8,Editorial Board,,2021,0,Pattern Recognition
10.1016/j.patcog.2006.09.006,Graph embedding using tree edit-union,Andrea Torsello and Edwin R. Hancock,2007,33,Pattern Recognition
10.1016/j.patcog.2006.10.001,Neutral offspring controlling operators in genetic programming,Liang Zhang and Asoke K. Nandi,2007,3,Pattern Recognition
10.1016/j.patcog.2016.11.006,An efficient approach for Interactive Sequential Pattern Recognition,Jorge Calvo-Zaragoza and Jose Oncina,2017,4,Pattern Recognition
10.1016/j.patcog.2018.09.001,Unsupervised online clustering and detection algorithms using crowdsourced data for malaria diagnosis,Alba Pagès-Zamora and Margarita Cabrera-Bean and Carles Díaz-Vilor,2019,9,Pattern Recognition
10.1016/j.patcog.2019.01.029,Improved adaptive image retrieval with the use of shadowed sets,Hongyun Zhang and Ting Zhang and Witold Pedrycz and Cairong Zhao and Duoqian Miao,2019,15,Pattern Recognition
10.1016/j.patcog.2020.107620,Exploiting textual queries for dynamically visual disambiguation,Zeren Sun and Yazhou Yao and Jimin Xiao and Lei Zhang and Jian Zhang and Zhenmin Tang,2021,8,Pattern Recognition
10.1016/j.patcog.2018.02.019,ELM based smile detection using Distance Vector,Dongshun Cui and Guang-Bin Huang and Tianchi Liu,2018,30,Pattern Recognition
10.1016/j.patcog.2005.01.018,Face recognition using a fuzzy fisherface classifier,Keun-Chang Kwak and Witold Pedrycz,2005,126,Pattern Recognition
10.1016/j.patcog.2015.11.021,On developing and enhancing plant-level disease rating systems in real fields,Yousef Atoum and Muhammad Jamal Afridi and Xiaoming Liu and J. Mitchell McGrath and Linda E. Hanson,2016,26,Pattern Recognition
10.1016/j.patcog.2007.12.014,A novel algorithm for estimation of depth map using image focus for 3D shape recovery in the presence of noise,Aamir Saeed Malik and Tae-Sun Choi,2008,92,Pattern Recognition
10.1016/s0031-3203(02)00356-4,Editorial board and publication information,,2003,0,Pattern Recognition
10.1016/s0031-3203(03)00024-4,Editorial board and publication information,,2003,0,Pattern Recognition
10.1016/s0031-3203(02)00080-8,A version of the Swendsen–Wang algorithm for restoration of images degraded by Poisson noise,Sławomir Lasota and Wojciech Niemiro,2003,2,Pattern Recognition
10.1016/j.patcog.2017.07.006,Adaptive Compressive Tracking based on Locality Sensitive Histograms,Sixian Chan and Xiaolong Zhou and Junwei Li and Shengyong Chen,2017,10,Pattern Recognition
10.1016/j.patcog.2015.05.014,A grid-based tracker for erratic targets,Qian Sang and Zongli Lin and Scott T. Acton,2015,2,Pattern Recognition
10.1016/j.patcog.2012.04.009,Reliable detection of eye features and eyes in color facial images using ternary eye-verifier,Van Huan Nguyen and Thi Hai Binh Nguyen and Hakil Kim,2012,7,Pattern Recognition
10.1016/j.patcog.2008.11.026,Automatic face detection in video sequences using local normalization and optimal adaptive correlation techniques,Yun Tie and Ling Guan,2009,17,Pattern Recognition
10.1016/s0031-3203(01)00026-7,Automatic generation of structured hyperdocuments from document images,Ji-Yeon Lee and Jeong-Seon Park and Hyeran Byun and Jongsub Moon and Seong-Whan Lee,2002,4,Pattern Recognition
10.1016/s0031-3203(05)00148-2,Editorial board and publication information,,2005,0,Pattern Recognition
10.1016/s0031-3203(19)30041-x,Editorial Board,,2019,0,Pattern Recognition
10.1016/s0031-3203(00)00128-x,Multi-dimensional semantic clustering of large databases for association rule mining,V.S. Ananthanarayana and M.Narasimha Murty and D.K. Subramanian,2001,2,Pattern Recognition
10.1016/s0031-3203(01)00195-9,Spectral domain texture analysis for speech enhancement,Enzo Mumolo,2002,1,Pattern Recognition
10.1016/j.patcog.2007.10.002,Perturbation scheme for online learning of features: Incremental principal component analysis,R.K. Agrawal and n.m. Karmeshu,2008,9,Pattern Recognition
10.1016/s0031-3203(00)00031-5,Eigenhill vs. eigenface and eigenedge,Alper Yilmaz and Muhittin Gökmen,2001,29,Pattern Recognition
10.1016/j.patcog.2019.04.004,A unified definition and computation of Laplacian spectral distances,Giuseppe Patané,2019,1,Pattern Recognition
10.1016/s0031-3203(01)00130-3,Region oriented compression of color images using fuzzy inference and fast merging,S. Makrogiannis and G. Economou and S. Fotopoulos,2002,8,Pattern Recognition
10.1016/s0031-3203(09)00055-7,Editorial board and publication information,,2009,0,Pattern Recognition
10.1016/s0031-3203(19)30266-3,Editorial Board,,2019,0,Pattern Recognition
10.1016/j.patcog.2008.08.021,Learning semantics from multimedia content,Dacheng Tao and Xuelong Li and Yuan Yan Tang,2009,0,Pattern Recognition
10.1016/s0031-3203(05)00040-3,Editorial board and publication information,,2005,0,Pattern Recognition
10.1016/j.patcog.2007.11.001,Comment on: “Image thresholding using type II fuzzy sets”,Ioannis K. Vlachos and George D. Sergiadis,2008,11,Pattern Recognition
10.1016/s0031-3203(09)00010-7,Editorial board and publication information,,2009,0,Pattern Recognition
10.1016/s0031-3203(99)00229-0,3D structure recovery and calibration under varying intrinsic parameters using known angles,Jong-Eun Ha and In-So Kweon,2001,4,Pattern Recognition
10.1016/j.patcog.2007.01.027,Incremental MLLR speaker adaptation by fuzzy logic control,Ing-Jr Ding,2007,6,Pattern Recognition
10.1016/j.patcog.2017.01.009,Spectral attribute learning for visual regression,Ke Chen and Kui Jia and Zhaoxiang Zhang and Joni-Kristian Kämäräinen,2017,7,Pattern Recognition
10.1016/j.patcog.2021.108057,Mitigating severe over-parameterization in deep convolutional neural networks through forced feature abstraction and compression with an entropy-based heuristic,Nidhi Gowdra and Roopak Sinha and Stephen MacDonell and Wei Qi Yan,2021,4,Pattern Recognition
10.1016/j.patcog.2020.107593,Multi-scale structural kernel representation for object detection,Hao Wang and Qilong Wang and Peihua Li and Wangmeng Zuo,2021,12,Pattern Recognition
10.1016/j.patcog.2008.05.025,Object detection by global contour shape,Konrad Schindler and David Suter,2008,48,Pattern Recognition
10.1016/j.patcog.2022.109031,Transformed domain convolutional neural network for Alzheimer's disease diagnosis using structural MRI,S. Qasim Abbas and Lianhua Chi and Yi-Ping Phoebe Chen,2023,3,Pattern Recognition
10.1016/j.patcog.2021.108415,DE-GAN: Domain Embedded GAN for High Quality Face Image Inpainting,Xian Zhang and Xin Wang and Canghong Shi and Zhe Yan and Xiaojie Li and Bin Kong and Siwei Lyu and Bin Zhu and Jiancheng Lv and Youbing Yin and Qi Song and Xi Wu and Imran Mumtaz,2022,7,Pattern Recognition
10.1016/s0031-3203(02)00322-9,Learning fingerprint minutiae location and type,Salil Prabhakar and Anil K. Jain and Sharath Pankanti,2003,40,Pattern Recognition
10.1016/j.patcog.2018.05.029,Monocular depth estimation with hierarchical fusion of dilated CNNs and soft-weighted-sum inference,Bo Li and Yuchao Dai and Mingyi He,2018,90,Pattern Recognition
10.1016/j.patcog.2021.108009,Offline signature verification using a region based deep metric learning network,Li Liu and Linlin Huang and Fei Yin and Youbin Chen,2021,15,Pattern Recognition
10.1016/j.patcog.2010.07.028,Off-line signature verification based on grey level information using texture features,J.F. Vargas and M.A. Ferrer and C.M. Travieso and J.B. Alonso,2011,159,Pattern Recognition
10.1016/j.patcog.2019.107191,Unsupervised learning of optical flow with patch consistency and occlusion estimation,Zhe Ren and Junchi Yan and Xiaokang Yang and Alan Yuille and Hongyuan Zha,2020,11,Pattern Recognition
10.1016/j.patcog.2018.07.007,Elastic nonnegative matrix factorization,He Xiong and Deguang Kong,2019,15,Pattern Recognition
10.1016/j.patcog.2011.06.001,Brain decoding: Opportunities and challenges for pattern recognition,Dimitri Van De Ville and Seong-Whan Lee,2012,9,Pattern Recognition
10.1016/j.patcog.2018.07.015,Robust one-class support vector machine with rescaled hinge loss function,Hong-Jie Xing and Man Ji,2018,30,Pattern Recognition
10.1016/s0031-3203(02)00113-9,Mesh optimization for surface approximation using an efficient coarse-to-fine evolutionary algorithm,Hui-Ling Huang and Shinn-Ying Ho,2003,11,Pattern Recognition
10.1016/j.patcog.2013.06.032,Gravity optimised particle filter for hand tracking,Malik Morshidi and Tardi Tjahjadi,2014,23,Pattern Recognition
10.1016/j.patcog.2014.05.001,Fisher discrimination based low rank matrix recovery for face recognition,Zhonglong Zheng and Mudan Yu and Jiong Jia and Huawen Liu and Daohong Xiang and Xiaoqiao Huang and Jie Yang,2014,21,Pattern Recognition
10.1016/j.patcog.2013.09.022,HEp-2 cell image classification with multiple linear descriptors,Lingqiao Liu and Lei Wang,2014,18,Pattern Recognition
10.1016/j.patcog.2007.01.011,A kernel trick for sequences applied to text-independent speaker verification systems,Johnny Mariéthoz and Samy Bengio,2007,12,Pattern Recognition
10.1016/s0031-3203(17)30211-x,Editorial Board,,2017,0,Pattern Recognition
10.1016/s0031-3203(00)00155-2,Text analysis using local energy,Woei Chan and George Coghill,2001,45,Pattern Recognition
10.1016/s0031-3203(03)00300-5,Volume Contents and Author Index,,2003,0,Pattern Recognition
10.1016/j.patcog.2019.05.034,Corrigendum to “MAPNet: Multi-modal attentive pooling network for RGB-D indoor scene classification” [Pattern Recognition 90 (2019) 436-449],Yabei Li and Zhang Zhang and Yanhua Cheng and Liang Wang and Tieniu Tan,2019,0,Pattern Recognition
10.1016/s0031-3203(01)00078-4,Extracting moving shapes by evidence gathering,Michael G. Grant and Mark S. Nixon and Paul H. Lewis,2002,11,Pattern Recognition
10.1016/s0031-3203(10)00463-2,Editorial board and publication information,,2011,0,Pattern Recognition
10.1016/j.patcog.2016.07.030,Compositional models and Structured learning for visual recognition,Liang Lin and Jason Corso and Wangmeng Zuo and David Zhang and Benjamin Z. Yao,2016,0,Pattern Recognition
10.1016/s0031-3203(20)30575-6,Editorial Board,,2021,0,Pattern Recognition
10.1016/s0031-3203(03)00166-3,3D object recognition based on curvature information of planar views,C. de Trazegnies and C. Urdiales and A. Bandera and F. Sandoval,2003,6,Pattern Recognition
10.1016/j.patcog.2006.06.018,A semi-supervised regression model for mixed numerical and categorical variables,Michael K. Ng and Elaine Y. Chan and Meko M.C. So and Wai-Ki Ching,2007,5,Pattern Recognition
10.1016/j.patcog.2006.09.014,Hybrid image matching combining Hausdorff distance with normalized gradient matching,Chyuan-Huei Thomas Yang and Shang-Hong Lai and Long-Wen Chang,2007,35,Pattern Recognition
10.1016/j.patcog.2004.08.011,Reinforcement learning combined with a fuzzy adaptive learning control network (FALCON-R) for pattern classification,K.H. Quah and C. Quek and G. Leedham,2005,15,Pattern Recognition
10.1016/s0031-3203(00)00101-1,Global shape invariants: a solution for 3D free-form object discrimination/identification problem,A. Adán and C. Cerrada and V. Feliu,2001,15,Pattern Recognition
10.1016/s0031-3203(99)00034-5,Fuzzy handwriting description language:,Ashutosh Malaviya and Liliane Peters,2000,11,Pattern Recognition
10.1016/j.patcog.2022.109107,Detection confidence driven multi-object tracking to recover reliable tracks from unreliable detections,Travis Mandel and Mark Jimenez and Emily Risley and Taishi Nammoto and Rebekka Williams and Max Panoff and Meynard Ballesteros and Bobbie Suarez,2023,0,Pattern Recognition
10.1016/j.patcog.2006.02.009,Owner–customer right protection mechanism using a watermarking scheme and a watermarking protocol,Tzung-Her Chen and Du-Shiau Tsai,2006,27,Pattern Recognition
10.1016/j.patcog.2013.04.019,Order statistics-based parametric classification for multi-dimensional distributions,A. Thomas and B. John Oommen,2013,12,Pattern Recognition
10.1016/j.patcog.2006.03.010,On solving the face recognition problem with one training sample per subject,Jie Wang and K.N. Plataniotis and Juwei Lu and A.N. Venetsanopoulos,2006,75,Pattern Recognition
10.1016/j.patcog.2016.05.022,Part based bit error analysis of iris codes,I. Tomeo-Reyes and V. Chandran,2016,3,Pattern Recognition
10.1016/j.patcog.2011.02.011,Kernel discriminant transformation for image set-based face recognition,Wen-Sheng Chu and Ju-Chin Chen and Jenn-Jier James Lien,2011,15,Pattern Recognition
10.1016/j.patcog.2003.07.012,Qualitative estimation of camera motion parameters from the linear composition of optical flow,Sang-Cheol Park and Hyoung-Suk Lee and Seong-Whan Lee,2004,17,Pattern Recognition
10.1016/j.patcog.2008.01.015,Practical background estimation for mosaic blending with patch-based Markov random fields,Dae-Woong Kim and Ki-Sang Hong,2008,10,Pattern Recognition
10.1016/j.patcog.2006.08.006,Unsupervised real-time constrained linear discriminant analysis to hyperspectral image classification,Qian Du,2007,12,Pattern Recognition
10.1016/j.patcog.2010.06.001,A semi-dependent decomposition approach to learn hierarchical classifiers,J. Díez and J.J. del Coz and A. Bahamonde,2010,4,Pattern Recognition
