DOI,Título,Autores,Año,Citas,Revista
10.1109/tfuzz.2021.3066710,Table of Contents,,2021,0,IEEE Transactions on Fuzzy Systems
10.1109/tfuzz.2006.885264,IEEE Transactions on Fuzzy Systems Information for authors,,2006,0,IEEE Transactions on Fuzzy Systems
10.1109/tfuzz.2010.2050656,Table of contents,,2010,0,IEEE Transactions on Fuzzy Systems
10.1109/tfuzz.2006.889922,New Robust Stability Conditions and Design of Robust Stabilizing Controllers for Takagi–Sugeno Fuzzy Time-Delay Systems,Jun Yoneyama,2007,47,IEEE Transactions on Fuzzy Systems
10.1109/tfuzz.2011.2156530,Table of Contents,,2011,0,IEEE Transactions on Fuzzy Systems
10.1109/tfuzz.2010.2103564,Stability Analysis of Recurrent Fuzzy Systems: A Hybrid System and SOS Approach,Andreas Schwung and Thomas Gusner and Jürgen Adamy,2011,13,IEEE Transactions on Fuzzy Systems
10.1109/tfuzz.2002.1006444,"Comments on ""Robust tracking enhancement of robot systems including motor dynamics: a fuzzy-based dynamic game approach""",H. Emara and A.L. Elshafei and n.m. Bor-Sen Chen and n.m. Huey-Jian Uang and n.m. Chung-Shi Tseng,2002,4,IEEE Transactions on Fuzzy Systems
10.1109/tfuzz.2015.2393391,Guest Editorial Web-Based Intelligent Support Systems—Preface to the Special Section,Witold Pedrycz and Jie Lu,2015,5,IEEE Transactions on Fuzzy Systems
10.1109/tfuzz.2008.924337,Construction of a Neurofuzzy Network Capable of Extrapolating (and Interpolating) With Respect to the Convex Hull of a Set of Input Samples in ${{\bb R}}^n$,Przemyslaw Klesk,2008,5,IEEE Transactions on Fuzzy Systems
10.1109/tfuzz.2007.909404,Special issue on swarm intelligence,,2007,0,IEEE Transactions on Fuzzy Systems
10.1109/tfuzz.2020.3044766,Information for authors,,2021,0,IEEE Transactions on Fuzzy Systems
10.1109/tfuzz.2022.3159910,Share Your Preprint Research with the World!,,2022,0,IEEE Transactions on Fuzzy Systems
10.1109/tfuzz.2020.3021726,Bilevel Optimization Problem With Random-Term-Absent Max-Product Fuzzy Relation Inequalities Constraint,Jianjun Qiu and Guanrong Li and Xiaopeng Yang,2021,1,IEEE Transactions on Fuzzy Systems
10.1109/tfuzz.2016.2522578,IEEE Transactions on Cognitive and Developmental Systems,,2016,0,IEEE Transactions on Fuzzy Systems
10.1109/91.868945,Intelligent system to support judgmental business forecasting: the case of estimating hotel room demand,M. Ben Ghalia and P.P. Wang,2000,27,IEEE Transactions on Fuzzy Systems
10.1109/tfuzz.2010.2051291,IEEE copyright form,,2010,0,IEEE Transactions on Fuzzy Systems
10.1109/tfuzz.2014.2326719,IEEE Transactions on Fuzzy Systems publication information,,2014,0,IEEE Transactions on Fuzzy Systems
10.1109/tfuzz.2016.2521458,Table of Contents,,2016,0,IEEE Transactions on Fuzzy Systems
10.1109/tfuzz.2005.855800,IEEE Transactions on Fuzzy Systems publication information,,2005,0,IEEE Transactions on Fuzzy Systems
10.1109/tfuzz.2016.2578344,Statistical Inference in Rough Set Theory Based on Kolmogorov–Smirnov Goodness-of-Fit Test,Dan Hu and Xianchuan Yu and Jiayin Wang,2017,8,IEEE Transactions on Fuzzy Systems
10.1109/tfuzz.2016.2546321,IEEE Transactions on Biomedical Engineering publication information,,2016,0,IEEE Transactions on Fuzzy Systems
10.1109/tfuzz.2022.3173684,Time-Series Forecasting via Fuzzy-Probabilistic Approach With Evolving Clustering-Based Granulation,Weina Wang and Wanquan Liu and Hui Chen,2022,0,IEEE Transactions on Fuzzy Systems
10.1109/tfuzz.2022.3172987,Open Mapping and Closed Graph Theorems in Fuzzy Quasi-Normed Spaces,Jianrong Wu and Ruini Li,2022,0,IEEE Transactions on Fuzzy Systems
10.1109/tfuzz.2020.3028645,Adaptive Event-Triggered Control Design for Nonlinear Systems With Full State Constraints,Xin Jin and Yuan-Xin Li and Shaocheng Tong,2021,2,IEEE Transactions on Fuzzy Systems
10.1109/tfuzz.2015.2501434,Knowledge Measure for Atanassov's Intuitionistic Fuzzy Sets,Kaihong Guo,2016,44,IEEE Transactions on Fuzzy Systems
10.1109/tfuzz.2020.3015594,On $\vec{r}$-(Quasi-)Overlap Functions,Junsheng Qiao and Zengtai Gong,2021,8,IEEE Transactions on Fuzzy Systems
10.1109/tfuzz.2020.3006520,Fuzzy Detection Aided Real-Time and Robust Visual Tracking Under Complex Environments,Shuai Liu and Shuai Wang and Xinyu Liu and Chin-Teng Lin and Zhihan Lv,2021,196,IEEE Transactions on Fuzzy Systems
10.1109/tfuzz.2018.2835761,T–S Fuzzy-Model-Based Output Feedback Tracking Control With Control Input Saturation,Yan Yu and Hak-Keung Lam and Kit Yan Chan,2018,38,IEEE Transactions on Fuzzy Systems
10.1109/tfuzz.2022.3155275,A Fuzzy Profit Maximization Model Using Communities Viable Leaders for Information Diffusion in Dynamic Drivers Collaboration Networks,Hamed Kalantari and Aghdas Badiee and Amirhossein Dezhboro and Hasan Mohammadi and Erfan Babaee Tirkolaee,2023,5,IEEE Transactions on Fuzzy Systems
10.1109/tfuzz.2011.2174244,Reliable Fuzzy Control for Active Suspension Systems With Actuator Delay and Fault,Hongyi Li and Honghai Liu and Huijun Gao and Peng Shi,2012,466,IEEE Transactions on Fuzzy Systems
10.1109/tfuzz.2020.3048514,Hierarchical Axiomatic Fuzzy Set Granulation for Financial Time Series Clustering,Hongyue Guo and Haibo Kuang and Lidong Wang and Xiaodong Liu and Witold Pedrycz,2022,1,IEEE Transactions on Fuzzy Systems
10.1109/tfuzz.2002.805898,Self-organizing neuro-fuzzy system for control of unknown plants,n.m. Chunshien Li and n.m. Chun-Yi Lee,2003,59,IEEE Transactions on Fuzzy Systems
10.1109/tfuzz.2003.817841,Circuit implementation of linguistic-hedge fuzzy logic controller in current-mode approach,n.m. Chuen-Yau Chen and n.m. Yuan-Ta Hsieh and n.m. Bin-Da Liu,2003,34,IEEE Transactions on Fuzzy Systems
10.1109/tfuzz.2004.841118,IEEE Computational Intelligence Society Information,,2004,0,IEEE Transactions on Fuzzy Systems
10.1109/tfuzz.2007.913351,IEEE Computational Intelligence Society Information,,2007,0,IEEE Transactions on Fuzzy Systems
10.1109/tfuzz.2021.3105291,IEEE Transactions on Fuzzy Systems,,2021,0,IEEE Transactions on Fuzzy Systems
10.1109/tfuzz.2007.905193,Table of contents,,2007,0,IEEE Transactions on Fuzzy Systems
10.1109/tfuzz.2015.2438532,IEEE Transactions on Fuzzy Systems publication information,,2015,0,IEEE Transactions on Fuzzy Systems
10.1109/tfuzz.2011.2171973,Human Gait Modeling Using a Genetic Fuzzy Finite State Machine,Alberto Alvarez-Alvarez and G. Trivino and O. Cordon,2012,63,IEEE Transactions on Fuzzy Systems
