DOI,Título,Autores,Año,Citas,Revista
10.1016/s0952-1976(99)00032-9,Reverse engineering collaboratory: a logic-based tool for monitoring the quality of programs,P Maresca,2000,3,Engineering Applications of Artificial Intelligence
10.1016/j.engappai.2004.12.007,A class of intelligent agents for coordinated control of outdoor terrain mapping UGVs,K. Fregene and D. Kennedy and R. Madhavan and L.E. Parker and D. Wang,2005,7,Engineering Applications of Artificial Intelligence
10.1016/j.engappai.2014.04.002,Corrigendum to “Image contrast enhancement for preserving mean brightness without losing image features” [Eng. Appl. Artif. Intell. 26 (5) (2013) 1487–1492],Shih-Chia Huang and Chien-Hui Yeh,2014,0,Engineering Applications of Artificial Intelligence
10.1016/s0952-1976(03)00145-3,Author Index for Volume 16,,2003,0,Engineering Applications of Artificial Intelligence
10.1016/j.engappai.2019.04.006,Corrigendum to ‘Affective analytics of demonstration sites’ [Eng. Appl. Artif. Intell. 81 (2019) 346–372],A. Kaklauskas and D. Jokubauskas and J. Cerkauskas and G. Dzemyda and I. Ubarte and D. Skirmantas and A. Podviezko and I. Simkute,2019,0,Engineering Applications of Artificial Intelligence
10.1016/s0952-1976(02)00056-8,Conference Calendar,,2002,0,Engineering Applications of Artificial Intelligence
10.1016/s0952-1976(01)00025-2,Reactive scheduling using a multi-agent model: the SCEP framework,B. Archimede and T. Coudert,2001,36,Engineering Applications of Artificial Intelligence
10.1016/j.engappai.2009.02.004,Two algorithms for generating structured and unstructured monotone ordinal data sets,Rob Potharst and Arie Ben-David and Michiel van Wezel,2009,19,Engineering Applications of Artificial Intelligence
10.1016/j.engappai.2015.10.013,A hybrid switching predictive controller with proportional integral derivative gains and GMDH neural representation of automotive engines for coldstart emission reductions,Ahmad Mozaffari and Nasser L. Azad and J. Karl Hedrick and Amir Taghavipour,2016,6,Engineering Applications of Artificial Intelligence
10.1016/s0952-1976(04)00082-x,Detection of electrocardiographic changes in partial epileptic patients using Lyapunov exponents with multilayer perceptron neural networks,E UBEYLI and I GULER,2004,23,Engineering Applications of Artificial Intelligence
10.1016/j.engappai.2004.11.009,Application of support vector machines to bandwidth reservation in sectored cellular communications,Chenn-Jung Huang and Wei Kuang Lai and Rui-Lin Luo and You-Lin Yan,2005,9,Engineering Applications of Artificial Intelligence
10.1016/s0952-1976(14)00226-7,IFC - Editorial Board etc.,,2014,0,Engineering Applications of Artificial Intelligence
10.1016/j.engappai.2020.103841,Optimization framework and clustering-based algorithm for energy-aware adaptive sensing,Mohammadreza Hajy Heydary and Anand Panangadan,2020,0,Engineering Applications of Artificial Intelligence
10.1016/j.engappai.2014.05.006,An evolutionary algorithm to optimize the microphone array configuration for speech acquisition in vehicles,David Ayllón and Roberto Gil-Pita and Manuel Utrilla-Manso and Manuel Rosa-Zurera,2014,9,Engineering Applications of Artificial Intelligence
10.1016/j.engappai.2004.08.007,Bus maintenance scheduling using multi-agent systems,R. Zhou and B. Fox and H.P. Lee and A.Y.C. Nee,2004,25,Engineering Applications of Artificial Intelligence
10.1016/s0952-1976(00)00024-5,A neuro-fuzzy tool for CT-PT contact detection in a pressurized heavy water reactor,A. Mukherjee and K. Shivaprasad and R.I.K. Moorthy and A. Kakodkar,2000,0,Engineering Applications of Artificial Intelligence
10.1016/j.engappai.2013.10.006,Bioprocess diagnosis based on the empirical use of distance measures in the theory of belief functions,Sébastien Régis and Andrei Doncescu and Nathalie Goma,2014,3,Engineering Applications of Artificial Intelligence
10.1016/j.engappai.2020.103637,An accelerator for online SVM based on the fixed-size KKT window,Husheng Guo and Aijuan Zhang and Wenjian Wang,2020,8,Engineering Applications of Artificial Intelligence
10.1016/j.engappai.2022.105628,Development of a cross-scale weighted feature fusion network for hot-rolled steel surface defect detection,Yuzhong Zhang and Wenjing Wang and Zhaoming Li and Shuangbao Shu and Xianli Lang and Tengda Zhang and Jingtao Dong,2023,0,Engineering Applications of Artificial Intelligence
10.1016/j.engappai.2020.104147,Scalability achievements for enumerative biclustering with online partitioning: Case studies involving mixed-attribute datasets,Rosana Veroneze and Fernando J. Von Zuben,2021,2,Engineering Applications of Artificial Intelligence
10.1016/j.engappai.2016.01.029,Adapting pedestrian detectors to new domains: A comprehensive review,Kyaw Kyaw Htike and David Hogg,2016,8,Engineering Applications of Artificial Intelligence
10.1016/j.engappai.2020.103591,Ensemble-based active learning using fuzzy-rough approach for cancer sample classification,Ansuman Kumar and Anindya Halder,2020,7,Engineering Applications of Artificial Intelligence
10.1016/j.engappai.2012.07.006,Modeling data uncertainty on electric load forecasting based on Type-2 fuzzy logic set theory,Chin Wang Lou and Ming Chui Dong,2012,25,Engineering Applications of Artificial Intelligence
10.1016/j.engappai.2008.09.002,A parthenogenetic algorithm for single individual SNP haplotyping,Jingli Wu and Jianxin Wang and Jian’er Chen,2009,7,Engineering Applications of Artificial Intelligence
10.1016/j.engappai.2005.06.005,An empirical semantics approach to reasoning about communication,Felix Fischer and Michael Rovatsos,2005,2,Engineering Applications of Artificial Intelligence
10.1016/j.engappai.2008.12.003,An iterative agent bidding mechanism for responsive manufacturing,M.K. Lim and Z. Zhang and W.T. Goh,2009,20,Engineering Applications of Artificial Intelligence
10.1016/j.engappai.2006.02.004,Platform impact on performance of parallel genetic algorithms: Design and implementation considerations,Tabitha L. James and Reza Barkhi and John D. Johnson,2006,10,Engineering Applications of Artificial Intelligence
10.1016/j.engappai.2012.09.016,Execution infrastructure for normative virtual environments,Tomas Trescak and Inmaculada Rodriguez and Maite Lopez Sanchez and Pablo Almajano,2013,7,Engineering Applications of Artificial Intelligence
10.1016/j.engappai.2004.09.002,Real-time transaction processing for autonomic Grid applications,Feilong Tang and Minglu Li and Joshua Zhexue Huang,2004,6,Engineering Applications of Artificial Intelligence
10.1016/j.engappai.2005.06.007,Genetic algorithm-based multi-objective optimization of cutting parameters in turning processes,Ramón Quiza Sardiñas and Marcelino Rivas Santana and Eleno Alfonso Brindis,2006,168,Engineering Applications of Artificial Intelligence
10.1016/j.engappai.2007.02.006,Decentralized adaptive recurrent neural control structure,Victor H. Benitez and Edgar N. Sanchez and Alexander G. Loukianov,2007,13,Engineering Applications of Artificial Intelligence
10.1016/j.engappai.2010.02.006,Selection of relevant variables for industrial process modeling by combining experimental data sensitivity and human knowledge,Xiaoguang Deng and Xianyi Zeng and Philippe Vroman and Ludovic Koehl,2010,14,Engineering Applications of Artificial Intelligence
10.1016/j.engappai.2008.04.018,Automatic semantic indexing of medical images using a web ontology language for case-based image retrieval,Gowri Allampalli-Nagaraj and Isabelle Bichindaritz,2009,13,Engineering Applications of Artificial Intelligence
10.1016/j.engappai.2015.08.002,Dynamic hierarchical aggregation of parallel outputs for aircraft take-off noise identification,Luis A. Sanchez-Perez and Luis P. Sanchez-Fernandez and Sergio Suarez-Guerra and Maria G. Lopez-Pacheco,2015,4,Engineering Applications of Artificial Intelligence
10.1016/j.engappai.2007.09.004,Constructing an enterprise ontology for an automotive supplier,Eva Blomqvist and Annika Öhgren,2008,33,Engineering Applications of Artificial Intelligence
10.1016/j.engappai.2015.05.007,Distributed economic dispatch of embedded generation in smart grids,J. Dibangoye and A. Doniec and H. Fakham and F. Colas and X. Guillaud,2015,19,Engineering Applications of Artificial Intelligence
10.1016/j.engappai.2011.06.009,A multi-agent simulation framework on small Hadoop cluster,Prashant Sethia and Kamalakar Karlapalem,2011,15,Engineering Applications of Artificial Intelligence
10.1016/j.engappai.2004.09.010,A class decomposition approach for GA-based classifiers,Sheng-Uei Guan and Fangming Zhu,2005,3,Engineering Applications of Artificial Intelligence
10.1016/s0952-1976(02)00023-4,Discovery of symmetry by voting method,Atsushi Imiya and Tomoki Ueno and Iris Fermin,2002,4,Engineering Applications of Artificial Intelligence
10.1016/j.engappai.2016.01.035,Discriminant sparse label-sensitive embedding: Application to image-based face pose estimation,F. Dornaika and C. Chahla and F. Khattar and F. Abdallah and H. Snoussi,2016,4,Engineering Applications of Artificial Intelligence
10.1016/j.engappai.2016.03.001,Introduction to the Special Issue on Mining the Humanities: Technologies and Applications,Spyros Sioutas and Lazaros Iliadis and Katia Lida Kermanidis and Phivos Mylonas,2016,0,Engineering Applications of Artificial Intelligence
10.1016/j.engappai.2016.05.004,Improved global motion estimation via motion vector clustering for video stabilization,Bo-Hao Chen and Andrey Kopylov and Shih-Chia Huang and Oleg Seredin and Roman Karpov and Sy-Yen Kuo and K. Robert Lai and Tan-Hsu Tan and Munkhjargal Gochoo and Damdinsuren Bayanduuren and Cihun-Siyong Gong and Patrick C.K. Hung,2016,17,Engineering Applications of Artificial Intelligence
10.1016/j.engappai.2017.06.027,Dynamic social behavior algorithm for real-parameter optimization problems and optimization of hyper beamforming of linear antenna arrays,K. Prajindra Sankar and Tiong Sieh Kiong and Johnny Koh Siaw Paw,2017,3,Engineering Applications of Artificial Intelligence
10.1016/j.engappai.2013.06.006,Robust design of multi-agent system interactions: A testing approach based on pattern matching,Celia Gutiérrez and Iván García-Magariño and Emilio Serrano and Juan A. Botía,2013,4,Engineering Applications of Artificial Intelligence
10.1016/j.engappai.2008.04.021,"The search for knowledge, contexts, and Case-Based Reasoning",Michael M. Richter,2009,15,Engineering Applications of Artificial Intelligence
10.1016/j.engappai.2006.11.011,Forming consensus in the networks of knowledge,Witold Pedrycz and Kaoru Hirota,2007,4,Engineering Applications of Artificial Intelligence
10.1016/s0952-1976(01)00006-9,Application of the multi-agent approach in production planning and modelling,Jiřı́ Lažanský and Olga Štěpánková and Vladimı́r Mařı́k and Michal Pěchouček,2001,11,Engineering Applications of Artificial Intelligence
10.1016/s0952-1976(03)00058-7,A neural network predictive control system for paper mill wastewater treatment,G.M. Zeng and X.S. Qin and L. He and G.H. Huang and H.L. Liu and Y.P. Lin,2003,59,Engineering Applications of Artificial Intelligence
10.1016/j.engappai.2012.08.014,Improving semi-empirical equations of ultimate bearing capacity of shallow foundations using soft computing polynomials,Chan-Ping Pan and Hsing-Chih Tsai and Yong-Huang Lin,2013,4,Engineering Applications of Artificial Intelligence
10.1016/j.engappai.2011.11.008,Nonlinear modeling of soil deformation modulus through LGP-based interpretation of pressuremeter test results,Azadeh Rashed and Jafar Bolouri Bazaz and Amir Hossein Alavi,2012,13,Engineering Applications of Artificial Intelligence
10.1016/s0952-1976(00)00061-0,"Knowledge-based approach and system for assembly-oriented design, Part II: the system implementation",X.F Zha and H.J Du and J.H Qiu,2001,26,Engineering Applications of Artificial Intelligence
10.1016/s0952-1976(15)00190-6,IFC - Editorial Board etc.,,2015,0,Engineering Applications of Artificial Intelligence
10.1016/j.engappai.2011.01.002,Revealing digital fakery using multiresolution decomposition and higher order statistics,Wei Lu and Wei Sun and Fu-Lai Chung and Hongtao Lu,2011,11,Engineering Applications of Artificial Intelligence
10.1016/j.engappai.2004.11.007,Calendar,,2005,0,Engineering Applications of Artificial Intelligence
10.1016/j.engappai.2014.07.017,Learning weakly correlated cause–effects for gardening with a cognitive system,Alejandro Agostini and Carme Torras and Florentin Wörgötter,2014,4,Engineering Applications of Artificial Intelligence
10.1016/j.engappai.2020.103741,Extra-adaptive robust online subspace tracker for anomaly detection from streaming networks,Maryam Amoozegar and Behrouz Minaei-Bidgoli and Mansoor Rezghi and Hadi Fanaee-T,2020,1,Engineering Applications of Artificial Intelligence
10.1016/s0952-1976(06)00136-9,Conference Calendar,,2006,0,Engineering Applications of Artificial Intelligence
10.1016/s0952-1976(00)00079-8,A preliminary study on qualitative and imprecise solid modelling for conceptual shape modelling,Huilin Shu and Jihong Liu and Yifang Zhong,2001,5,Engineering Applications of Artificial Intelligence
10.1016/j.engappai.2007.09.003,The distributed multilevel ant-stigmergy algorithm used at the electric-motor design,Peter Korošec and Jurij Šilc,2008,3,Engineering Applications of Artificial Intelligence
10.1016/j.engappai.2020.103593,Development and implementation of induction motor drive using sliding-mode based simplified neuro-fuzzy control,Rabi Narayan Mishra and Kanungo Barada Mohanty,2020,16,Engineering Applications of Artificial Intelligence
