DOI,Título,Autores,Año,Citas,Revista
10.1145/3474839,Privacy Preservation for Trajectory Publication Based on Differential Privacy,Lin Yao and Zhenyu Chen and Haibo Hu and Guowei Wu and Bin Wu,2022,2,ACM Transactions on Intelligent Systems and Technology
10.1145/1961189.1961202,Learning to detect malicious URLs,Justin Ma and Lawrence K. Saul and Stefan Savage and Geoffrey M. Voelker,2011,86,ACM Transactions on Intelligent Systems and Technology
10.1145/1961189.1961194,Social Network Analysis and Mining for Business Applications,Francesco Bonchi and Carlos Castillo and Aristides Gionis and Alejandro Jaimes,2011,193,ACM Transactions on Intelligent Systems and Technology
10.1145/2753829,n.m.,,2015,3,ACM Transactions on Intelligent Systems and Technology
10.1145/3040485,n.m.,,2017,0,ACM Transactions on Intelligent Systems and Technology
10.1145/3469086,Integrating Algorithmic Sampling-Based Motion Planning with Learning in Autonomous Driving,Yifan Zhang and Jinghuai Zhang and Jindi Zhang and Jianping Wang and Kejie Lu and Jeff Hong,2022,2,ACM Transactions on Intelligent Systems and Technology
10.1145/2414425.2414441,Mining contextual movie similarity with matrix factorization for context-aware recommendation,Yue Shi and Martha Larson and Alan Hanjalic,2013,44,ACM Transactions on Intelligent Systems and Technology
10.1145/3365375,Is Rank Aggregation Effective in Recommender Systems? An Experimental Analysis,Samuel E. L. Oliveira and Victor Diniz and Anisio Lacerda and Luiz Merschmanm and Gisele L. Pappa,2020,11,ACM Transactions on Intelligent Systems and Technology
10.1145/2337542.2337551,"Twitter, MySpace, Digg",Georgios Paltoglou and Mike Thelwall,2012,121,ACM Transactions on Intelligent Systems and Technology
10.1145/2560188,Model-Based Count Series Clustering for Bike Sharing System Usage Mining: A Case Study with the Vélib’ System of Paris,Côme Etienne and Oukhellou Latifa,2014,87,ACM Transactions on Intelligent Systems and Technology
10.1145/3465056,Multiview Common Subspace Clustering via Coupled Low Rank Representation,Stanley Ebhohimhen Abhadiomhen and Zhiyang Wang and Xiangjun Shen and Jianping Fan,2021,7,ACM Transactions on Intelligent Systems and Technology
10.1145/2532549,CIM,Yi-Cheng Chen and Wen-Yuan Zhu and Wen-Chih Peng and Wang-Chien Lee and Suh-Yin Lee,2014,94,ACM Transactions on Intelligent Systems and Technology
10.1145/3168361,Fuzzy Cognitive Diagnosis for Modelling Examinee Performance,Qi Liu and Runze Wu and Enhong Chen and Guandong Xu and Yu Su and Zhigang Chen and Guoping Hu,2018,56,ACM Transactions on Intelligent Systems and Technology
10.1145/3317572,Deep Reinforcement Learning for Vehicular Edge Computing,Zhaolong Ning and Peiran Dong and Xiaojie Wang and Joel J. P. C. Rodrigues and Feng Xia,2019,160,ACM Transactions on Intelligent Systems and Technology
10.1145/2700494,TerraFly GeoCloud,Mingjin Zhang and Huibo Wang and Yun Lu and Tao Li and Yudong Guang and Chang Liu and Erik Edrosa and Hongtai Li and Naphtali Rishe,2015,8,ACM Transactions on Intelligent Systems and Technology
10.1145/2994608,A Distribution Separation Method Using Irrelevance Feedback Data for Information Retrieval,Peng Zhang and Qian Yu and Yuexian Hou and Dawei Song and Jingfei Li and Bin Hu,2017,1,ACM Transactions on Intelligent Systems and Technology
10.1145/3582563,Saliency Attack: Towards Imperceptible Black-box Adversarial Attack,Zeyu Dai and Shengcai Liu and Qing Li and Ke Tang,2023,0,ACM Transactions on Intelligent Systems and Technology
10.1145/3579991,Reinforced Explainable Knowledge Concept Recommendation in MOOCs,Lu Jiang and Kunpeng Liu and Yibin Wang and Dongjie Wang and Pengyang Wang and Yanjie Fu and Minghao Yin,2023,0,ACM Transactions on Intelligent Systems and Technology
10.1145/2956556,Joint Structured Sparsity Regularized Multiview Dimension Reduction for Video-Based Facial Expression Recognition,Liping Xie and Dacheng Tao and Haikun Wei,2017,15,ACM Transactions on Intelligent Systems and Technology
10.1145/3372116,Single Image Snow Removal Using Sparse Representation and Particle Swarm Optimizer,Shih-Chia Huang and Da-Wei Jaw and Bo-Hao Chen and Sy-Yen Kuo,2020,6,ACM Transactions on Intelligent Systems and Technology
10.1145/3161606,Evolutionary Strategy to Perform Batch-Mode Active Learning on Multi-Label Data,Oscar Reyes and Sebastián Ventura,2018,22,ACM Transactions on Intelligent Systems and Technology
