DOI,Título,Autores,Año,Citas,Revista
10.1142/s0218213013500024,TOWARDS THE DEVELOPMENT OF AGENT-BASED ORGANIZATIONS THROUGH MDD,JORGE AGÜERO and CARLOS CARRASCOSA and MIGUEL REBOLLO and VICENTE JULIÁN,2013,2,International Journal on Artificial Intelligence Tools
10.1142/s021821302030001x,A Two Consequent Multi-layers Deep Discriminative Approach for Classifying fMRI Images,Abeer M. Mahmoud and Hanen Karamti and Fadwa Alrowais,2020,0,International Journal on Artificial Intelligence Tools
10.1142/s021821302250018x,Research on Application of Graph Neural Network in Water Quality Prediction,Lan Li and Nanbin Lv and Wenjing Li,2022,0,International Journal on Artificial Intelligence Tools
10.1142/s0218213020400060,An Initialization-free Distributed Algorithm for Power Dispatch Problem with Multiple Resources of Future Distribution Network,Zixia Sang and Jiaqi Huang and Dongjun Yang and Jiong Yan and Zhi Du and Rengcun Fang,2020,2,International Journal on Artificial Intelligence Tools
10.1142/s0218213018600035,Building Search Methods with Self-Confidence in a Constraint Programming Library,Nikolaos Pothitos and Panagiotis Stamatopoulos,2018,0,International Journal on Artificial Intelligence Tools
10.1142/s0218213022410020,Machine Learning Methods for Automatic Gender Detection,Damián Morales Sánchez and Antonio Moreno and M. Dolores Jiménez López,2022,1,International Journal on Artificial Intelligence Tools
10.1142/s0218213010000339,A SYSTEM FOR QUERY SPECIFIC COHERENT TEXT MULTI-DOCUMENT SUMMARIZATION,C. RAVINDRANATH CHOWDARY and M. SRAVANTHI and P. SREENIVASA KUMAR,2010,8,International Journal on Artificial Intelligence Tools
10.1142/s0218213013600026,REDUNDANCY ELIMINATION IN HIGHLY PARALLEL SOLUTIONS OF MOTION COORDINATION PROBLEMS,PAVEL SURYNEK,2013,2,International Journal on Artificial Intelligence Tools
10.1142/s0218213010000467,LIST OF REVIEWERS,,2010,0,International Journal on Artificial Intelligence Tools
10.1142/s021821301850032x,Multi-View Product Image Search with Deep ConvNets Representations,Muhammet Baştan and Özgür Yılmaz,2018,1,International Journal on Artificial Intelligence Tools
10.1142/s0218213020600040,Selecting and Combining Classifiers Based on Centrality Measures,Ronan Assumpção Silva and Alceu S. Britto and Fabricio Enembreck and Robert Sabourin and Luiz S. Oliveira,2020,1,International Journal on Artificial Intelligence Tools
10.1142/s0218213004001442,APPLYING CONNECTIONIST MODAL LOGICS TO DISTRIBUTED KNOWLEDGE REPRESENTATION PROBLEMS,ARTUR S. d'AVILA GARCEZ and LUÍS C. LAMB and KRYSIA BRODA and DOV M. GABBAY,2004,7,International Journal on Artificial Intelligence Tools
10.1142/s0218213004001764,A KNOWLEDGE LEARNING APPROACH TO INFORMATION EXTRACTION FROM MULTIPLE TEXT BASED WEB SITES,XIAOYING GAO and MENGJIE ZHANG,2004,1,International Journal on Artificial Intelligence Tools
10.1142/s0218213011000255,ASSESSING INSECT GROWTH USING IMAGE ANALYSIS,TOM PATTEN and WENJING LI and GEORGE BEBIS and MUHAMMAD HUSSAIN,2011,2,International Journal on Artificial Intelligence Tools
10.1142/s0218213012500133,AN EXPLANATION FACILITY FRAMEWORK FOR RULE-BASED SYSTEMS,BOJAN TOMIĆ and BORIS HORVAT and NEMANJA JOVANOVIĆ,2012,1,International Journal on Artificial Intelligence Tools
10.1142/s0218213015970027,List of Reviewers Volume 24 (2015),,2015,0,International Journal on Artificial Intelligence Tools
10.1142/s021821301460029x,A Line-Context Based Object Recognition Method,Hui Wei and Lei Wu,2014,0,International Journal on Artificial Intelligence Tools
10.1142/s0218213002000861,COMPARING KEYWORD EXTRACTION TECHNIQUES FOR WEBSOM TEXT ARCHIVES,ARNULFO P. AZCARRAGA and TEDDY YAP and TAT SENG CHUA,2002,7,International Journal on Artificial Intelligence Tools
10.1142/s021821302140008x,Automatic Translation of Medical Information Based on Text Feature Recognition,Suyang Zhang,2021,0,International Journal on Artificial Intelligence Tools
10.1142/s0218213011000267,CLUSTERING AS A PRIOR STEP TO CLASSIFICATION: AN EMPIRICAL STUDY,ANTONIA KYRIAKOPOULOU and THEODORE KALAMBOUKIS,2011,2,International Journal on Artificial Intelligence Tools
10.1142/s021821302150024x,Exploiting Social Networks as a Live Mass Media Channel During Disasters for Reactions,Minh-Tien Nguyen and Tri-Thanh Nguyen and Asanobu Kitamoto and Van-Hau Nguyen,2021,0,International Journal on Artificial Intelligence Tools
10.1142/s0218213005002193,PUSHING LOG-BASED RECONCILIATION,YOUSSEF HAMADI and MARC SHAPIRO,2005,0,International Journal on Artificial Intelligence Tools
10.1142/s0218213014500110,Spatial Reasoning with Place Information on the Semantic Web,Philip D. Smart and Alia I. Abdelmoty and Baher El-Geresy,2014,1,International Journal on Artificial Intelligence Tools
10.1142/s0218213010000054,FAST A* WITH ITERATIVE RESOLUTION FOR NAVIGATION,KYLE WALSH and BIKRAMJIT BANERJEE,2010,6,International Journal on Artificial Intelligence Tools
10.1142/s0218213006002850,EVOLUTION OF FRACTAL SHAPES FOR ARTISTS AND DESIGNERS,EVELYNE LUTTON,2006,16,International Journal on Artificial Intelligence Tools
10.1142/s0218213019500106,Community Detection Using Fireworks Optimization Algorithm,Imane Messaoudi and Nadjet Kamel,2019,6,International Journal on Artificial Intelligence Tools
10.1142/s0218213001000726,VISUALIZATION SUPPORT FOR USER-CENTERED MODEL SELECTION IN KNOWLEDGE DISCOVERY AND DATA MINING,TUBAO HO and TRONGDUNG NGUYEN and DUCDUNG NGUYEN and SAORI KAWASAKI,2001,9,International Journal on Artificial Intelligence Tools
10.1142/s0218213005002107,ITERATIVE DESIGN OF NEURAL NETWORK CLASSIFIERS THROUGH REGRESSION,R. G. GORE and J. LI and M. T. MANRY and L. M. LIU and C. YU and J. WEI,2005,12,International Journal on Artificial Intelligence Tools
10.1142/s021821302150010x,Enhanced Hoeffding Anytime Tree: A Real-time Algorithm for Early Prediction of Heart Disease,Mariam Benllarch and Meriem Benhaddi and Salah El Hadaj,2021,2,International Journal on Artificial Intelligence Tools
10.1142/s021821300100043x,CONSTRUCTING MODULAR HYBRID RULE BASES FOR EXPERT SYSTEMS,I. HATZILYGEROUDIS and J. PRENTZAS,2001,21,International Journal on Artificial Intelligence Tools
10.1142/s0218213021400017,An Efficient Neurodynamic Approach to Fuzzy Chance-constrained Programming,Litao Ma and Jiqiang Chen and Sitian Qin and Lina Zhang and Feng Zhang,2021,0,International Journal on Artificial Intelligence Tools
10.1142/s0218213005002417,TOWARDS SCALEable PROTEIN STRUCTURE COMPARISON AND DATABASE SEARCH,CHERN-HOOI CHIONH and ZHIYONG HUANG and KIAN-LEE TAN and ZHEN YAO,2005,2,International Journal on Artificial Intelligence Tools
10.1142/s0218213018300016,Features-Based Moving Objects Tracking for Smart Video Surveillances: A Review,Nor Nadirah Abdul Aziz and Yasir Mohd Mustafah and Amelia Wong Azman and Amir Akramin Shafie and Muhammad Izad Yusoff and Nor Afiqah Zainuddin and Mohammad Ariff Rashidan,2018,5,International Journal on Artificial Intelligence Tools
10.1142/s0218213002000757,PREFACE,,2002,0,International Journal on Artificial Intelligence Tools
10.1142/s0218213010000327,A MODEL FOR OBJECT RELATIONAL OLAP,S. IKEDA and P. C.-Y. SHEU and JEFFREY J. P. TSAI,2010,5,International Journal on Artificial Intelligence Tools
10.1142/s0218213011000024,CONSOLIDATING A HEURISTIC FOR INCREMENTAL DECISION TREE LEARNING THROUGH ASYMPTOTIC ANALYSIS,DIMITRIS KALLES and ATHANASIOS PAPAGELIS and YANNIS C. STAMATIOU,2011,0,International Journal on Artificial Intelligence Tools
10.1142/s0218213013020028,EDITORIAL,George Bebis,2013,0,International Journal on Artificial Intelligence Tools
10.1142/s0218213015500219,A Hybrid Meta-Heuristic Algorithm for Vehicle Routing Problem with Time Windows,Esam Taha Yassen and Masri Ayob and Mohd Zakree Ahmad Nazri and Nasser R. Sabar,2015,2,International Journal on Artificial Intelligence Tools
10.1142/s0218213016990013,AUTHOR INDEX: Volume 25,,2016,0,International Journal on Artificial Intelligence Tools
10.1142/s0218213006003144,LIST OF REVIEWERS VOLUME 15 (2006),,2006,0,International Journal on Artificial Intelligence Tools
10.1142/s0218213019500118,Enhancing Static Symmetry Breaking with Dynamic Symmetry Handling in CDCL SAT Solvers,Rodrigue Konan Tchinda and Clémentin Tayou Djamegni,2019,3,International Journal on Artificial Intelligence Tools
10.1142/s0218213023600023,Keyboard Layout Optimization and Adaptation,K. Nivasch and A. Azaria,2023,0,International Journal on Artificial Intelligence Tools
10.1142/s0218213002000915,INCONSISTENT REQUIREMENTS: AN ARGUMENTATION VIEW,LAURENT PERRUSSEL and PIERRE-JEAN CHARREL,2002,1,International Journal on Artificial Intelligence Tools
10.1142/s0218213008004138,ON FINDING MINIMALLY UNSATISFIABLE CORES OF CSPs,ÉRIC GRÉGOIRE and BERTRAND MAZURE and CÉDRIC PIETTE,2008,9,International Journal on Artificial Intelligence Tools
10.1142/s0218213020400096,Automatic RGBD Object Segmentation Based on MSRM Framework Integrating Depth Value,Guoqing Li and Guoping Zhang and Chanchan Qin and Anqin Lu,2020,0,International Journal on Artificial Intelligence Tools
10.1142/s0218213010000133,LIST OF REVIEWERS FOR THE SPECIAL ISSUE,,2010,0,International Journal on Artificial Intelligence Tools
10.1142/s0218213011000280,EFFECTS OF SVM PARAMETER OPTIMIZATION BASED ON THE PARAMETER DESIGN OF TAGUCHI METHOD,MEI LING HUANG and YUNG HSIANG HUNG and EN JU LIN,2011,5,International Journal on Artificial Intelligence Tools
10.1142/s0218213008003935,HAPLOTYPE INFERENCE WITH BOOLEAN SATISFIABILITY,INÊS LYNCE and JOÃO MARQUES-SILVA,2008,14,International Journal on Artificial Intelligence Tools
10.1142/s021821301550030x,A Multi-Stage Krill Herd Algorithm for Global Numerical Optimization,Gai-Ge Wang and Amir H. Gandomi and Amir H. Alavi and Suash Deb,2016,43,International Journal on Artificial Intelligence Tools
10.1142/s0218213017300022,Users’ Click and Bookmark Based Personalization Using Modified Agglomerative Clustering for Web Search Engine,T. Dhiliphan Rajkumar and S. P. Raja and A. Suruliandi,2017,4,International Journal on Artificial Intelligence Tools
10.1142/s0218213016020012,Editorial,George Angelos Papadopoulos,2016,0,International Journal on Artificial Intelligence Tools
10.1142/s0218213004001430,EXPERIMENTS WITH LEARNING OPENING STRATEGY IN THE GAME OF GO,TIMOTHY HUANG and GRAEME CONNELL and BRYAN McQUADE,2004,2,International Journal on Artificial Intelligence Tools
10.1142/s0218213001000519,AN ALGEBRAIC APPROACH TO INDUCTIVE LEARNING,ZDRAVKO MARKOV,2001,0,International Journal on Artificial Intelligence Tools
10.1142/s021821300700345x,MARKERLESS HUMAN MOTION TRACKING FROM A SINGLE CAMERA USING INTERVAL PARTICLE FILTERING,JAMAL SABOUNE and FRANÇOIS CHARPILLET,2007,6,International Journal on Artificial Intelligence Tools
10.1142/s0218213019300035,Recent Domain-Specific Applications of Artificial Intelligence Using IoT,Amol D. Mali,2019,1,International Journal on Artificial Intelligence Tools
10.1142/s0218213015400138,An Approach for the Incremental Export of Relational Databases into RDF Graphs,Nikolaos Konstantinou and Dimitrios-Emmanuel Spanos and Dimitris Kouis and Nikolas Mitrou,2015,2,International Journal on Artificial Intelligence Tools
10.1142/s0218213018600126,Computing Multicriteria Shortest Paths in Stochastic Multimodal Networks Using a Memetic Algorithm,Omar Dib and Mohammad Dib and Alexandre Caminada,2018,2,International Journal on Artificial Intelligence Tools
10.1142/s0218213001000544,GraphMDP: A NEW DECOMPOSITION TOOL FOR SOLVING MARKOV DECISION PROCESSES,PIERRE LAROCHE,2001,1,International Journal on Artificial Intelligence Tools
10.1142/s0218213021400042,Pointer Network Based Deep Learning Algorithm for the Maximum Clique Problem,Shenshen Gu and Hanmei Yao,2021,0,International Journal on Artificial Intelligence Tools
